product,EN-code,SMILES,parent_SMILES
O=C(NCc1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1)c1ccc(Br)cc1,EN300-72306,Nc1ccc(CNC(=O)c2ccc(Br)cc2)cc1,Nc1ccc(CNC(=O)c2ccc(Br)cc2)cc1
CC(C)c1ccccc1C(c1ccc(Cl)cc1)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-6491735,CC(C)c1ccccc1C(N)c1ccc(Cl)cc1.Cl,CC(C)c1ccccc1C(N)c1ccc(Cl)cc1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1c(Oc2ccc(Cl)cc2)ccc2ncccc12,EN300-122560,Nc1c(Oc2ccc(Cl)cc2)ccc2ncccc12,Nc1c(Oc2ccc(Cl)cc2)ccc2ncccc12
COC(=O)C(c1ccc(-c2ccccc2)cc1)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-6477131,COC(=O)C(N)c1ccc(-c2ccccc2)cc1.Cl,COC(=O)C(N)c1ccc(-c2ccccc2)cc1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CC(c1ccccc1)S(=O)(=O)c1ccccc1)C(=O)c1ccco1,EN300-7438712,Cl.NCC(c1ccccc1)S(=O)(=O)c1ccccc1,NCC(c1ccccc1)S(=O)(=O)c1ccccc1
CCOc1cc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c(OCC)cc1NC(=O)c1ccccc1,EN300-20929,CCOc1cc(NC(=O)c2ccccc2)c(OCC)cc1N,CCOc1cc(NC(=O)c2ccccc2)c(OCC)cc1N
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CCS(=O)(=O)N1CCN(c2ccccn2)CC1)C(=O)c1ccco1,EN300-39454,NCCS(=O)(=O)N1CCN(c2ccccn2)CC1,NCCS(=O)(=O)N1CCN(c2ccccn2)CC1
CCOC(=O)c1nc(-c2cccc(CN(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)c2)n[nH]1,EN300-182902,CCOC(=O)c1nc(-c2cccc(CN)c2)n[nH]1.Cl,CCOC(=O)c1nc(-c2cccc(CN)c2)n[nH]1
CC(C)(C)c1ccc(C2CCC(N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)CC2)cc1,EN300-205786,CC(C)(C)c1ccc(C2CCC(N)CC2)cc1,CC(C)(C)c1ccc(C2CCC(N)CC2)cc1
CS(=O)(=O)c1ccc(Oc2ccc(N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2)cc1,EN300-65382,CS(=O)(=O)c1ccc(Oc2ccc(N)cc2)cc1,CS(=O)(=O)c1ccc(Oc2ccc(N)cc2)cc1
Cc1cc(NC(=O)c2nn(C)c3ccccc23)ccc1N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-7543995,Cc1cc(NC(=O)c2nn(C)c3ccccc23)ccc1N,Cc1cc(NC(=O)c2nn(C)c3ccccc23)ccc1N
CC(C)(CCN1CCN(c2ccccc2)CC1)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-200567,CC(C)(N)CCN1CCN(c2ccccc2)CC1,CC(C)(N)CCN1CCN(c2ccccc2)CC1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(CN2CCCC2)c(C(F)(F)F)c1,EN300-383845,Nc1ccc(CN2CCCC2)c(C(F)(F)F)c1,Nc1ccc(CN2CCCC2)c(C(F)(F)F)c1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1cccc(-c2noc(C3CCCO3)n2)c1,EN300-65372,Nc1cccc(-c2noc(C3CCCO3)n2)c1,Nc1cccc(-c2noc(C3CCCO3)n2)c1
CCCOc1cc(N2CCC(O)CC2)ccc1N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-182560,CCCOc1cc(N2CCC(O)CC2)ccc1N,CCCOc1cc(N2CCC(O)CC2)ccc1N
O=C(NCCN1CCCC1)c1ccc(CN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,EN300-71647,Cl.Cl.NCc1ccc(C(=O)NCCN2CCCC2)cc1,NCc1ccc(C(=O)NCCN2CCCC2)cc1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(Cc1cc(-c2ccc3c(c2)OCCO3)on1)C(=O)c1ccco1,EN300-1698904,NCc1cc(-c2ccc3c(c2)OCCO3)on1,NCc1cc(-c2ccc3c(c2)OCCO3)on1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C1CCCCCC1c1ccccc1C(F)(F)F,EN300-125146,NC1CCCCCC1c1ccccc1C(F)(F)F,NC1CCCCCC1c1ccccc1C(F)(F)F
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1cnn(-c2cccc(Cl)c2)c1C(F)(F)F,EN300-7473049,Cl.Nc1cnn(-c2cccc(Cl)c2)c1C(F)(F)F,Nc1cnn(-c2cccc(Cl)c2)c1C(F)(F)F
CCN(CC)C(=O)Nc1ccc(C(C)N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,EN300-108651,CCN(CC)C(=O)Nc1ccc(C(C)N)cc1.Cl,CCN(CC)C(=O)Nc1ccc(C(C)N)cc1
CNC(=O)c1cc(Oc2cccc(N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)c2)ccn1,EN300-91326,CNC(=O)c1cc(Oc2cccc(N)c2)ccn1,CNC(=O)c1cc(Oc2cccc(N)c2)ccn1
Cc1ccc(Oc2ccc(Cl)cc2CN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1C,EN300-373673,Cc1ccc(Oc2ccc(Cl)cc2CN)cc1C.Cl,Cc1ccc(Oc2ccc(Cl)cc2CN)cc1C
Nc1ccc(-c2sc(CC(=O)N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2Br)cc1,EN300-96389,NC(=O)Cc1cc(Br)c(-c2ccc(N)cc2)s1,NC(=O)Cc1cc(Br)c(-c2ccc(N)cc2)s1
Nc1ccc(CCN2CCC(C(=O)N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)CC2)cc1,EN300-62396,NC(=O)C1CCN(CCc2ccc(N)cc2)CC1,NC(=O)C1CCN(CCc2ccc(N)cc2)CC1
COc1cccc(Oc2ccc(N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)c(C)c2)c1,EN300-7443149,COc1cccc(Oc2ccc(N)c(C)c2)c1,COc1cccc(Oc2ccc(N)c(C)c2)c1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)[C@H](Cc1ccccc1)C(=O)Nc1ccccc1,EN300-155767,Cl.N[C@H](Cc1ccccc1)C(=O)Nc1ccccc1,N[C@H](Cc1ccccc1)C(=O)Nc1ccccc1
COC(=O)c1csc(-c2cccc(CN(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)c2)n1,EN300-176755,Br.COC(=O)c1csc(-c2cccc(CN)c2)n1,COC(=O)c1csc(-c2cccc(CN)c2)n1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(Oc2cccc(C(F)(F)F)n2)cc1,EN300-76971,Cl.Nc1ccc(Oc2cccc(C(F)(F)F)n2)cc1,Nc1ccc(Oc2cccc(C(F)(F)F)n2)cc1
Cc1cc(Br)cc(C)c1N1CCCC(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C1=O,EN300-205898,Cc1cc(Br)cc(C)c1N1CCCC(N)C1=O,Cc1cc(Br)cc(C)c1N1CCCC(N)C1=O
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(N2CCN(C(=O)C3CC3)CC2)nc1,EN300-62065,Nc1ccc(N2CCN(C(=O)C3CC3)CC2)nc1,Nc1ccc(N2CCN(C(=O)C3CC3)CC2)nc1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C(CCc1ccc(F)cc1)c1ccccc1,EN300-6763011,Cl.NC(CCc1ccc(F)cc1)c1ccccc1,NC(CCc1ccc(F)cc1)c1ccccc1
COc1cc(Cl)ccc1C(c1ccc(Cl)cc1)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-6478628,COc1cc(Cl)ccc1C(N)c1ccc(Cl)cc1,COc1cc(Cl)ccc1C(N)c1ccc(Cl)cc1
CC(c1ccc(F)cc1)N1CCCC(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C1=O,EN300-223519,CC(c1ccc(F)cc1)N1CCCC(N)C1=O,CC(c1ccc(F)cc1)N1CCCC(N)C1=O
COc1ccc(CN2CCC(N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)CC2)cc1F,EN300-45517,COc1ccc(CN2CCC(N)CC2)cc1F,COc1ccc(CN2CCC(N)CC2)cc1F
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(Oc2ccccc2)c2cccnc12,EN300-7442979,Nc1ccc(Oc2ccccc2)c2cccnc12,Nc1ccc(Oc2ccccc2)c2cccnc12
COc1ccccc1COc1cccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1C,EN300-119330,COc1ccccc1COc1cccc(N)c1C,COc1ccccc1COc1cccc(N)c1C
COc1cccc(Cn2cccc(N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)c2=O)n1,EN300-1659583,COc1cccc(Cn2cccc(N)c2=O)n1,COc1cccc(Cn2cccc(N)c2=O)n1
CC(C)(C)c1csc(C(c2ccc(Cl)cc2)N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1,EN300-6729448,CC(C)(C)c1csc(C(N)c2ccc(Cl)cc2)n1,CC(C)(C)c1csc(C(N)c2ccc(Cl)cc2)n1
Cn1ccnc1C(N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1)C1(c2ccccc2)CC1,EN300-816377,Cl.Cn1ccnc1C(N)C1(c2ccccc2)CC1,Cn1ccnc1C(N)C1(c2ccccc2)CC1
CSc1ccc(NC(=O)Cn2cc(N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cn2)cc1,EN300-70573,CSc1ccc(NC(=O)Cn2cc(N)cn2)cc1,CSc1ccc(NC(=O)Cn2cc(N)cn2)cc1
CCOc1ccc(CC(CN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C(=O)OC)cc1,EN300-55170,CCOc1ccc(CC(CN)C(=O)OC)cc1.Cl,CCOc1ccc(CC(CN)C(=O)OC)cc1
COc1ccc(C(CN2CCOCC2)N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,EN300-58663,COc1ccc(C(N)CN2CCOCC2)cc1,COc1ccc(C(N)CN2CCOCC2)cc1
CC(C)(C)C(Cc1ccccc1C(F)(F)F)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-217817,CC(C)(C)C(N)Cc1ccccc1C(F)(F)F.Cl,CC(C)(C)C(N)Cc1ccccc1C(F)(F)F
N#Cc1cccc(COc2ccc(N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2F)c1,EN300-67643,N#Cc1cccc(COc2ccc(N)cc2F)c1,N#Cc1cccc(COc2ccc(N)cc2F)c1
COc1ccc(C(c2ccccc2)N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1Br,EN300-69015,COc1ccc(C(N)c2ccccc2)cc1Br.Cl,COc1ccc(C(N)c2ccccc2)cc1Br
O=C(Cn1cncn1)Nc1cc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ccc1F,EN300-41542,Nc1ccc(F)c(NC(=O)Cn2cncn2)c1,Nc1ccc(F)c(NC(=O)Cn2cncn2)c1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(CCC(O)c2ccccc2)cc1,EN300-66689,Nc1ccc(CCC(O)c2ccccc2)cc1,Nc1ccc(CCC(O)c2ccccc2)cc1
O=C(NCc1ccccn1)c1cccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1,EN300-41834,Nc1cccc(C(=O)NCc2ccccn2)c1,Nc1cccc(C(=O)NCc2ccccn2)c1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C1CCCCC1c1ccc(C(F)(F)F)cc1,EN300-97365,NC1CCCCC1c1ccc(C(F)(F)F)cc1,NC1CCCCC1c1ccc(C(F)(F)F)cc1
COC(=O)C(Cc1ccc2ccccc2c1)CN(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-76092,COC(=O)C(CN)Cc1ccc2ccccc2c1.Cl,COC(=O)C(CN)Cc1ccc2ccccc2c1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(Cc1ccc(Oc2cccc(Cl)c2Cl)cc1)C(=O)c1ccco1,EN300-84971,NCc1ccc(Oc2cccc(Cl)c2Cl)cc1,NCc1ccc(Oc2cccc(Cl)c2Cl)cc1
CCN(CC)C(=O)COc1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1Cl,EN300-31744,CCN(CC)C(=O)COc1ccc(N)cc1Cl,CCN(CC)C(=O)COc1ccc(N)cc1Cl
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C1CCN(c2ccc(C(F)(F)F)cc2)C1=O,EN300-76973,NC1CCN(c2ccc(C(F)(F)F)cc2)C1=O,NC1CCN(c2ccc(C(F)(F)F)cc2)C1=O
CCCOc1ccc(OC2CCCCC2N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,EN300-79631,CCCOc1ccc(OC2CCCCC2N)cc1.Cl,CCCOc1ccc(OC2CCCCC2N)cc1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc2nc(-c3ccc(F)cc3)oc2c1,EN300-74231,Nc1ccc2nc(-c3ccc(F)cc3)oc2c1,Nc1ccc2nc(-c3ccc(F)cc3)oc2c1
N#Cc1cccc(COc2cccc(N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)c2)c1,EN300-37072,Cl.N#Cc1cccc(COc2cccc(N)c2)c1,N#Cc1cccc(COc2cccc(N)c2)c1
CCOC(=O)C(C)NC(=O)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,EN300-93270,CCOC(=O)C(C)NC(=O)c1ccc(N)cc1,CCOC(=O)C(C)NC(=O)c1ccc(N)cc1
O=C(Nc1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1)c1ccccc1I,EN300-51656,Nc1ccc(NC(=O)c2ccccc2I)cc1,Nc1ccc(NC(=O)c2ccccc2I)cc1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C1(c2nc(-c3ccsc3)no2)CCCCC1,EN300-122261,Cl.NC1(c2nc(-c3ccsc3)no2)CCCCC1,NC1(c2nc(-c3ccsc3)no2)CCCCC1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1cccc(-c2nc3cc(Cl)ccc3[nH]2)c1,EN300-6503774,Nc1cccc(-c2nc3cc(Cl)ccc3[nH]2)c1,Nc1cccc(-c2nc3cc(Cl)ccc3[nH]2)c1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C(c1cccc(C(F)(F)F)c1)C1CCCCC1,EN300-204513,Cl.NC(c1cccc(C(F)(F)F)c1)C1CCCCC1,NC(c1cccc(C(F)(F)F)c1)C1CCCCC1
O=C(Nc1ccncc1)c1ccc(CN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,EN300-55962,Cl.Cl.NCc1ccc(C(=O)Nc2ccncc2)cc1,NCc1ccc(C(=O)Nc2ccncc2)cc1
COc1cccc(C(c2ccccc2Cl)N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1,EN300-85292,COc1cccc(C(N)c2ccccc2Cl)c1,COc1cccc(C(N)c2ccccc2Cl)c1
CN1CCN(C(=O)C(Cc2ccccc2)N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)CC1,EN300-371636,CN1CCN(C(=O)C(N)Cc2ccccc2)CC1.Cl.Cl,CN1CCN(C(=O)C(N)Cc2ccccc2)CC1
O=C(Nc1ccc(Cl)cn1)c1cccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1,EN300-73383,Nc1cccc(C(=O)Nc2ccc(Cl)cn2)c1,Nc1cccc(C(=O)Nc2ccc(Cl)cn2)c1
O=C1CN(S(=O)(=O)c2cccc(N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)c2)CCN1,EN300-38947,Nc1cccc(S(=O)(=O)N2CCNC(=O)C2)c1,Nc1cccc(S(=O)(=O)N2CCNC(=O)C2)c1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1cccc(Oc2ccc([N+](=O)[O-])cc2)c1,EN300-80093,Cl.Nc1cccc(Oc2ccc([N+](=O)[O-])cc2)c1,Nc1cccc(Oc2ccc([N+](=O)[O-])cc2)c1
CCNC(=O)COc1ccc(CN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1OC,EN300-41756,CCNC(=O)COc1ccc(CN)cc1OC,CCNC(=O)COc1ccc(CN)cc1OC
CC(C(=O)Nc1ccc(-n2cncn2)cc1)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-62728,CC(N)C(=O)Nc1ccc(-n2cncn2)cc1,CC(N)C(=O)Nc1ccc(-n2cncn2)cc1
O=C(NCc1cccnc1)c1ccccc1N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-60081,Nc1ccccc1C(=O)NCc1cccnc1,Nc1ccccc1C(=O)NCc1cccnc1
COc1ccc(C(c2ccccc2)N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c(OC)c1,EN300-88966,COc1ccc(C(N)c2ccccc2)c(OC)c1,COc1ccc(C(N)c2ccccc2)c(OC)c1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(Cc1ccccc1S(=O)(=O)N1CCCCC1)C(=O)c1ccco1,EN300-53835,Cl.NCc1ccccc1S(=O)(=O)N1CCCCC1,NCc1ccccc1S(=O)(=O)N1CCCCC1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CCCN1CCN(c2ccccc2F)CC1)C(=O)c1ccco1,EN300-73066,NCCCN1CCN(c2ccccc2F)CC1,NCCCN1CCN(c2ccccc2F)CC1
O=C(NCCN1CCOCC1)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,EN300-55908,Nc1ccc(C(=O)NCCN2CCOCC2)cc1,Nc1ccc(C(=O)NCCN2CCOCC2)cc1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(Cc1ccccc1CN1CCCCCCC1)C(=O)c1ccco1,EN300-72736,NCc1ccccc1CN1CCCCCCC1,NCc1ccccc1CN1CCCCCCC1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(Cc1ccccc1S(=O)(=O)N1CCOCC1)C(=O)c1ccco1,EN300-34495,NCc1ccccc1S(=O)(=O)N1CCOCC1,NCc1ccccc1S(=O)(=O)N1CCOCC1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C(CCc1ccccc1)c1cccc(F)c1,EN300-6763021,Cl.NC(CCc1ccccc1)c1cccc(F)c1,NC(CCc1ccccc1)c1cccc(F)c1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccccc1OCC(=O)N1CCOCC1,EN300-99267,Nc1ccccc1OCC(=O)N1CCOCC1,Nc1ccccc1OCC(=O)N1CCOCC1
COc1c(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc(C(C)(C)C)cc1C(C)(C)C,EN300-44191,COc1c(N)cc(C(C)(C)C)cc1C(C)(C)C,COc1c(N)cc(C(C)(C)C)cc1C(C)(C)C
CC(=O)N1CCN(c2ccc(CN(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2)CC1,EN300-178249,CC(=O)N1CCN(c2ccc(CN)cc2)CC1.Cl.Cl,CC(=O)N1CCN(c2ccc(CN)cc2)CC1
Cc1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1NC(=O)CN1CCCCC1,EN300-57172,Cc1ccc(N)cc1NC(=O)CN1CCCCC1,Cc1ccc(N)cc1NC(=O)CN1CCCCC1
COc1cc(CN2CCC(N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)C2)cc(OC)c1,EN300-104902,COc1cc(CN2CCC(N)C2)cc(OC)c1,COc1cc(CN2CCC(N)C2)cc(OC)c1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(Cc1ccc(Oc2cc(Cl)cc(Cl)c2)cc1)C(=O)c1ccco1,EN300-204035,Cl.NCc1ccc(Oc2cc(Cl)cc(Cl)c2)cc1,NCc1ccc(Oc2cc(Cl)cc(Cl)c2)cc1
CCN(c1ccccc1)c1ccc(CN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,EN300-90174,CCN(c1ccccc1)c1ccc(CN)cc1,CCN(c1ccccc1)c1ccc(CN)cc1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(Cc1ccc(CN2CCc3ccccc32)cc1)C(=O)c1ccco1,EN300-37384,NCc1ccc(CN2CCc3ccccc32)cc1,NCc1ccc(CN2CCc3ccccc32)cc1
COC(=O)C[C@H](c1cccc2ccccc12)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-213823,COC(=O)C[C@@H](N)c1cccc2ccccc12.Cl,COC(=O)C[C@@H](N)c1cccc2ccccc12
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(Cc1ccc(CN2CCS(=O)(=O)CC2)cc1)C(=O)c1ccco1,EN300-257286,Cl.Cl.NCc1ccc(CN2CCS(=O)(=O)CC2)cc1,NCc1ccc(CN2CCS(=O)(=O)CC2)cc1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1cc(Br)ccc1CN1CCN(Cc2ccccc2)CC1,EN300-321328,Nc1cc(Br)ccc1CN1CCN(Cc2ccccc2)CC1,Nc1cc(Br)ccc1CN1CCN(Cc2ccccc2)CC1
CC1CN(C)CCN1c1ccc(Br)cc1N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-246913,CC1CN(C)CCN1c1ccc(Br)cc1N,CC1CN(C)CCN1c1ccc(Br)cc1N
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,EN300-74984,Nc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,Nc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl
CC1CN(C(=O)c2ccc(CN(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2)CC(C)O1,EN300-55402,CC1CN(C(=O)c2ccc(CN)cc2)CC(C)O1.Cl,CC1CN(C(=O)c2ccc(CN)cc2)CC(C)O1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CCc1cccc(OCc2ccccc2)c1)C(=O)c1ccco1,EN300-122956,Cl.NCCc1cccc(OCc2ccccc2)c1,NCCc1cccc(OCc2ccccc2)c1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C1CCC(N2CCN3C(=O)CCC3C2)C1,EN300-197097,NC1CCC(N2CCN3C(=O)CCC3C2)C1,NC1CCC(N2CCN3C(=O)CCC3C2)C1
N#CCc1ccc(Oc2ccc(N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2)cc1,EN300-54517,Cl.N#CCc1ccc(Oc2ccc(N)cc2)cc1,N#CCc1ccc(Oc2ccc(N)cc2)cc1
COc1cc(CN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ccc1OCc1cccnc1,EN300-83301,COc1cc(CN)ccc1OCc1cccnc1.Cl.Cl,COc1cc(CN)ccc1OCc1cccnc1
O=C(Nc1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1)OCc1ccccc1,EN300-1725883,Nc1ccc(NC(=O)OCc2ccccc2)cc1,Nc1ccc(NC(=O)OCc2ccccc2)cc1
COc1cccc(C2(N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)CCOCC2)c1F,EN300-185595,COc1cccc(C2(N)CCOCC2)c1F.Cl,COc1cccc(C2(N)CCOCC2)c1F
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CC(=O)N1CCN(Cc2ccccc2)CC1)C(=O)c1ccco1,EN300-61581,Cl.Cl.NCC(=O)N1CCN(Cc2ccccc2)CC1,NCC(=O)N1CCN(Cc2ccccc2)CC1
CC1(C)CN(Cc2ccccc2)CCC1N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-202899,CC1(C)CN(Cc2ccccc2)CCC1N,CC1(C)CN(Cc2ccccc2)CCC1N
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(Cc1ccccc1CS(=O)(=O)N1CCOCC1)C(=O)c1ccco1,EN300-39401,NCc1ccccc1CS(=O)(=O)N1CCOCC1,NCc1ccccc1CS(=O)(=O)N1CCOCC1
Nc1ccc(Oc2ccccc2C(=O)N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,EN300-94818,NC(=O)c1ccccc1Oc1ccc(N)cc1,NC(=O)c1ccccc1Oc1ccc(N)cc1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(CN2CCN(Cc3ccccc3)CC2)cc1,EN300-37446,Nc1ccc(CN2CCN(Cc3ccccc3)CC2)cc1,Nc1ccc(CN2CCN(Cc3ccccc3)CC2)cc1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)[C@@H](c1ccccc1)[C@H](O)c1ccccc1,EN300-208407,N[C@@H](c1ccccc1)[C@H](O)c1ccccc1,N[C@@H](c1ccccc1)[C@H](O)c1ccccc1
