tert_butyl_product,EN-code,parent_SMILES
C=CCCC(c1ccccc1)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-113753,C=CCCC(N)c1ccccc1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C1(COc2ccccc2)CC1,EN300-6739177,NC1(COc2ccccc2)CC1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C(C1CCOCC1)C(F)(F)F,EN300-373280,NC(C1CCOCC1)C(F)(F)F
CCC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)cc1,EN300-189715,CCC(C)(C)c1ccc(N)cc1
CC(C)(C)NC(=O)C(c1cccnc1)N(Cc1cc(C(F)(F)F)ccn1)C(=O)c1ccco1,EN300-266004,NCc1cc(C(F)(F)F)ccn1
COCCC1(CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)CCCCC1,EN300-152448,COCCC1(CN)CCCCC1
COc1ccc2[nH]ccc2c1N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-172479,COc1ccc2[nH]ccc2c1N
CC(C)(C)NC(=O)C(c1cccnc1)N(Cc1ccc(OC(F)F)cn1)C(=O)c1ccco1,EN300-153315,NCc1ccc(OC(F)F)cn1
Cc1nc(N(C)C)sc1CCN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-73554,Cc1nc(N(C)C)sc1CCN
CC(CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1)Oc1ccc(Br)cc1,EN300-93874,CC(CN)Oc1ccc(Br)cc1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1c[nH]nc1-c1cnccn1,EN300-1251864,Nc1c[nH]nc1-c1cnccn1
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1CC12CCS(=O)(=O)CC2)C(=O)c1ccco1,EN300-7448170,NCC1CC12CCS(=O)(=O)CC2
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C1CCC(O)(C(F)(F)F)CC1,EN300-112237,NC1CCC(O)(C(F)(F)F)CC1
CC(CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1)Oc1ccccc1F,EN300-92207,CC(CN)Oc1ccccc1F
CCS(=O)(=O)N1CCCC1CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-1704278,CCS(=O)(=O)N1CCCC1CN
CC(c1cc(F)c(Br)cc1F)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-315253,CC(N)c1cc(F)c(Br)cc1F
CCOC(=O)C1(CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)CCCC1,EN300-398875,CCOC(=O)C1(CN)CCCC1
CC(C)(C)NC(=O)C(c1cccnc1)N(Cc1nc2ncc(Br)cc2[nH]1)C(=O)c1ccco1,EN300-88380,NCc1nc2ncc(Br)cc2[nH]1
CC(C)(C)NC(=O)C(c1cccnc1)N(Cc1cn(C2CCOC2)nn1)C(=O)c1ccco1,EN300-1222454,NCc1cn(C2CCOC2)nn1
Cc1cc(C)cc(C(CO)N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)c1,EN300-1707776,Cc1cc(C)cc(C(N)CO)c1
Cc1ccc(C(F)(F)F)cc1N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-96688,Cc1ccc(C(F)(F)F)cc1N
CC1Cc2cc(CN(C(=O)c3ccco3)C(C(=O)NC(C)(C)C)c3cccnc3)ccc2O1,EN300-266902,CC1Cc2cc(CN)ccc2O1
Cc1cc(C)c([C@@H](C)N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)c(C)c1,EN300-87828,Cc1cc(C)c([C@@H](C)N)c(C)c1
CC(C)(C)NC(=O)C(c1cccnc1)N(Cc1ccc(S(C)(=O)=O)cc1)C(=O)c1ccco1,EN300-55700,CS(=O)(=O)c1ccc(CN)cc1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccccc1-c1cn[nH]c1,EN300-133672,Nc1ccccc1-c1cn[nH]c1
Cc1ccccc1C1(C)CC1N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-85138,Cc1ccccc1C1(C)CC1N
Cc1cc(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)cc(C(F)(F)F)c1,EN300-299383,Cc1cc(N)cc(C(F)(F)F)c1
CC(C)(C)NC(=O)C(c1cccnc1)N(Cc1cc2c([nH]c1=O)CCC2)C(=O)c1ccco1,EN300-313101,NCc1cc2c([nH]c1=O)CCC2
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C1CCN(C2CCOC2)CC1,EN300-148316,NC1CCN(C2CCOC2)CC1
COC(CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1)c1ccc(Cl)cc1,EN300-86414,COC(CN)c1ccc(Cl)cc1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C1CC1(C)c1ccccc1F,EN300-85026,CC1(c2ccccc2F)CC1N
CC(C)(C)NC(=O)C(c1cccnc1)N(CCNCCN1CCCCC1)C(=O)c1ccco1,EN300-209481,NCCNCCN1CCCCC1
COC(=O)C(CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1)C1CCOC1,EN300-70317,COC(=O)C(CN)C1CCOC1
COC(CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1)c1cccc(C)c1,EN300-7535093,COC(CN)c1cccc(C)c1
CCC(CC)(c1ccccc1)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-7359570,CCC(N)(CC)c1ccccc1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1cccc2c1OC(C)(C)C2,EN300-174657,CC1(C)Cc2cccc(N)c2O1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C(CCO)c1ccccc1Br,EN300-130130,NC(CCO)c1ccccc1Br
COc1c(Br)cccc1CCN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-119916,COc1c(Br)cccc1CCN
CCCCCC(CCCCC)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-128266,CCCCCC(N)CCCCC
CC(c1nc2c(s1)CCCC2)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-72341,CC(N)c1nc2c(s1)CCCC2
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1CCCC(C(F)(F)F)C1)C(=O)c1ccco1,EN300-102541,NCC1CCCC(C(F)(F)F)C1
COC(=O)CC(C1CCCC1)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-7492042,COC(=O)CC(N)C1CCCC1
CC(C)(C)NC(=O)C(c1cccnc1)N(Cc1cccc(OCC#N)c1)C(=O)c1ccco1,EN300-76652,N#CCOc1cccc(CN)c1
CC(C)(C)NC(=O)C(c1cccnc1)N(Cc1noc(-c2cccs2)n1)C(=O)c1ccco1,EN300-179996,NCc1noc(-c2cccs2)n1
CC(C)(C)NC(=O)C(c1cccnc1)N(CC(=O)Nc1ccc(O)cc1)C(=O)c1ccco1,EN300-59133,NCC(=O)Nc1ccc(O)cc1
Cc1cc2cc(CN(C(=O)c3ccco3)C(C(=O)NC(C)(C)C)c3cccnc3)ccc2[nH]1,EN300-209649,Cc1cc2cc(CN)ccc2[nH]1
C#CCC(Cc1ccccc1)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-207826,C#CCC(N)Cc1ccccc1
CC(C)(C)NC(=O)C(c1cccnc1)N(CCC(=O)OC1CCCCC1)C(=O)c1ccco1,EN300-200508,NCCC(=O)OC1CCCCC1
CCOC(=O)C1CCC(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)CC1,EN300-49734,CCOC(=O)C1CCC(N)CC1
C[S+]([O-])Cc1cc(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)ccc1Cl,EN300-78966,C[S+]([O-])Cc1cc(N)ccc1Cl
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C1CCc2cc(C#N)ccc21,EN300-187573,N#Cc1ccc2c(c1)CCC2N
CC(C)(C)NC(=O)C(c1cccnc1)N(CCNCCN1CCOCC1)C(=O)c1ccco1,EN300-137232,NCCNCCN1CCOCC1
CC(C)(C)NC(=O)C(c1cccnc1)N(CCc1nc(C(F)(F)F)cs1)C(=O)c1ccco1,EN300-89169,NCCc1nc(C(F)(F)F)cs1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1cc(Br)cnc1OCCO,EN300-1295517,Nc1cc(Br)cnc1OCCO
Cc1ccc2c(c1C)OCC2N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-68637,Cc1ccc2c(c1C)OCC2N
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(C2CCCC2)cc1,EN300-200096,Nc1ccc(C2CCCC2)cc1
CC(C)Oc1ccc(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)c(Cl)c1,EN300-157391,CC(C)Oc1ccc(N)c(Cl)c1
COc1nc(C)cc(C)c1CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-213924,COc1nc(C)cc(C)c1CN
CC(C)(C)NC(=O)C(c1cccnc1)N(CCCc1c(Cl)cccc1Cl)C(=O)c1ccco1,EN300-263312,NCCCc1c(Cl)cccc1Cl
CCNCC(c1ccccc1)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-115221,CCNCC(N)c1ccccc1
Cc1ncc2c(n1)CCCC2N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-76461,Cc1ncc2c(n1)CCCC2N
CC(C)(C)NC(=O)C(c1cccnc1)N(Cc1ccc(C(C)(C)O)cc1)C(=O)c1ccco1,EN300-142434,CC(C)(O)c1ccc(CN)cc1
CC(C)CCc1ccc(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)cc1,EN300-59300,CC(C)CCc1ccc(N)cc1
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1Cc2ccccc2CN1)C(=O)c1ccco1,EN300-364996,NCC1Cc2ccccc2CN1
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1CCCCC1C(C)(C)C)C(=O)c1ccco1,EN300-58482,CC(C)(C)C1CCCCC1CN
CCC(c1cc(C)ccc1C)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-321069,CCC(N)c1cc(C)ccc1C
CN(C)C(=O)C1(CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)CCCC1,EN300-76780,CN(C)C(=O)C1(CN)CCCC1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C1(CO)Cc2ccccc2C1,EN300-197054,NC1(CO)Cc2ccccc2C1
CC(CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1)c1ccc(F)c(F)c1,EN300-95076,CC(CN)c1ccc(F)c(F)c1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C(CO)c1c(Cl)cccc1Cl,EN300-194599,NC(CO)c1c(Cl)cccc1Cl
CC(C)(C)NC(=O)C(c1cccnc1)N(CC(C)(C)C(=O)N1CCCC1)C(=O)c1ccco1,EN300-321108,CC(C)(CN)C(=O)N1CCCC1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(OCC2CC2)cc1,EN300-76276,Nc1ccc(OCC2CC2)cc1
CCCN(C)c1ccccc1N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-322583,CCCN(C)c1ccccc1N
CC(C)(C)NC(=O)C(c1cccnc1)N(CCOc1ccc(Cl)c(Cl)c1)C(=O)c1ccco1,EN300-227502,NCCOc1ccc(Cl)c(Cl)c1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(F)c(S(N)(=O)=O)c1,EN300-272079,Nc1ccc(F)c(S(N)(=O)=O)c1
CC(C)Oc1ccc(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)cc1Br,EN300-107906,CC(C)Oc1ccc(N)cc1Br
CC(C)(C)NC(=O)C(c1cccnc1)N(CC(=O)Nc1ccc(I)cc1)C(=O)c1ccco1,EN300-205738,NCC(=O)Nc1ccc(I)cc1
CC(C)(C)NC(=O)C(c1cccnc1)N(CC(C)(C)c1cccc(Cl)c1)C(=O)c1ccco1,EN300-59451,CC(C)(CN)c1cccc(Cl)c1
CCCOc1ccc(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)cc1F,EN300-322329,CCCOc1ccc(N)cc1F
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(F)c(C(F)(F)F)c1,EN300-50846,Nc1ccc(F)c(C(F)(F)F)c1
CC(C)(C)NC(=O)C(c1cccnc1)N(CC(O)c1ccc(F)cc1F)C(=O)c1ccco1,EN300-71858,NCC(O)c1ccc(F)cc1F
Cc1nn(C)c(C)c1CCCN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-126095,Cc1nn(C)c(C)c1CCCN
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(-n2nccn2)cc1,EN300-39982,Nc1ccc(-n2nccn2)cc1
C#CCOc1ccc(CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)cc1,EN300-203524,C#CCOc1ccc(CN)cc1
Cc1cc(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)ccc1OC(C)C,EN300-85485,Cc1cc(N)ccc1OC(C)C
CC(C)Oc1ccc(Br)cc1N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-111619,CC(C)Oc1ccc(Br)cc1N
CC(CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1)Oc1cccc(Cl)c1,EN300-91797,CC(CN)Oc1cccc(Cl)c1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C(C1CCCCC1)C(C)(C)C,EN300-1261418,CC(C)(C)C(N)C1CCCCC1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C1CCOc2c(Br)cccc21,EN300-194914,NC1CCOc2c(Br)cccc21
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C(=O)C(N)c1cccc(Br)c1,EN300-59936,NC(=O)C(N)c1cccc(Br)c1
Cc1nn(C)c(C)c1C(O)CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-36146,Cc1nn(C)c(C)c1C(O)CN
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(C(C)(C)C#N)cc1,EN300-81754,CC(C)(C#N)c1ccc(N)cc1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)CCN1CCC(N)CC1)C(=O)c1ccco1,EN300-7535304,NC(=O)CCN1CCC(N)CC1
CC(C)(C)NC(=O)C(c1cccnc1)N(Cc1cc(F)c(Cl)cc1F)C(=O)c1ccco1,EN300-189178,NCc1cc(F)c(Cl)cc1F
COc1ccc(C2(N(C(=O)c3ccco3)C(C(=O)NC(C)(C)C)c3cccnc3)CC2)cc1,EN300-73844,COc1ccc(C2(N)CC2)cc1
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1CCCN1CC(F)(F)F)C(=O)c1ccco1,EN300-145343,NCC1CCCN1CC(F)(F)F
CN(C)C(=O)c1cccc(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)c1,EN300-27136,CN(C)C(=O)c1cccc(N)c1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1cnn2cc(Br)cnc12,EN300-26623663,Nc1cnn2cc(Br)cnc12
CC(C1CC1c1ccccc1)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-54088,CC(N)C1CC1c1ccccc1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1cnoc1C1CCC1,EN300-6491917,Nc1cnoc1C1CCC1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C1CCOc2ccc(Br)cc21,EN300-58701,NC1CCOc2ccc(Br)cc21
CC(=O)Nc1cccc(CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)c1,EN300-40942,CC(=O)Nc1cccc(CN)c1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccccc1OC(C)(C)C,EN300-78719,CC(C)(C)Oc1ccccc1N
CC(C)(C)NC(=O)C(c1cccnc1)N(Cc1ccc2cncn2c1)C(=O)c1ccco1,EN300-1700323,NCc1ccc2cncn2c1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1cccc(-n2cnnc2)c1,EN300-624138,Nc1cccc(-n2cnnc2)c1
COCCOc1ccccc1N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-54521,COCCOc1ccccc1N
Cn1cccc1C(=O)NCCN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-29948,Cn1cccc1C(=O)NCCN
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1(O)CC2CCC(C2)C1)C(=O)c1ccco1,EN300-6735771,NCC1(O)CC2CCC(C2)C1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C(=O)C(N)c1ccc(F)cc1,EN300-26077,NC(=O)C(N)c1ccc(F)cc1
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1CC2CCCC(C2)C1)C(=O)c1ccco1,EN300-1703077,NCC1CC2CCCC(C1)C2
CC(c1cc(F)c(Cl)cc1Cl)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-74319,CC(N)c1cc(F)c(Cl)cc1Cl
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C(c1ccccc1)C(C)(C)C,EN300-36790,CC(C)(C)C(N)c1ccccc1
CC(C)(C)NC(=O)C(c1cccnc1)N(CC(O)c1ccc(Cl)c(Cl)c1)C(=O)c1ccco1,EN300-252235,NCC(O)c1ccc(Cl)c(Cl)c1
CC(C1CCC(F)(F)CC1)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-267683,CC(N)C1CCC(F)(F)CC1
Cc1ccc(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)c(CN(C)C)c1,EN300-76751,Cc1ccc(N)c(CN(C)C)c1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1cc(S(N)(=O)=O)ccc1O,EN300-01211,Nc1cc(S(N)(=O)=O)ccc1O
Cc1noc(C)c1C(C)CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-115704,Cc1noc(C)c1C(C)CN
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1COc2ccccc2O1)C(=O)c1ccco1,EN300-06015,NCC1COc2ccccc2O1
Cc1nc2n(n1)CCCC2N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-93146,Cc1nc2n(n1)CCCC2N
COc1cc(Br)c(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)cc1F,EN300-6745676,COc1cc(Br)c(N)cc1F
CC[C@H](C)[C@@H](CC(=O)OC)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-1693077,CC[C@H](C)[C@H](N)CC(=O)OC
CC(C)OCc1ccc(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)cc1,EN300-54595,CC(C)OCc1ccc(N)cc1
CN(C)Cc1ccccc1CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-42737,CN(C)Cc1ccccc1CN
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1cccc(C2CCC2)c1,EN300-218867,Nc1cccc(C2CCC2)c1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C(C)(C)CCN1CCCC1,EN300-1840341,CC(C)(N)CCN1CCCC1
CC(C)(O)CN1CC[C@H](N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)C1,EN300-315996,CC(C)(O)CN1CC[C@H](N)C1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(Cl)c2ncccc12,EN300-57529,Nc1ccc(Cl)c2ncccc12
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1cc(C(C)(C)C)ccc1O,EN300-18225,CC(C)(C)c1ccc(O)c(N)c1
CC(C)(C)NC(=O)C(c1cccnc1)N(CC12CCC(CC1)C2(C)C)C(=O)c1ccco1,EN300-1663625,CC1(C)C2CCC1(CN)CC2
CC(C)(C)NC(=O)C(c1cccnc1)N(CCc1ccc(Cl)cc1Br)C(=O)c1ccco1,EN300-814396,NCCc1ccc(Cl)cc1Br
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C1CC2CC3CC(C2)C1C3,EN300-349308,NC1CC2CC3CC(C2)C1C3
C#CCOC(=O)[C@H](C(C)C)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-6487474,C#CCOC(=O)[C@@H](N)C(C)C
CC(C)(C)NC(=O)C(c1cccnc1)N(Cc1cccc(NC(N)=O)c1)C(=O)c1ccco1,EN300-42346,NCc1cccc(NC(N)=O)c1
Cc1nc(C(C)C)oc1CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-260595,Cc1nc(C(C)C)oc1CN
CC(C)(C)NC(=O)C(c1cccnc1)N(Cc1cc(O)c(O)c(O)c1)C(=O)c1ccco1,EN300-7563187,NCc1cc(O)c(O)c(O)c1
CC(C)(C)NC(=O)C(c1cccnc1)N(Cc1noc2c1COCC2)C(=O)c1ccco1,EN300-704020,NCc1noc2c1COCC2
COc1cccc(OCCN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)c1,EN300-31636,COc1cccc(OCCN)c1
CC(C)C(N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1)C1(CO)CCC1,EN300-219433,CC(C)C(N)C1(CO)CCC1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(OCCF)cc1,EN300-762584,Nc1ccc(OCCF)cc1
CC(C)(C)NC(=O)C(c1cccnc1)N(CCCn1ccnc1C#N)C(=O)c1ccco1,EN300-6477514,N#Cc1nccn1CCCN
CCOC(=O)C(CCC#N)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-6745711,CCOC(=O)C(N)CCC#N
CC(COc1ccc(F)cc1)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-52127,CC(N)COc1ccc(F)cc1
C#Cc1ccc(CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)c(F)c1,EN300-6743453,C#Cc1ccc(CN)c(F)c1
CN1CCC(CCO)(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)CC1,EN300-99570,CN1CCC(N)(CCO)CC1
CCC(C1CCCCCC1)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-1246609,CCC(N)C1CCCCCC1
CC(C)(C)NC(=O)C(c1cccnc1)N(Cc1n[nH]c2c1COCC2)C(=O)c1ccco1,EN300-1718165,NCc1n[nH]c2c1COCC2
CC(CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1)N(C)c1ccccc1,EN300-40203,CC(CN)N(C)c1ccccc1
CC(C)(C)NC(=O)C(c1cccnc1)N(C[C@@H](O)CN1CCCCC1)C(=O)c1ccco1,EN300-257393,NC[C@@H](O)CN1CCCCC1
CCC1(CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)CCCCCC1,EN300-2956555,CCC1(CN)CCCCCC1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C(CF)c1ccc(Br)cc1,EN300-1091637,NC(CF)c1ccc(Br)cc1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C(C1CC1)C1CCCOC1,EN300-633470,NC(C1CC1)C1CCCOC1
CC(C)(C)NC(=O)C(c1cccnc1)N(CCNC(=O)c1ccccc1)C(=O)c1ccco1,EN300-28761,NCCNC(=O)c1ccccc1
CC(C)(C)NC(=O)C(c1cccnc1)N(CCCCNCC(F)(F)F)C(=O)c1ccco1,EN300-189891,NCCCCNCC(F)(F)F
CC(C)(C)NC(=O)C(c1cccnc1)N(Cc1cn[nH]c1C(F)(F)F)C(=O)c1ccco1,EN300-7463834,NCc1cn[nH]c1C(F)(F)F
CC(C)(C)NC(=O)C(c1cccnc1)N(Cc1ccnc(C(F)F)c1)C(=O)c1ccco1,EN300-6771437,NCc1ccnc(C(F)F)c1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C(C1CCC1)C1CCOC1,EN300-344896,NC(C1CCC1)C1CCOC1
CC(C)(C)NC(=O)C(c1cccnc1)N(CCC(=O)Nc1cccnc1)C(=O)c1ccco1,EN300-62273,NCCC(=O)Nc1cccnc1
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1CCC(C(F)(F)F)O1)C(=O)c1ccco1,EN300-399355,NCC1CCC(C(F)(F)F)O1
COC(=O)CC(CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1)C1CC1,EN300-268629,COC(=O)CC(CN)C1CC1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(C(C)(F)F)cc1,EN300-7471940,CC(F)(F)c1ccc(N)cc1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1cc(Br)c2cn[nH]c2c1,EN300-2941933,Nc1cc(Br)c2cn[nH]c2c1
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1(OCCO)CCOC1)C(=O)c1ccco1,EN300-298869,NCC1(OCCO)CCOC1
CC1CCCN(C(=O)CCN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)C1,EN300-61415,CC1CCCN(C(=O)CCN)C1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1cncc(C(C)(F)F)c1,EN300-7427961,CC(F)(F)c1cncc(N)c1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1cc(Br)ccc1C(F)F,EN300-138185,Nc1cc(Br)ccc1C(F)F
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1cnc2c(c1)COCC2,EN300-127243,Nc1cnc2c(c1)COCC2
CCOc1ccccc1C(C)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-33181,CCOc1ccccc1C(C)N
