SMILES,TITLE,fragments,CrystalName,CompoundCode,MountingResult,DataCollectionOutcome,DataProcessingResolutionHigh,RefinementOutcome,Deposition_PDB_ID,Hybrid2,docked_fragment,Mpro-x0500_dock,site
CNC(=O)c1ccc(cc1)S(=O)(=O)N,x1090,x1090,Mpro-x1090,Z165170770,OK: No comment:No comment,success,1.78,7 - Analysed & Rejected,None,-6.701376,x0749,,active-covalent
CC(C)c1[nH+]ccn1CC(=O)[O-],x0333,x0333,Mpro-x0333,Z2446040567,OK: No comment:No comment,success,1.66,7 - Analysed & Rejected,None,-6.698031,x1392,,active-covalent
CC(=O)NCC(=O)NCC#CBr,x0966,x0966,Mpro-x0966,NCL-00025345,OK: No comment:No comment,None,None,,None,-6.687051,x0678,,active-noncovalent
CC(=O)N1CC[C@@H]2[C@]1(C2)S(=O)(=O)c3ccccc3,x0920,x0920,Mpro-x0920,POB0101,OK: No comment:No comment,Failed - low resolution,3.63,,None,-6.683548,x1334,,active-covalent
c1c[nH]nc1CO,x1023,x1023,Mpro-x1023,Z3225843273,OK: No comment:No comment,success,1.87,7 - Analysed & Rejected,None,-6.683507,x0397,,active-noncovalent
CC(=O)N[C@@](C)(C1CC1)C(=O)[O-],x0081,x0081,Mpro-x0081,Z1259162160,OK: No comment:No comment,success,2.18,7 - Analysed & Rejected,None,-6.676784,x0769,,active-covalent
CC(=O)N[C@@](C)(C1CC1)C(=O)[O-],x1180,x1180,Mpro-x1180,Z1259162160,OK: No comment:No comment,success,3.01,7 - Analysed & Rejected,None,-6.676784,x0769,,active-covalent
C[C@@]1(CCC[NH2+]C1)CO,x0850,x0850,Mpro-x0850,POB0035,OK: Clear:Normal,success,2.14,7 - Analysed & Rejected,None,-6.667232,x0678,,active-noncovalent
CC(=O)N1CCC(CC1)NS(=O)(=O)C=C,x2892,x2892,Mpro-x2892,12 H10,OK: Clear:No comment,success,2.4,7 - Analysed & Rejected,None,-6.665370,x0749,,active-covalent
c1c(cn[nH]1)I,x0943,x0943,Mpro-x0943,NCL-00023818,OK: No comment:No comment,success,2.92,7 - Analysed & Rejected,None,-6.653956,x1077,,active-noncovalent
CC(C)n1cc(nn1)C(=O)[O-],x0045,x0045,Mpro-x0045,Z2510259379,OK: No comment:No comment,success,2.01,7 - Analysed & Rejected,None,-6.650498,x0195,,active-noncovalent
C=CC(=O)Nc1cc(nn1c2ncccn2)C3CC3,x2888,x2888,Mpro-x2888,10 F03,OK: Clear:No comment,success,2.04,7 - Analysed & Rejected,None,-6.647250,x1386,,active-covalent
CS(=O)(=O)[N@]1CCC[C@@H](C1)C(=O)[O-],x1158,x1158,Mpro-x1158,Z133632670,OK: No comment:No comment,success,1.81,7 - Analysed & Rejected,None,-6.643096,x0759,,active-covalent
CS(=O)(=O)[N@]1CCC[C@@H](C1)C(=O)[O-],x0124,x0124,Mpro-x0124,Z133632670,OK: Clear:Normal,success,1.86,7 - Analysed & Rejected,None,-6.643096,x0759,,active-covalent
CNc1ccccc1S(=O)(=O)C,x0138,x0138,Mpro-x0138,Z285782452,OK: Clear:Normal,success,1.88,7 - Analysed & Rejected,None,-6.642445,x0195,,active-noncovalent
COc1ccc(cc1C#N)Br,x0955,x0955,Mpro-x0955,NCL-00024663,OK: No comment:No comment,success,1.84,7 - Analysed & Rejected,None,-6.631884,x0749,,active-covalent
Cc1c(c(n(n1)C)C)CC(=O)N,x0343,x0343,Mpro-x0343,Z287484230,OK: No comment:No comment,success,1.61,7 - Analysed & Rejected,None,-6.627599,x0678,,active-noncovalent
C[C@@H]1[C@@H](CCC[N@]1S(=O)(=O)C)C(=O)N,x0915,x0915,Mpro-x0915,POB0012,OK: No comment:No comment,success,1.62,7 - Analysed & Rejected,None,-6.617237,x0874,,active-noncovalent
CC(=O)N1CCN(CC1)C(=O)N,x0080,x0080,Mpro-x0080,Z90122368,OK: No comment:No comment,success,1.85,7 - Analysed & Rejected,None,-6.616466,x0195,,active-noncovalent
CC(=O)Nc1cccnc1C(=O)[O-],x0331,x0331,Mpro-x0331,Z1815155460,OK: No comment:No comment,success,1.33,7 - Analysed & Rejected,None,-6.615999,x0195,,active-noncovalent
C[C@@H]1[C@@H](CCC[N@@]1S(=O)(=O)C)C(=O)NC,x0841,x0841,Mpro-x0841,POB0014,OK: Clear:Normal,success,1.91,7 - Analysed & Rejected,None,-6.611940,x0678,,active-noncovalent
C[C@H]1CCC[N@@]([C@@H]1CO)S(=O)(=O)C,x0908,x0908,Mpro-x0908,POB0026,OK: No comment:No comment,success,2.7,7 - Analysed & Rejected,None,-6.600513,x0195,,active-noncovalent
C[C@H]1C[N@@H+](CC[C@H]1CO)C,x0909,x0909,Mpro-x0909,POB0043,OK: No comment:No comment,success,2.37,7 - Analysed & Rejected,None,-6.600132,x0104,,active-noncovalent
CC(=O)N[C@H](C1CCOCC1)C(=O)[O-],x0329,x0329,Mpro-x0329,Z1891772663,OK: No comment:No comment,success,1.95,7 - Analysed & Rejected,None,-6.589023,x0678,,active-noncovalent
CC(=O)N[C@H](C1CCOCC1)C(=O)[O-],x1172,x1172,Mpro-x1172,Z1891772663,OK: No comment:No comment,success,1.96,7 - Analysed & Rejected,None,-6.589023,x0678,,active-noncovalent
c1cn(c(=O)cc1Br)CCO,x0964,x0964,Mpro-x0964,NCL-00024672,OK: No comment:No comment,success,2.66,7 - Analysed & Rejected,None,-6.584172,x0195,,active-noncovalent
CS(=O)(=O)Nc1ccc(cc1)C(=O)N,x0332,x0332,Mpro-x0332,Z45656995,OK: No comment:No comment,success,2.19,7 - Analysed & Rejected,None,-6.583884,x0195,,active-noncovalent
CCNc1c(cccn1)C,x0237,x0237,Mpro-x0237,Z1992316287,OK: Clear:Normal,success,2.64,7 - Analysed & Rejected,None,-6.579196,x0195,,active-noncovalent
Cc1c(c(n[nH]1)C)S(=O)(=O)N(C)C,x0091,x0091,Mpro-x0091,Z94597856,OK: No comment:No comment,success,1.56,7 - Analysed & Rejected,None,-6.574100,x0678,,active-noncovalent
CC(C)[C@@H](C#N)NS(=O)(=O)c1ccc(cc1)CF,x2813,x2813,Mpro-x2813,VIJ-CYC-1a3-12,OK: Clear:No comment,success,2.34,7 - Analysed & Rejected,None,-6.573712,x1386,,active-covalent
C[C@H]1[C@H](CCC[N@@H+]1C)CO,x0885,x0885,Mpro-x0885,POB0040,OK: Clear:Normal,success,1.74,7 - Analysed & Rejected,None,-6.570337,x0678,,active-noncovalent
CCC(C)(C)c1ccc(cc1)N([C@H](c2cccnc2)C(=O)Nc3ccc(cc3)Br)C(=O)C=C,x2512,x2512,Mpro-x2512,Z4439011564,OK: Precipitated:Normal,None,None,,None,-6.567985,x0749,,active-covalent
CCC(C)(C)c1ccc(cc1)N([C@H](c2cccnc2)C(=O)Nc3ccc(cc3)Br)C(=O)C=C,x2680,x2680,Mpro-x2680,Z4439011564,OK: No comment:No comment,success,1.77,7 - Analysed & Rejected,None,-6.567985,x0749,,active-covalent
CCS(=O)(=O)N1CCC(CC1)C(=O)[O-],x0671,x0671,Mpro-x0671,Z53825020,Mounted_Clear,success,1.7,7 - Analysed & Rejected,None,-6.566713,x0830,,active-covalent
COc1cc(ccc1CO)Br,x0961,x0961,Mpro-x0961,NCL-00024662,OK: No comment:No comment,success,2.84,7 - Analysed & Rejected,None,-6.566291,x0195,,active-noncovalent
C=CC(=O)N1CCC(CC1)[NH3+],x2751,x2751,Mpro-x2751,PCM-0102844-001,OK: Clear:No comment,success,2.15,7 - Analysed & Rejected,None,-6.566169,x1311,,active-covalent
C=CC(=O)N1CCC(CC1)[NH3+],x2032,x2032,Mpro-x2032,PCM-0102844-001,OK: No comment:No comment,success,1.79,7 - Analysed & Rejected,None,-6.566169,x1311,,active-covalent
c1cscc1C[NH3+],x1042,x1042,Mpro-x1042,Z1262255347,OK: No comment:No comment,success,3.42,7 - Analysed & Rejected,None,-6.562441,x1093,,active-noncovalent
CC(=O)NCC1(CCCC1)O,x0117,x0117,Mpro-x0117,Z1203329531,OK: Clear:Normal,success,1.73,7 - Analysed & Rejected,None,-6.560664,x0104,,active-noncovalent
c1cc(ccc1S(=O)(=O)N)Br,x0946,x0946,Mpro-x0946,NCL-00023830,OK: No comment:No comment,success,1.73,6 - Deposited,5RF1,-6.559289,x0195,,active-noncovalent
C[NH+](C)Cc1ccc(o1)C(=O)[O-],x0274,x0274,Mpro-x0274,Z359352902,OK: No comment:No comment,success,1.88,7 - Analysed & Rejected,None,-6.557272,x0678,,active-noncovalent
CC(=O)N1CCC[NH2+]CC1,x0190,x0190,Mpro-x0190,Z168883358,OK: Clear:Cracked,success,2.09,7 - Analysed & Rejected,None,-6.556643,x0195,,active-noncovalent
C[C@H]1[C@@H](CCCN1C(=O)C)CO,x0870,x0870,Mpro-x0870,POB0038,OK: Clear:Normal,success,1.84,7 - Analysed & Rejected,None,-6.551220,x0195,,active-noncovalent
CC(C)(CN1CCCC1)[NH3+],x0105,x0105,Mpro-x0105,Z1741966630,OK: No comment:No comment,success,1.48,7 - Analysed & Rejected,None,-6.548748,x1077,,active-noncovalent
CNc1nccc(n1)OC,x0146,x0146,Mpro-x0146,Z281802060,OK: Clear:Cracked,success,1.69,7 - Analysed & Rejected,None,-6.543007,x0540,,active-noncovalent
CNC(=O)CN1CC[NH2+]CC1,x0299,x0299,Mpro-x0299,Z85934875,OK: No comment:Jelly,success,1.85,7 - Analysed & Rejected,None,-6.526472,x0195,,active-noncovalent
Cn1c(cc(n1)c2ccc(cc2)Cl)NC(=O)CCl,x1404,x1404,Mpro-x1404,PCM-0102296,OK: No comment:No comment,success,2.95,7 - Analysed & Rejected,None,-6.524746,x0749,,active-covalent
Cn1c(cc(n1)c2ccc(cc2)Cl)NC(=O)CCl,x0809,x0809,Mpro-x0809,PCM-0102296,OK: Clear:Normal,None,None,,None,-6.524746,x0749,,active-covalent
Cn1c(cc(n1)c2ccc(cc2)Cl)NC(=O)CCl,x0735,x0735,Mpro-x0735,PCM-0102296,OK: Clear:Normal,success,1.74,7 - Analysed & Rejected,None,-6.524746,x0749,,active-covalent
Cn1c(cc(n1)c2ccc(cc2)Cl)NC(=O)CCl,x1316,x1316,Mpro-x1316,PCM-0102296,OK: No comment:No comment,success,2.43,7 - Analysed & Rejected,None,-6.524746,x0749,,active-covalent
B(C1CCC1)(O)O,x1032,x1032,Mpro-x1032,Z1741980935,OK: No comment:Cracked,None,None,,None,-6.520101,x0195,,active-noncovalent
CC1(CC[NH2+]CC1)CO,x0858,x0858,Mpro-x0858,POB0036,OK: Clear:Normal,success,1.81,7 - Analysed & Rejected,None,-6.517841,x0678,,active-noncovalent
C[C@H](C(=O)[O-])O,x1035,x1035,Mpro-x1035,Z1741982441,OK: No comment:No comment,None,None,,None,-6.505556,x0397,,active-noncovalent
CC(=O)N1C[C@@H](C[C@@H]1C(=O)[O-])O,x1214,x1214,Mpro-x1214,Z1824511473,OK: No comment:No comment,success,1.9,7 - Analysed & Rejected,None,-6.502400,x0397,,active-noncovalent
Cc1cc(cc(c1)S(=O)(=O)N)F,x0286,x0286,Mpro-x0286,Z1324080698,OK: No comment:No comment,success,2.04,7 - Analysed & Rejected,None,-6.493712,x0195,,active-noncovalent
Cc1cc(no1)[C@@H]2CCCN2C(=O)C=C,x2547,x2547,Mpro-x2547,PCM-0102683-001,OK: Clear:Normal,success,1.68,7 - Analysed & Rejected,None,-6.490336,x1412,,active-covalent
Cc1cc(no1)[C@@H]2CCCN2C(=O)C=C,x2350,x2350,Mpro-x2350,PCM-0102683-001,OK: Clear:Normal,success,3.02,7 - Analysed & Rejected,None,-6.490336,x1412,,active-covalent
CS(=O)(=O)NC1CC[NH2+]CC1,x1227,x1227,Mpro-x1227,Z212045094,OK: No comment:No comment,success,1.84,7 - Analysed & Rejected,None,-6.479243,x0678,,active-noncovalent
CC(=O)N1CCC[C@@]1(C)C(=O)OC,x0875,x0875,Mpro-x0875,POB0007,OK: Clear:Normal,success,1.64,7 - Analysed & Rejected,None,-6.461963,x0195,,active-noncovalent
CN[C@@H]1CCCC[C@H]1S(=O)(=O)C,x1224,x1224,Mpro-x1224,Z1259161657,OK: No comment:No comment,success,1.77,7 - Analysed & Rejected,None,-6.451448,x0195,,active-noncovalent
CC(=O)NCCCC[C@@H](C(=O)NCc1ccc(cc1)Br)NC(=O)C,x0973,x0973,Mpro-x0973,NCL-00025267,OK: No comment:No comment,success,2.1,7 - Analysed & Rejected,None,-6.431995,x0104,,active-noncovalent
c1c[nH]c(=O)cc1I,x0938,x0938,Mpro-x0938,NCL-00023824,OK: No comment:No comment,Failed - low resolution,3.57,,None,-6.423131,x0107,,active-noncovalent
C[C@@H]1[C@@H](CCC[N@@]1S(=O)(=O)C)C(=O)[O-],x0907,x0907,Mpro-x0907,POB0011,OK: No comment:No comment,success,2.02,7 - Analysed & Rejected,None,-6.418682,x0749,,active-covalent
COc1ccc(cn1)NC(=O)C2CCN(CC2)C(=O)CCl,x2052,x2052,Mpro-x2052,PG-COV-42,OK: No comment:No comment,success,1.56,6 - Deposited,5RHE,-6.409380,x0749,,active-covalent
COc1ccc(cn1)NC(=O)C2CCN(CC2)C(=O)CCl,x2035,x2035,Mpro-x2035,PG-COV-40,OK: No comment:No comment,success,1.84,7 - Analysed & Rejected,None,-6.409380,x0749,,active-covalent
C[C@@H](C(=O)NCC#CBr)NC(=O)C,x0972,x0972,Mpro-x0972,NCL-00025067,OK: No comment:No comment,success,1.52,7 - Analysed & Rejected,None,-6.407586,x0397,,active-noncovalent
CNC(=O)[C@H]1C[NH2+]CCO1,x0321,x0321,Mpro-x0321,Z1636723439,OK: No comment:Cracked,success,2.73,7 - Analysed & Rejected,None,-6.405022,x0397,,active-noncovalent
CNC(=O)[C@H]1C[NH2+]CCO1,x1292,x1292,Mpro-x1292,Z1636723439,OK: No comment:No comment,Failed - low resolution,3.81,,None,-6.405022,x0397,,active-noncovalent
CNC(=O)[C@H]1C[NH2+]CCO1,x1200,x1200,Mpro-x1200,Z1636723439,OK: No comment:No comment,success,2.32,7 - Analysed & Rejected,None,-6.405022,x0397,,active-noncovalent
C[C@@H]1CCN([C@@H]2[C@H]1CCCC2)C(=O)CCl,x1312,x1312,Mpro-x1312,PCM-0102831,OK: No comment:No comment,success,2.71,7 - Analysed & Rejected,None,-6.403834,x0749,,active-covalent
C[C@@H]1CCN([C@@H]2[C@H]1CCCC2)C(=O)CCl,x0798,x0798,Mpro-x0798,PCM-0102831,OK: Clear:Cracked,success,2.12,7 - Analysed & Rejected,None,-6.403834,x0749,,active-covalent
C[C@@H]1CCN([C@@H]2[C@H]1CCCC2)C(=O)CCl,x0724,x0724,Mpro-x0724,PCM-0102831,OK: Clear:Normal,success,1.81,7 - Analysed & Rejected,None,-6.403834,x0749,,active-covalent
C[C@@H]1CCN([C@@H]2[C@H]1CCCC2)C(=O)CCl,x1350,x1350,Mpro-x1350,PCM-0102831,OK: No comment:No comment,None,None,,None,-6.403834,x0749,,active-covalent
CC(C)c1ncc(c(n1)C(=O)N)Cl,x0140,x0140,Mpro-x0140,Z906021418,OK: Clear:Normal,success,1.97,7 - Analysed & Rejected,None,-6.390458,x0195,,active-noncovalent
c1cc(c(nc1)Cl)NC(=O)CCl,x1352,x1352,Mpro-x1352,PCM-0102274,OK: No comment:No comment,success,2.33,7 - Analysed & Rejected,None,-6.384676,x0749,,active-covalent
c1cc(c(nc1)Cl)NC(=O)CCl,x0728,x0728,Mpro-x0728,PCM-0102274,OK: Clear:Normal,success,2.09,7 - Analysed & Rejected,None,-6.384676,x0749,,active-covalent
c1cc(c(nc1)Cl)NC(=O)CCl,x1427,x1427,Mpro-x1427,PCM-0102274,OK: No comment:No comment,success,1.86,7 - Analysed & Rejected,None,-6.384676,x0749,,active-covalent
c1cc(c(nc1)Cl)NC(=O)CCl,x0802,x0802,Mpro-x0802,PCM-0102274,OK: Clear:Normal,success,1.77,7 - Analysed & Rejected,None,-6.384676,x0749,,active-covalent
c1cc(c(nc1)Cl)NC(=O)CCl,x1478,x1478,Mpro-x1478,PCM-0102274,OK: No comment:No comment,success,1.68,6 - Deposited,5RFZ,-6.384676,x0749,,active-covalent
c1cc(c(nc1)Cl)NC(=O)CCl,x1453,x1453,Mpro-x1453,PCM-0102274,OK: No comment:No comment,success,2.13,7 - Analysed & Rejected,None,-6.384676,x0749,,active-covalent
C[N@H+]1CCC[C@@H]1CO,x1173,x1173,Mpro-x1173,Z2856434905,OK: No comment:No comment,success,1.73,7 - Analysed & Rejected,None,-6.382343,x0946,,active-noncovalent
C[N@H+]1CCC[C@@H]1CO,x0189,x0189,Mpro-x0189,Z2856434905,OK: Clear:Normal,success,1.98,7 - Analysed & Rejected,None,-6.382343,x0946,,active-noncovalent
CC(=O)N[C@@H](CO)C(=O)NCC#CBr,x0970,x0970,Mpro-x0970,NCL-00025057,OK: No comment:No comment,success,2.51,7 - Analysed & Rejected,None,-6.375698,x0161,,active-noncovalent
C[C@H]1C[N@@](CCO1)S(=O)(=O)[N@@](C)C(C)C,x0443,x0443,Mpro-x0443,Z416341642,OK: No comment:No comment,success,1.71,7 - Analysed & Rejected,None,-6.373279,x0195,,active-noncovalent
C[NH+]1CCN(CC1)C(=O)CO,x0308,x0308,Mpro-x0308,Z228585842,OK: No comment:No comment,success,1.69,7 - Analysed & Rejected,None,-6.370572,x0104,,active-noncovalent
CN(C)S(=O)(=O)c1c[nH]nc1,x0170,x0170,Mpro-x0170,Z805551440,OK: Clear:Normal,None,None,,None,-6.358209,x0195,,active-noncovalent
c1ccc(cc1)O,x1005,x1005,Mpro-x1005,Z966690946,OK: No comment:No comment,success,1.74,7 - Analysed & Rejected,None,-6.355002,x0678,,active-noncovalent
c1c2c(sc1C(=O)NNC(=O)CCl)CCCC2,x0782,x0782,Mpro-x0782,PCM-0102142,OK: Clear:Normal,success,2.17,7 - Analysed & Rejected,None,-6.353718,x1348,,active-covalent
c1c2c(sc1C(=O)NNC(=O)CCl)CCCC2,x0708,x0708,Mpro-x0708,PCM-0102142,OK: Clear:Normal,success,2.04,6 - Deposited,5RGM,-6.353718,x1348,,active-covalent
Cc1ncc(s1)C(=O)NC,x0662,x0662,Mpro-x0662,Z969560582,Mounted_Clear,success,1.81,7 - Analysed & Rejected,None,-6.349371,x0107,,active-noncovalent
Cc1ncc(s1)C(=O)NC,x1277,x1277,Mpro-x1277,Z969560582,OK: No comment:No comment,success,3.12,7 - Analysed & Rejected,None,-6.349371,x0107,,active-noncovalent
C[C@@H]1C[C@H](C[NH2+]C1)CO,x0893,x0893,Mpro-x0893,POB0041,OK: Clear:Normal,success,2.25,7 - Analysed & Rejected,None,-6.347243,x0678,,active-noncovalent
COc1ccc(cc1OC)[C@@H]2CC(=NN2C(=O)CCl)c3cccs3,x2619,x2619,Mpro-x2619,Z56955922,OK: Precipitated:No comment,success,1.64,3 - In Refinement,None,-6.344529,x1392,,active-covalent
C[NH2+]C1(CCCC1)C(=O)N,x1223,x1223,Mpro-x1223,Z1348559502,OK: No comment:No comment,success,1.62,7 - Analysed & Rejected,None,-6.342130,x0874,,active-noncovalent
CC(C)(C)c1c(sc(n1)NS(=O)(=O)c2ccc(cc2)CF)C(=O)OC,x2847,x2847,Mpro-x2847,VIJ-CYC-1a3-13,OK: Clear:No comment,success,2.8,7 - Analysed & Rejected,None,-6.340725,x0161,,active-noncovalent
Cn1cc(nc1)N,x1021,x1021,Mpro-x1021,Z2692604705,OK: No comment:No comment,success,2.43,7 - Analysed & Rejected,None,-6.333661,x0397,,active-noncovalent
C[C@@H](c1ccc(cc1)N([C@H](c2cccnc2)C(=O)Nc3ccc(cc3)Cl)C(=O)C=C)OC,x2539,x2539,Mpro-x2539,Z4438424286,OK: No comment:No comment,success,1.69,7 - Analysed & Rejected,None,-6.333134,x0749,,active-covalent
C[C@@H](c1ccc(cc1)N([C@H](c2cccnc2)C(=O)Nc3ccc(cc3)Cl)C(=O)C=C)OC,x2707,x2707,Mpro-x2707,Z4438424286,OK: No comment:No comment,success,1.87,7 - Analysed & Rejected,None,-6.333134,x0749,,active-covalent
CC(=O)N1CCC[C@]1(C)C(=O)[O-],x0848,x0848,Mpro-x0848,POB0003,OK: Clear:Normal,success,2.14,7 - Analysed & Rejected,None,-6.316975,x0759,,active-covalent
C[C@]1(CCC[N@]1S(=O)(=O)C)C(=O)OC,x0883,x0883,Mpro-x0883,POB0008,OK: Clear:Normal,success,1.72,7 - Analysed & Rejected,None,-6.290434,x0195,,active-noncovalent
C(C(=O)[O-])[NH3+],x1000,x1000,Mpro-x1000,Z955123660,OK: No comment:Cracked,Failed - low resolution,3.78,,None,-6.288817,x0397,,active-noncovalent
C[C@@H]1[C@@H](CCC[N@@]1S(=O)(=O)C)C(=O)OC,x0899,x0899,Mpro-x0899,POB0010,OK: No comment:No comment,success,1.91,7 - Analysed & Rejected,None,-6.285163,x0678,,active-noncovalent
c1c(cn[nH]1)Br,x0935,x0935,Mpro-x0935,NCL-00023819,OK: No comment:No comment,success,3.27,7 - Analysed & Rejected,None,-6.270739,x0107,,active-noncovalent
c1c(cn[nH]1)Br,x1028,x1028,Mpro-x1028,Z275169750,OK: No comment:No comment,Failed - low resolution,6.77,,None,-6.270739,x0107,,active-noncovalent
c1cc[nH]c(=O)c1,x1002,x1002,Mpro-x1002,Z1741982125,OK: No comment:No comment,success,1.61,6 - Deposited,5RF4,-6.261490,x0678,,active-noncovalent
c1ccc(cc1)OCC(=O)N[C@H]2CON(C2=O)[C@@]3(CCC(=O)O3)C(=O)[O-],x2066,x2066,Mpro-x2066,PLTV,OK: No comment:No comment,success,1.65,7 - Analysed & Rejected,None,-6.254964,x0874,,active-noncovalent
C[C@@H]1[C@@H](CCC[NH2+]1)COC,x0857,x0857,Mpro-x0857,POB0016,OK: Clear:Normal,success,1.73,7 - Analysed & Rejected,None,-6.254652,x0195,,active-noncovalent
CC(=O)N1CC(C1)C(=O)[O-],x0157,x0157,Mpro-x0157,Z1868430535,OK: Precipitated:Normal,success,2.3,7 - Analysed & Rejected,None,-6.249505,x1402,,active-covalent
Cc1c(c(n(n1)C)C)NC(=O)CC#N,x0259,x0259,Mpro-x0259,Z1688504114,OK: No comment:No comment,success,1.47,7 - Analysed & Rejected,None,-6.248705,x1311,,active-covalent
C[C@@H]1[C@@H](CCC[NH2+]1)C(=O)OC,x0891,x0891,Mpro-x0891,POB0009,OK: Clear:Normal,success,1.9,7 - Analysed & Rejected,None,-6.247520,x0195,,active-noncovalent
C[C@@H]1CC[NH2+]C[C@@H]1CO,x0917,x0917,Mpro-x0917,POB0044,OK: No comment:No comment,success,1.71,7 - Analysed & Rejected,None,-6.246874,x0195,,active-noncovalent
Cn1cc(c(n1)C(F)F)C(=O)N,x0052,x0052,Mpro-x0052,Z1515654336,OK: No comment:No comment,success,1.71,7 - Analysed & Rejected,None,-6.245347,x0195,,active-noncovalent
C[C@@H](c1ccc(cc1)N([C@H](c2cccnc2)C(=O)NC(C)(C)C)C(=O)C=C)OC,x2521,x2521,Mpro-x2521,Z4439011613,OK: Clear:Normal,success,1.67,7 - Analysed & Rejected,None,-6.235109,x0749,,active-covalent
C[C@@H](c1ccc(cc1)N([C@H](c2cccnc2)C(=O)NC(C)(C)C)C(=O)C=C)OC,x2689,x2689,Mpro-x2689,Z4439011613,OK: No comment:No comment,success,1.87,7 - Analysed & Rejected,None,-6.235109,x0749,,active-covalent
C1CCC(C1)[NH3+],x1014,x1014,Mpro-x1014,Z1741971800,OK: No comment:No comment,None,None,,None,-6.217303,x0678,,active-noncovalent
CC(=O)N[C@H](CC(=O)N)C(=O)NCC#CBr,x0981,x0981,Mpro-x0981,NCL-00025412,OK: No comment:No comment,success,1.58,6 - Deposited,5RG3,-6.209602,x0195,,active-noncovalent
CCC(C)(C)c1ccc(cc1)N([C@H](c2cccnc2)C(=O)Nc3ccc(cc3)Cl)C(=O)C=C,x2639,x2639,Mpro-x2639,Z4438424288,OK: No comment:No comment,success,2,7 - Analysed & Rejected,None,-6.207908,x0749,,active-covalent
CCC(C)(C)c1ccc(cc1)N([C@H](c2cccnc2)C(=O)Nc3ccc(cc3)Cl)C(=O)C=C,x2471,x2471,Mpro-x2471,Z4438424288,OK: Precipitated:Normal,success,2.81,7 - Analysed & Rejected,None,-6.207908,x0749,,active-covalent
CCC(C)(C)c1ccc(cc1)N([C@H](c2cccnc2)C(=O)Nc3ccc(cc3)Cl)C(=O)C=C,x2788,x2788,Mpro-x2788,Z4438424288,OK: Precipitated:No comment,success,2.05,7 - Analysed & Rejected,None,-6.207908,x0749,,active-covalent
C1CNC(=[NH+]C1)N,x1024,x1024,Mpro-x1024,Z1954800348,OK: No comment:No comment,success,3.33,7 - Analysed & Rejected,None,-6.175355,x0678,,active-noncovalent
c1cc(c(cc1Br)C#N)[O-],x0953,x0953,Mpro-x0953,NCL-00024661,OK: No comment:No comment,success,2,7 - Analysed & Rejected,None,-6.172769,x1418,,active-covalent
CCC(=[NH2+])N,x0991,x0991,Mpro-x0991,Z1741969146,OK: No comment:No comment,success,1.53,6 - Deposited,5RF2,-6.168726,x0195,,active-noncovalent
C1CC(C1)C(=O)[O-],x1011,x1011,Mpro-x1011,Z1270212509,OK: No comment:No comment,success,2.7,7 - Analysed & Rejected,None,-6.165310,x0397,,active-noncovalent
C[C@H]1CC[C@H](C[NH2+]1)CO,x0900,x0900,Mpro-x0900,POB0024,OK: No comment:No comment,success,1.64,7 - Analysed & Rejected,None,-6.155234,x0354,,active-noncovalent
C[C@H]1C[C@@H](C[NH2+]C1)CO,x0872,x0872,Mpro-x0872,POB0070,OK: Clear:Normal,success,1.82,7 - Analysed & Rejected,None,-6.152914,x0195,,active-noncovalent
C[C@@H](CN1CCOCC1)[NH3+],x0516,x0516,Mpro-x0516,Z818732104,OK: No comment:No comment,Failed - low resolution,4.4,,None,-6.148088,x1385,,active-covalent
C[C@@H](CN1CCOCC1)[NH3+],x1253,x1253,Mpro-x1253,Z818732104,OK: No comment:No comment,success,1.39,7 - Analysed & Rejected,None,-6.148088,x1385,,active-covalent
CC(C)[C@H](C(=O)NCC#CBr)NC(=O)C,x0977,x0977,Mpro-x0977,NCL-00024897,OK: No comment:No comment,success,3.2,7 - Analysed & Rejected,None,-6.133964,x0104,,active-noncovalent
CC(C)[C@H](C(=O)NCC#CBr)NC(=O)C,x0974,x0974,Mpro-x0974,NCL-00024897,OK: No comment:No comment,success,3.25,7 - Analysed & Rejected,None,-6.133964,x0104,,active-noncovalent
c1c[nH]c(=O)cc1Br,x0945,x0945,Mpro-x0945,NCL-00023825,OK: No comment:No comment,success,1.71,7 - Analysed & Rejected,None,-6.133605,x0678,,active-noncovalent
C[C@@H]1COCC[N@]1CC[NH3+],x0234,x0234,Mpro-x0234,Z1263811695,OK: Clear:Normal,success,1.72,7 - Analysed & Rejected,None,-6.133045,x0678,,active-noncovalent
C[C@@H]1COCC[N@]1CC[NH3+],x1141,x1141,Mpro-x1141,Z1263811695,OK: No comment:No comment,success,1.66,7 - Analysed & Rejected,None,-6.133045,x0678,,active-noncovalent
CC(=O)Nc1nc(ns1)SC,x0053,x0053,Mpro-x0053,Z26804467,OK: No comment:No comment,success,1.7,7 - Analysed & Rejected,None,-6.131921,x0195,,active-noncovalent
Cc1cc(ccc1N(C)C)N([C@H](c2cccnc2)C(=O)NC(C)(C)C)C(=O)C=C,x2632,x2632,Mpro-x2632,Z4439011612,OK: No comment:No comment,success,1.79,7 - Analysed & Rejected,None,-6.128372,x0749,,active-covalent
C1COCC[NH+]1CCO,x1074,x1074,Mpro-x1074,Z2856434843,OK: Clear:Normal,success,1.46,7 - Analysed & Rejected,None,-6.127538,x0678,,active-noncovalent
