compound_name,compound_structure,measurement,qualifier,reassigned_structure 
BEN-DND-7e92b6ca-11,COc1ccc(cc1)N2CCN(CC2)C(=O)c3cc(=O)[nH]c4c3cccc4,4.8,=,
BEN-DND-7e92b6ca-10,c1ccc(cc1)CN2CCN(CC2)C(=O)c3cc(=O)[nH]c4c3cccc4,5.1,=,
BEN-DND-7e92b6ca-1,COc1ccccc1OCCNC(=O)c2cc[nH]c(=O)c2,4,<,
BEN-DND-03406596-1,c1ccc(cc1)CS(=O)(=O)N2CCCN(CC2)C(=O)CCl,5.1,=,
BEN-DND-03406596-3,c1cc(cc(c1)S(=O)(=O)N2CCCN(CC2)C(=O)CCl)F,4.8,=,
BEN-DND-03406596-5,c1cc(sc1)S(=O)(=O)N2CCCN(CC2)C(=O)CCl,5.1,=,
BEN-DND-03406596-2,c1cc(c(c(c1)F)S(=O)(=O)N2CCCN(CC2)C(=O)CCl)F,4.7,=,
BEN-DND-03406596-9,c1ccc(c(c1)F)S(=O)(=O)N2CCCN(CC2)C(=O)CCl,4.8,=,
BEN-DND-03406596-6,c1cc(c(cc1F)S(=O)(=O)N2CCCN(CC2)C(=O)CCl)F,4.9,=,
AAR-POS-ac4b8cb8-1,CC(C)CCNC(=O)C(CC(C)C)NC(=O)C1C(O1)C(=O)O,4,<,
AAR-POS-90191df4-1,CCOC(=O)[C@@H]1[C@H](O1)C(=O)N[C@@H](CC(C)C)C(=O)NCCC(C)C,4,<,
MAT-POS-2db6411e-2,c1c(cc(cc1O)Cl)CN2CCN(CC2)C(=O)CCl,4.9,=,
MAT-POS-2db6411e-1,C=CC(=O)N1CCN(CC1)Cc2c[nH]c3c2cc(cc3)C#N,4,<,
MAK-UNK-ed378e62-6,COc1cnc(nc1)C#N,4,<,
EDG-MED-0da5ad92-9,Cc1ccncc1NC(=O)CC2CCCNC2,4,<,
EDG-MED-0da5ad92-7,CCCCOc1ccc(cc1CC(=O)Nc2cnccc2C)Cl,4.6,=,
EDG-MED-0da5ad92-5,Cc1ccncc1NC(=O)C(CO)c2cccc(c2)Cl,4,<,
EDG-MED-0da5ad92-3,Cc1ccncc1NC(=O)N(C)c2cccc(c2)Cl,4,<,
EDG-MED-0da5ad92-21,Cc1c(cn[nH]1)NC(=O)Cc2cccc(c2)Cl,4,<,
EDG-MED-0da5ad92-20,Cc1ccncc1NC(=O)N(Cc2ccccc2)c3cccc(c3)Cl,4.6,=,
EDG-MED-0da5ad92-2,c1cc(cc(c1)Cl)CC(=O)Nc2cccnc2,4.3,=,
EDG-MED-0da5ad92-18,Cc1ccnc(c1NC(=O)Cc2cccc(c2)Cl)N,4,<,
EDG-MED-0da5ad92-17,Cc1cc(ncc1NC(=O)Cc2cccc(c2)Cl)N,4,<,
EDG-MED-0da5ad92-16,Cc1cnncc1NC(=O)Cc2cccc(c2)Cl,4,<,
EDG-MED-0da5ad92-15,Cc1ccnnc1NC(=O)Cc2cccc(c2)Cl,4,<,
EDG-MED-0da5ad92-14,Cc1c(cccn1)NC(=O)Cc2cccc(c2)Cl,4,<,
EDG-MED-0da5ad92-13,Cc1ccc(cn1)NC(=O)Cc2cccc(c2)Cl,4,<,
EDG-MED-0da5ad92-12,Cc1cc(cnc1)NC(=O)Cc2cccc(c2)Cl,4,<,
TRY-UNI-2eddb1ff-8,Cc1ccncc1NC(=O)C(C)c2cc(cc(c2)Cl)OC3CC(=O)N3,4.1,=,
TRY-UNI-2eddb1ff-7,Cc1ccncc1NC(=O)Cc2cc(cc(c2)Cl)OC3CC(=O)N3,5.4,=,
TRY-UNI-2eddb1ff-6,Cc1ccncc1NC(=O)Cc2cc(cc(c2)OC3CC(=O)N3)C#N,4.9,=,
TRY-UNI-2eddb1ff-3,Cc1ccncc1NC(=O)C(C)c2cc(cnc2)Cl,4,<,
TRY-UNI-2eddb1ff-2,Cc1ccncc1NC(=O)Cc2cc(cnc2)Cl,4.3,=,
TRY-UNI-2eddb1ff-1,Cc1ccncc1NC(=O)Cc2cc(cnc2)C#N,4,<,
JAN-GHE-d851b096-6,Cc1ccncc1Cn2ccccc2=O,4,<,
JAN-GHE-83b26c96-9,Cc1ccncc1NC(=O)C(c2cccc(c2)Cl)C(C)C,4,<,
JAN-GHE-83b26c96-8,CCCC(c1cccc(c1)Cl)C(=O)Nc2cnccc2C,4.8,=,
JAN-GHE-83b26c96-7,Cc1c(cncn1)NC(=O)C(c2cccc(c2)Cl)C(C)C,4,<,
JAN-GHE-83b26c96-6,CC(C)c1c(cncn1)NC(=O)C(C)c2cccc(c2)Cl,4,<,
JAN-GHE-83b26c96-3,CC(c1cccc(c1)Cl)C(=O)Nc2cnccc2n3cccn3,4,<,
JAN-GHE-83b26c96-25,Cc1ccncc1c2nc(no2)c3cccc(c3)Cl,4,<,
JAN-GHE-83b26c96-24,Cc1ccncc1c2nnc(o2)c3cccc(c3)Cl,4,<,
JAN-GHE-83b26c96-23,Cc1ccncc1NC(=O)C(c2cccc(c2)Cl)(F)F,4,<,
JAN-GHE-83b26c96-22,Cc1ccncc1NC(=O)C(C)(C)c2cccc(c2)Cl,4,=,
JAN-GHE-83b26c96-21,Cc1ccncc1NS(=O)(=O)c2cccc(c2)Cl,4,<,
JAN-GHE-83b26c96-20,Cc1ccncc1NC(=O)C2(CC2)c3cccc(c3)Cl,4,<,
JAN-GHE-83b26c96-2,CC(c1cccc(c1)Cl)C(=O)Nc2cnccc2NC(=O)C,4,<,
JAN-GHE-83b26c96-18,c1cc(cc(c1)Cl)N2C(=O)C(NC2=O)c3cccnc3,4,<,
JAN-GHE-83b26c96-17,Cc1ccncc1NS(=O)(=O)Cc2cccc(c2)Cl,4,<,
JAN-GHE-83b26c96-16,CCCN(c1cccnc1)C(=O)Cc2cccc(c2)Cl,4,<,
JAN-GHE-83b26c96-15,Cc1ccncc1N(C)C(=O)Cc2cccc(c2)Cl,4,<,
JAN-GHE-83b26c96-13,Cc1ccncc1NC(=O)Cc2cccc(c2)I,4,<,
JAN-GHE-83b26c96-12,Cc1ccncc1NC(=O)Cc2cccc(c2)Br,4.7,=,
JAN-GHE-83b26c96-11,Cc1ccc(cc1)CC(=O)Nc2cnccc2C,4,<,
JAN-GHE-83b26c96-10,Cc1ccncc1NC(=O)C(c2cccc(c2)Cl)N(C)C,4,<,
JAN-GHE-83b26c96-1,CCC(c1cccc(c1)Cl)C(=O)Nc2cnncc2C,4,<,
JAN-GHE-5a013bed-8,c1cc(cc(c1)Cl)CC(=O)Nc2cnccn2,4,<,
JAN-GHE-5a013bed-7,c1cc(cc(c1)Cl)CC(=O)Nc2nncs2,4,<,
JAN-GHE-5a013bed-6,c1cc(cc(c1)Cl)CC(=O)Nc2cnns2,4,<,
JAN-GHE-5a013bed-5,c1cc(cc(c1)Cl)CC(=O)Nn2cnnc2,4,<,
JAN-GHE-5a013bed-4,c1cc(cc(c1)Cl)CC(=O)Nn2cn[nH]c2=O,4,<,
JAN-GHE-5a013bed-3,c1ccc2c(c1)c(=O)n(cn2)NC(=O)Cc3cccc(c3)Cl,5.1,=,
JAN-GHE-5a013bed-2,c1ccc2c(c1)ncn2NC(=O)Cc3cccc(c3)Cl,5.1,=,
JAN-GHE-5a013bed-11,c1cc(cc(c1)Cl)CC(=O)Nc2[nH]nnn2,4.3,=,
JAN-GHE-5a013bed-1,Cc1c(n(nn1)NC(=O)Cc2cccc(c2)Cl)C,4.8,=,
BEN-DND-61647d40-8,c1cc(cnc1)CC(=O)Nc2cc(ccc2O)C#N,4,<,
BEN-DND-61647d40-18,c1cc(cnc1)CC(=O)Nc2cc(ccc2O)Cl,4,<,
BEN-DND-61647d40-14,c1ccc2c(c1)[nH]c(=O)n2CC(=O)Nc3cccc(c3)Cl,4,<,
BEN-DND-61647d40-13,c1ccc2c(c1)ncn2CC(=O)Nc3cccc(c3)Cl,4.1,=,
BEN-DND-61647d40-12,c1ccc2c(c1)nnn2CC(=O)Nc3cccc(c3)Cl,4,<,
ALP-POS-95b75b4d-6,c1cc(cc(c1)Cl)CC(=O)Nc2c[nH]ccc2=O,4,<,
ALP-POS-95b75b4d-5,c1cc(cc(c1)Cl)CC(=O)Nc2cnccc2C3CC3,5.1,=,
ALP-POS-95b75b4d-4,Cc1ccncc1NC(=O)Cc2cccc(c2)C3CC3,4,<,
ALP-POS-95b75b4d-3,Cc1ccncc1NC(=O)Cc2cccc(c2)C(F)(F)F,4,<,
ALP-POS-95b75b4d-2,Cc1ccncc1NC(=O)Cc2cccc(c2)O,4,<,
ALP-POS-95b75b4d-1,Cc1ccncc1NC(=O)Cc2cccc(c2)F,4,=,
MAT-POS-4e253971-3,Cc1cc(c2cc(ccc2n1)OC)C(=O)NN,4,<,
MAT-POS-4e253971-2,C=CC(=O)N1CCN(CC1)Cc2cc(cc3c2cccc3)Cl,4,<,
MAT-POS-4e253971-1,c1ccc2c(c1)cc(cc2CN3CCN(CC3)CC#N)Cl,4,<,
MAR-LAB-efb042c5-5,Cc1ccc(cc1)S(=O)(=O)N2CCN(CC2)C(=O)CCl,4.7,=,
AAR-POS-5507155c-1,CS(=O)(=O)c1ccc(cc1)N2CCNCC2,4,<,
LON-WEI-d1c9908a-9,Cc1c(cccc1F)NC(=O)C(c2cccnc2)N(c3ccc(cc3)C(C)(C)C)C(=O)C=C,4,<,
LON-WEI-d1c9908a-8,CCc1cccc(c1NC(=O)C(c2cccnc2)N(c3ccc(cc3)C4(CC4)C)C(=O)C=C)C,4,<,
LON-WEI-d1c9908a-7,CC(C)(C)c1ccc(cc1)N(C(c2cccnc2)C(=O)Nc3ccc(cc3)OC)C(=O)C=C,4,<,
LON-WEI-d1c9908a-6,CCc1cccc(c1)NC(=O)C(c2cccnc2)N(c3ccc(cc3)C4(CC4)C)C(=O)C=C,4,<,
LON-WEI-d1c9908a-5,CC1(CC1)c2ccc(cc2)N(C(c3cccnc3)C(=O)Nc4ccc(cc4)OC)C(=O)C=C,4,<,
LON-WEI-d1c9908a-4,Cc1cc(ccc1NC(=O)C(c2cccnc2)N(c3ccc(cc3)C4(CC4)C)C(=O)C=C)OC,4,<,
LON-WEI-d1c9908a-3,Cc1cc(ccc1NC(=O)C(c2cccnc2)N(c3ccc(cc3)C(C)(C)C)C(=O)C=C)OC,4,<,
LON-WEI-d1c9908a-2,CC1(CC1)c2ccc(cc2)N(C(c3cccnc3)C(=O)Nc4ccc(cc4)Cl)C(=O)C=C,4,<,
LON-WEI-d1c9908a-13,Cc1c(cccc1F)NC(=O)C(c2cccnc2)N(c3ccc(cc3)C4(CC4)C)C(=O)C=C,4,<,
LON-WEI-d1c9908a-12,CCC(C)(C)c1ccc(cc1)N(C(c2cccnc2)C(=O)Nc3ccccc3Br)C(=O)C=C,4,<,
LON-WEI-d1c9908a-11,CC1(CC1)c2ccc(cc2)N(C(c3cccnc3)C(=O)Nc4ccc(cc4)Br)C(=O)C=C,4.1,=,
LON-WEI-d1c9908a-10,CCc1cccc(c1NC(=O)C(c2cccnc2)N(c3ccc(cc3)C(C)(C)C)C(=O)C=C)C,4,<,
LON-WEI-d1c9908a-1,CC1(CC1)c2ccc(cc2)N(C(c3cccnc3)C(=O)NC(C)(C)C)C(=O)C=C,4,<,
NIC-BIO-a68395b7-5,CC(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)NCc2ccc(cc2)Br,4,<,
LON-WEI-adc59df6-99,CC1(CC2(C1)CC2N(C(c3cccnc3)C(=O)NC(C)(C)C)C(=O)C=C)C,4,<,
LON-WEI-adc59df6-96,CC(C)(C)NC(=O)C(c1cccnc1)N(C2CCOC2=O)C(=O)C=C,4,<,
LON-WEI-adc59df6-95,CC(C)(C)NC(=O)C(c1cccnc1)N(c2ccc(cc2)N3CCC3)C(=O)C=C,4,<,
LON-WEI-adc59df6-94,CC(C)(C)NC(=O)C(c1cccnc1)N(C2CCC3(CCCC3)CC2)C(=O)C=C,4,<,
LON-WEI-adc59df6-93,CC1CC(C(=O)O1)N(C(c2cccnc2)C(=O)NC(C)(C)C)C(=O)C=C,4,<,
LON-WEI-adc59df6-92,CC(C)(C)NC(=O)C(c1cccnc1)N(C2CCC3(C2)CCCC3)C(=O)C=C,4,<,
LON-WEI-adc59df6-89,CC(C)(C)NC(=O)C(c1cccnc1)N(C2CC3(CCC3)OC2)C(=O)C=C,4,<,
LON-WEI-adc59df6-87,CC(C)(C)NC(=O)C(c1cccnc1)N(c2ccc(cc2)OCC#C)C(=O)C=C,4,<,
LON-WEI-adc59df6-83,CC(C)(C)NC(=O)C(c1cccnc1)N(c2ccc(cc2)C3CCOC3)C(=O)C=C,4,<,
LON-WEI-adc59df6-8,CC(C)(C)c1ccc(cc1)N(C(c2cccnc2)C(=O)NC3CCCCC3)C(=O)C=C,4,<,
MAT-POS-sdnfkjasbf,CC(C)(C)NC(=O)C(c1cccnc1)Nc2ccc(cc2)CCC#N,4,<,
LON-WEI-adc59df6-73,CCc1ccc(cc1I)N(C(c2cccnc2)C(=O)NC(C)(C)C)C(=O)C=C,4,<,
LON-WEI-adc59df6-72,CC#CCC(CO)N(C(c1cccnc1)C(=O)NC(C)(C)C)C(=O)C=C,4,<,
LON-WEI-adc59df6-7,CCOC(=O)CCCNC(=O)C(c1cccnc1)N(c2ccc(cc2)C(C)(C)C)C(=O)C=C,4,<,
LON-WEI-adc59df6-68,CC(C)(C)NC(=O)C(c1cccnc1)N(c2ccc3cc[nH]c3c2)C(=O)C=C,4,<,
LON-WEI-adc59df6-67,CC(C)C1CCCC(CC1)N(C(c2cccnc2)C(=O)NC(C)(C)C)C(=O)C=C,4,<,
LON-WEI-adc59df6-66,CC(COc1cccc(c1)F)N(C(c2cccnc2)C(=O)NC(C)(C)C)C(=O)C=C,4,<,
LON-WEI-adc59df6-62,CC(C)(C)NC(=O)C(c1cccnc1)N([C@@H]2C[C@@H]2c3ccccc3)C(=O)C=C,4,<,
LON-WEI-adc59df6-61,Cc1ccncc1C(C(=O)NC(C)(C)C)N(c2ccc(cc2)C(C)(C)C)C(=O)C=C,4,<,
LON-WEI-adc59df6-60,CC(C)(C)c1ccc(cc1)N(C(c2cc(cnc2)C(C)(F)F)C(=O)NC(C)(C)C)C(=O)C=C,4,<,
LON-WEI-adc59df6-6,CC(C)(C)c1ccc(cc1)N(C(c2cccnc2)C(=O)N[C@H]3CC[C@H](C3)C(=O)OC)C(=O)C=C,4,<,
LON-WEI-adc59df6-59,Cc1c(cncc1OC)C(C(=O)NC(C)(C)C)N(c2ccc(cc2)C(C)(C)C)C(=O)C=C,4,<,
LON-WEI-adc59df6-58,CC(C)(C)c1ccc(cc1)N(C(c2cc(cnc2)OC)C(=O)NC(C)(C)C)C(=O)C=C,4,<,
LON-WEI-adc59df6-57,CCOc1cc(cnc1)C(C(=O)NC(C)(C)C)N(c2ccc(cc2)C(C)(C)C)C(=O)C=C,4,<,
LON-WEI-adc59df6-56,Cc1c(cccn1)C(C(=O)NC(C)(C)C)N(c2ccc(cc2)C(C)(C)C)C(=O)C=C,4,<,
LON-WEI-adc59df6-55,Cc1c(cncc1Br)C(C(=O)NC(C)(C)C)N(c2ccc(cc2)C(C)(C)C)C(=O)C=C,4,<,
LON-WEI-adc59df6-54,CC(C)(C)c1ccc(cc1)N(C(c2cc(cnc2)Br)C(=O)NC(C)(C)C)C(=O)C=C,4,<,
LON-WEI-adc59df6-53,CC(C)(C)c1ccc(cc1)N(C(c2cc(cnc2)Cl)C(=O)NC(C)(C)C)C(=O)C=C,4.2,=,
LON-WEI-adc59df6-52,CC(C)(C)c1ccc(cc1)N(C(c2cncc3c2cccc3)C(=O)NC(C)(C)C)C(=O)C=C,4,<,
LON-WEI-adc59df6-49,CC(C)(C)c1ccc(cc1)N(C(c2cnc[nH]2)C(=O)NC(C)(C)C)C(=O)C=C,4,<,
LON-WEI-adc59df6-47,CC(C)(C)c1ccc(cc1)N(C(c2cccnc2)C(=O)NCCc3cccc(c3)F)C(=O)C=C,5.5,=,
LON-WEI-adc59df6-45,CC(C)(C)c1ccc(cc1)N(C(c2cccnc2)C(=O)Nc3ccc(cc3OC)OC)C(=O)C=C,5.2,=,
LON-WEI-adc59df6-44,CC(C)(C)c1ccc(cc1)N(C(c2cccnc2)C(=O)NC3CC3)C(=O)C=C,4,<,
LON-WEI-adc59df6-43,CC(C)(C)c1ccc(cc1)N(C(c2cccnc2)C(=O)Nc3ccc4c(c3)OCO4)C(=O)C=C,4.4,=,
LON-WEI-adc59df6-41,CC(C)(C)c1ccc(cc1)N(C(c2cccnc2)C(=O)Nc3ccc(cc3)F)C(=O)C=C,4,<,
LON-WEI-adc59df6-40,CC(C)(C)c1ccc(cc1)N(C(c2cccnc2)C(=O)NCc3ccccc3)C(=O)C=C,4.5,=,
LON-WEI-adc59df6-4,CC(C)(C)c1ccc(cc1)N(C(c2cccnc2)C(=O)Nc3ccc4c(c3)OCCO4)C(=O)C=C,4,<,
LON-WEI-adc59df6-39,CC(C)(C)c1ccc(cc1)N(C(c2cccnc2)C(=O)NC3CCOCC3)C(=O)C=C,4,<,
LON-WEI-adc59df6-37,CC(C)(C)c1ccc(cc1)N(C(c2cccnc2)C(=O)Nc3ccc(nc3)OC)C(=O)C=C,4,<,
LON-WEI-adc59df6-35,CC(C)(C)c1ccc(cc1)N(C(c2cccnc2)C(=O)NC3CCCC3)C(=O)C=C,4,<,
LON-WEI-adc59df6-32,CC(C)(C)c1ccc(cc1)N(C(c2cccnc2)C(=O)NCC3CCCO3)C(=O)C=C,4,=,
LON-WEI-adc59df6-31,CCC(C)NC(=O)C(c1cccnc1)N(c2ccc(cc2)C(C)(C)C)C(=O)C=C,4,<,
LON-WEI-adc59df6-30,CCNC(=O)C(c1cccnc1)N(c2ccc(cc2)C(C)(C)C)C(=O)C=C,4.3,=,
LON-WEI-adc59df6-3,CC(C)(C)c1ccc(cc1)N(C(c2cccnc2)C(=O)NC)C(=O)C=C,4.4,=,
LON-WEI-adc59df6-28,CC(C)(C)c1ccc(cc1)N(C(c2cccnc2)C(=O)NCc3cccnc3)C(=O)C=C,4.3,=,
LON-WEI-adc59df6-27,CC(C)(C)c1ccc(cc1)N(C(c2cccnc2)C(=O)NCCCOC)C(=O)C=C,4,<,
LON-WEI-adc59df6-26,CC(C)(C)c1ccc(cc1)N(C(c2cccnc2)C(=O)NCCOC)C(=O)C=C,4.3,=,
LON-WEI-adc59df6-23,CC(C)(C)c1ccc(cc1)N(C(c2cccnc2)C(=O)NCc3ccc(cc3)F)C(=O)C=C,4.6,=,
LON-WEI-adc59df6-21,CC(C)NC(=O)C(c1cccnc1)N(c2ccc(cc2)C(C)(C)C)C(=O)C=C,4,<,
LON-WEI-adc59df6-2,CCOC(=O)CCNC(=O)C(c1cccnc1)N(c2ccc(cc2)C(C)(C)C)C(=O)C=C,4,<,
LON-WEI-adc59df6-19,CC(C)(C)c1ccc(cc1)N(C(c2cccnc2)C(=O)NCC3CCOC3)C(=O)C=C,4,<,
LON-WEI-adc59df6-18,CC(C)(C)c1ccc(cc1)N(C(c2cccnc2)C(=O)Nc3ccccc3OC)C(=O)C=C,4,<,
LON-WEI-adc59df6-17,CC(C)(C)c1ccc(cc1)N(C(c2cccnc2)C(=O)NCCSC)C(=O)C=C,4.7,=,
LON-WEI-adc59df6-16,Cc1cc(ccc1NC(=O)C(c2cccnc2)N(c3ccc(cc3)C(C)(C)C)C(=O)C=C)F,4,<,
LON-WEI-adc59df6-14,CC(C)(C)c1ccc(cc1)N(C(c2cccnc2)C(=O)NC3CCC3)C(=O)C=C,4,<,
LON-WEI-adc59df6-104,CC(C)(C)NC(=O)C(c1cccnc1)N(c2ccc3c(c2)ccn3C)C(=O)C=C,4,<,
LON-WEI-adc59df6-103,CC(C)(C)NC(=O)C(c1cccnc1)N(c2cccc(c2)C#C)C(=O)C=C,4,<,
LON-WEI-adc59df6-102,CC(C)(C)NC(=O)C(c1cccnc1)N(c2ccc3c(c2)C=CCCC3)C(=O)C=C,4,<,
LON-WEI-adc59df6-101,Cc1cc(cc(c1)N(C(c2cccnc2)C(=O)NC(C)(C)C)C(=O)C=C)N,4,<,
LON-WEI-adc59df6-10,CC(C)(C)c1ccc(cc1)N(C(c2cccnc2)C(=O)NCCCSC)C(=O)C=C,4.6,=,
LON-WEI-adc59df6-1,CC(C)(C)c1ccc(cc1)N(C(c2cccnc2)C(=O)NC3CC(C3)C(=O)OC)C(=O)C=C,4,<,
JUA-UNI-a9dfaed1-7,C=CC(=O)Nc1ccc(c(c1)C(=O)NC[C@H](c2ccc3ccccc3c2)O)O,4,<,
JUA-UNI-a9dfaed1-6,CN(C)CCNC(=O)[C@@H](Cc1ccccc1)NC(=O)C=C,4,<,
JUA-UNI-a9dfaed1-5,C=CC(=O)NCCC(=O)N(Cc1ccccc1)Cc2[nH]c(=O)c3ccccc3n2,4,<,
JUA-UNI-a9dfaed1-4,C=CC(=O)NCC(=O)N(Cc1ccccc1)C[C@]2(CN3CCC2CC3)O,4,<,
JUA-UNI-a9dfaed1-3,CNS(=O)(=O)c1ccccc1CNC(=O)C=C,4,<,
JUA-UNI-a9dfaed1-2,CC(C)(C)NS(=O)(=O)c1ccccc1CNC(=O)C=C,4,<,
JUA-UNI-a9dfaed1-1,C=CC(=O)NCC(=O)N(Cc1ccccc1O)C[C@@H]2CCCO2,4,<,
JOH-UNI-c7afdb96-9,CCCSCC(=O)C(C#N)C(=O)Nc1ccccc1F,4,<,
JOH-UNI-c7afdb96-8,Cc1cccc(c1)NC(=O)C(C#N)C(=O)C2CC2,4,<,
JOH-UNI-c7afdb96-7,Cc1cccc(c1)NC(=O)C(C#N)C(=O)C2CCC2,4,<,
JOH-UNI-c7afdb96-6,Cc1cccc(c1)NC(=O)C(C#N)C(=O)C2CCCC2,4,<,
JOH-UNI-c7afdb96-5,c1cc(cc(c1)Cl)NC(=O)C(C#N)C(=O)c2cccs2,4,<,
JOH-UNI-c7afdb96-4,c1ccc(cc1)NC(=O)C(C#N)C(=O)c2cccc(c2)Cl,4,<,
JOH-UNI-c7afdb96-2,c1cc(ccc1C(=O)C(C#N)C(=O)Nc2ccc(cc2)F)Cl,4,<,
JOH-UNI-c7afdb96-16,CC(=O)C(C#N)C(=O)Nc1ccc(cc1)C(F)(F)F,4,<,
JOH-UNI-c7afdb96-14,CCC(CC)C(=O)C(C#N)C(=O)Nc1ccc(cc1)F,4,<,
JOH-UNI-c7afdb96-13,Cc1cccc(c1)NC(=O)C(C#N)C(=O)CC(C)C,4,<,
JOH-UNI-c7afdb96-12,CC(C)(C)CC(=O)C(C#N)C(=O)Nc1ccccc1,4,<,
JOH-UNI-c7afdb96-11,Cc1ccc(cc1)NC(=O)C(C#N)C(=O)CC(C)C,4,<,
JOH-UNI-c7afdb96-10,CCCSCC(=O)C(C#N)C(=O)Nc1ccc(cc1F)F,4,<,
JOH-UNI-a5c0a47e-2,COC(=O)C(c1ccccc1Cl)N2CCC3C(=CC(=O)S3)C2,4,<,
JOH-UNI-a5c0a47e-1,COC(=O)C(c1ccccc1Cl)N2CCc3c(ccs3)C2,4,<,
AAR-POS-dddeddbf-5,C[C@@H]1CS/C(=N\NC(=O)C(=O)C(C2CCOCC2)NC(=O)C3CCCCCC3)/N1C,4,<,
AAR-POS-dddeddbf-4,CC(=O)Oc1ccccc1C(=O)Nc2ncc(s2)[N+](=O)[O-],4,<,
AAR-POS-dddeddbf-3,c1cc(ccc1S(=O)(=O)c2cnc(nc2N)N)Cl,4,<,
AAR-POS-dddeddbf-2,Cc1cc(c(cc1Cl)Cl)S(=O)(=O)c2c(cc(cc2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],4,<,
AAR-POS-dddeddbf-1,Cc1ccc2c(c1S(=O)(=O)O)sc(n2)c3ccc(cc3)N,4,<,
AAR-POS-8a4e0f60-9,CC(C)(C)OC(=O)Nc1ccc(cc1)N(C)C(=O)Cc2c3ccccc3on2,4,<,
AAR-POS-8a4e0f60-8,CN(Cc1ccc(cc1)OCc2cccs2)C(=O)Cn3c4ccccc4nn3,4,<,
AAR-POS-8a4e0f60-7,CN(c1ccc(cc1)Oc2ccc(cn2)C(F)(F)F)C(=O)Cn3c4ccccc4nn3,4.4,=,
AAR-POS-8a4e0f60-6,COc1cc(cc(c1)Oc2ccc(cc2)CNC(=O)Cn3c4ccccc4nn3)OC,4,<,
AAR-POS-8a4e0f60-4,CCOCC(=O)NCc1ccc(cc1)CNC(=O)Cn2c3ccccc3nn2,4,<,
AAR-POS-8a4e0f60-2,CCN(Cc1cccc(c1)c2ccncc2)C(=O)Cc3c4ccccc4on3,4,<,
AAR-POS-8a4e0f60-10,c1ccc2c(c1)nnn2CC(=O)NCc3ccc(c(c3)F)Oc4cccnc4,4,<,
AAR-POS-8a4e0f60-1,CCN(Cc1cccc(c1)c2ccncc2)C(=O)Cn3c4ccccc4nn3,4,<,
ALV-UNI-7ff1a6f9-47,COc1ccnc(c1)NC(=O)Cc2ccc3ccccc3c2,4,<,
ALV-UNI-7ff1a6f9-46,c1ccc2cc(ccc2c1)CC(=O)Nc3cc(ccn3)C(F)(F)F,4,<,
ALV-UNI-7ff1a6f9-45,Cc1ccnc(c1)NC(=O)Cc2ccc3ccccc3c2,4,<,
ALV-UNI-7ff1a6f9-43,Cc1cn2c(c(nc2s1)c3ccc(cc3)F)c4cccnc4,4,<,
ALV-UNI-7ff1a6f9-22,Cc1cnc2c(c(nn2c1)c3ccc(cc3)F)c4ccc5c(c4)cn[nH]5,4,<,
ALV-UNI-7ff1a6f9-14,Cc1ccn2c(c1)nc(c2c3ccc4c(c3)cn[nH]4)c5ccc(cc5)F,4,<,
WAR-XCH-eb7b662f-5,Cc1cc(cc(c1)Cl)NC(=O)Nc2cccnc2,4,<,
WAR-XCH-eb7b662f-4,c1cc(cnc1)NC(=O)Nc2cc(cc(c2)Cl)O,4,<,
WAR-XCH-eb7b662f-2,c1cc(cnc1)NC(=O)Nc2cc(cc(c2)Cl)C#N,4,<,
WAR-XCH-bdd24732-16,c1ccc2c(c1)c(nc(n2)c3cccnc3)C4CCCN(C4)C(=O)CCl,4,<,
WAR-XCH-b72a1bbc-9,COC1CCN(CC1)c2ccc(cc2)S(=O)(=O)N,4,<,
WAR-XCH-b72a1bbc-8,c1ccc2c(c1)nc(s2)C3CCN(CC3)c4ccc(cc4)S(=O)(=O)N,4,<,
WAR-XCH-b72a1bbc-7,c1cc(oc1)C2CCN(CC2)c3ccc(cc3)S(=O)(=O)N,4,<,
WAR-XCH-b72a1bbc-49,CCN(C)CC1CCN(CC1)c2ccc(cc2)S(=O)(=O)N,4,<,
WAR-XCH-b72a1bbc-48,CC(C)N(C)CC1CCN(CC1)c2ccc(cc2)S(=O)(=O)N,4,<,
WAR-XCH-b72a1bbc-4,Cc1ccncc1c2ccc(cc2)S(=O)(=O)N,4,<,
WAR-XCH-b72a1bbc-39,CCSCC1CCN(CC1)c2ccc(cc2)S(=O)(=O)N,4,<,
WAR-XCH-b72a1bbc-23,COCC1CCN(CC1)c2ccc(cc2)S(=O)(=O)N,4,<,
WAR-XCH-b72a1bbc-20,c1cc(ccc1N2CCC(CC2)CN3CCCCCC3)S(=O)(=O)N,4,<,
WAR-XCH-b72a1bbc-19,c1cc(ccc1N2CCC(CC2)CN3CCCCC3)S(=O)(=O)N,4,<,
WAR-XCH-b72a1bbc-18,c1cc(ccc1N2CCC(CC2)[C@@H]3CCCO3)S(=O)(=O)N,4,<,
WAR-XCH-b72a1bbc-16,c1cc(ccc1N2CCC(CC2)c3ccsc3)S(=O)(=O)N,4,<,
WAR-XCH-b72a1bbc-15,c1cc(ccc1N2CCC(CC2)c3ccncc3)S(=O)(=O)N,4,<,
WAR-XCH-b72a1bbc-14,c1cc(ccc1N2CCC(CC2)CO)S(=O)(=O)N,4,<,
