CatalogID,SMILES,scaffold_SMILES,product_SMILES
EN300-1939194,Cc1cc(C(O)CBr)ccn1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1cc(C(O)COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)ccn1
EN300-1939228,COc1c(C)cc(C(C)(C)CBr)cc1C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,COc1c(C)cc(C(C)(C)COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)cc1C
EN300-2004518,COC(=O)c1ccc(CCBr)o1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,COC(=O)c1ccc(CCOc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)o1
EN300-1939178,Cc1nn(C)cc1C(C)(C)CBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)(C)c2cn(C)nc2C)c1
EN300-1939212,CC(CBr)c1cc(O)ccc1O,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)c2cc(O)ccc2O)c1
EN300-1939229,COC(=O)c1ccc(CCBr)cc1Cl,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,COC(=O)c1ccc(CCOc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)cc1Cl
EN300-1960556,FC(F)(F)c1ncccc1CCCBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCCc2cccnc2C(F)(F)F)c1
EN300-1939213,CC(C)(CBr)c1cc(O)ccc1O,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)(C)c2cc(O)ccc2O)c1
EN300-1990068,CS(=O)(=O)c1ccc(CCCBr)cc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCCc2ccc(S(C)(=O)=O)cc2)c1
EN300-1939180,C=C(CBr)c1cc2cc(Cl)ccc2[nH]1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)c1cc2cc(Cl)ccc2[nH]1
EN300-1939214,Oc1ccc(O)c(C(O)CBr)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(O)c2cc(O)ccc2O)c1
EN300-1939231,C=C(CBr)c1ccc(C(=O)OC)c(Cl)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)c1ccc(C(=O)OC)c(Cl)c1
EN300-1939165,CC(CBr)c1ccc(F)c(F)c1F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)c2ccc(F)c(F)c2F)c1
EN300-1939215,COc1c(C)cc(CC(C)(C)CBr)cc1C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,COc1c(C)cc(CC(C)(C)COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)cc1C
EN300-1939232,COCC1(C(C)CBr)CCCCO1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,COCC1(C(C)COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CCCCO1
EN300-1989941,COc1cc2c(cc1CCCBr)OCO2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,COc1cc2c(cc1CCCOc1cc(Cl)cc(CC(=O)Nc3cnccc3C)c1)OCO2
EN300-1939182,Clc1ccc2[nH]c(CCCBr)cc2c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCCc2cc3cc(Cl)ccc3[nH]2)c1
EN300-1939233,COCC1(C(C)(C)CBr)CCCCO1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,COCC1(C(C)(C)COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CCCCO1
EN300-1967898,FC(F)(F)c1cc(Cl)cc(CCBr)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCc2cc(Cl)cc(C(F)(F)F)c2)c1
EN300-1939217,C=C(CBr)c1cc(O)ccc1O,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)c1cc(O)ccc1O
EN300-1943733,C=C(CBr)c1ncccc1C(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)c1ncccc1C(F)(F)F
EN300-2004672,CCc1cccc(CC(C)(C)CBr)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCc1cccc(CC(C)(C)COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)c1
EN300-1939168,CC(C)(CBr)c1ccc(F)c(F)c1F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)(C)c2ccc(F)c(F)c2F)c1
EN300-1939409,CC(CBr)c1cnccc1C(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)c2cnccc2C(F)(F)F)c1
EN300-2004675,Oc1cc(O)c(CCCBr)c(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCCc2c(O)cc(O)cc2O)c1
EN300-1939204,C=C(CBr)c1ccc(O)cc1O,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)c1ccc(O)cc1O
EN300-1939220,CC(C)(CBr)Cc1cc(O)ccc1O,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)(C)Cc2cc(O)ccc2O)c1
EN300-1960453,FC(F)(F)c1cnc(Cl)c(CCBr)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCc2cc(C(F)(F)F)cnc2Cl)c1
EN300-1960549,C=C(CBr)c1cccnc1C(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)c1cccnc1C(F)(F)F
EN300-1939171,OC(CBr)c1ccc(F)c(F)c1F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(O)c2ccc(F)c(F)c2F)c1
EN300-2004677,CCOc1cc(CC(C)(C)CBr)ccc1O,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCOc1cc(CC(C)(C)COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)ccc1O
EN300-1939222,COc1c(C)cc(CCBr)cc1C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,COc1c(C)cc(CCOc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)cc1C
EN300-1939207,CC(C)(CBr)Cc1ccc(O)cc1O,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)(C)Cc2ccc(O)cc2O)c1
EN300-1939413,CC(C)(CBr)c1cnccc1C(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)(C)c2cnccc2C(F)(F)F)c1
EN300-1943739,FC(F)(F)c1cccnc1CCCBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCCc2ncccc2C(F)(F)F)c1
EN300-1990062,C=C(CBr)c1ccc(S(C)(=O)=O)cc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)c1ccc(S(C)(=O)=O)cc1
EN300-1947853,C=C(CBr)c1ccc(F)cc1C(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)c1ccc(F)cc1C(F)(F)F
EN300-2004680,Cc1cc(O)c(CC(C)(C)CBr)cc1C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1cc(O)c(CC(C)(C)COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)cc1C
EN300-1939175,Cc1nn(C)cc1C(C)CBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)c2cn(C)nc2C)c1
EN300-1939226,COc1c(C)cc(C(C)CBr)cc1C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,COc1c(C)cc(C(C)COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)cc1C
EN300-1989935,C=C(CBr)c1cc2c(cc1OC)OCO2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)c1cc2c(cc1OC)OCO2
EN300-2004812,CS(=O)(=O)c1cccc(C(O)CBr)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(O)c2cccc(S(C)(=O)=O)c2)c1
EN300-1973073,C=C(CBr)c1cccc(SC(F)F)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)c1cccc(SC(F)F)c1
EN300-2004968,CCOC(=O)N1CCC(CCCBr)CC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCOC(=O)N1CCC(CCCOc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CC1
EN300-2004970,CC(C)(CBr)Cc1cccc(Cl)n1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)(C)Cc2cccc(Cl)n2)c1
EN300-1939803,FC(F)(F)c1cc(CCBr)ccc1Cl,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCc2ccc(Cl)c(C(F)(F)F)c2)c1
EN300-2004971,COC(=O)c1cccc(C(C)(C)CBr)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,COC(=O)c1cccc(C(C)(C)COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)c1
EN300-1948040,OC(CBr)C1CC(F)(F)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(O)C2CC(F)(F)C2)c1
EN300-1973272,C=C(CBr)c1ccc(C(F)(F)F)s1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)c1ccc(C(F)(F)F)s1
EN300-2004972,C#Cc1cccc(CBr)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C#Cc1cccc(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)c1
EN300-2004973,CCC(C)(C)C(C)CBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCC(C)(C)C(C)COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-1943781,CC(C)(CBr)c1ncccc1C(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)(C)c2ncccc2C(F)(F)F)c1
EN300-2004998,CN(C)CCC(O)CBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(O)CCN(C)C)c1
EN300-1939696,Cc1ccc(CCBr)cc1C(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCc2ccc(C)c(C(F)(F)F)c2)c1
EN300-1973276,FC(F)(F)c1ccc(CCCBr)s1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCCc2ccc(C(F)(F)F)s2)c1
EN300-1999687,COC(OC)C(O)CBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,COC(OC)C(O)COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-2004957,COc1cc(C(C)CBr)c(OC)cn1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,COc1cc(C(C)COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)c(OC)cn1
EN300-2004976,CCN(CC)c1ccc(C(O)CBr)cc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCN(CC)c1ccc(C(O)COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)cc1
EN300-1943767,FC(F)(F)c1cccnc1CCBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCc2ncccc2C(F)(F)F)c1
EN300-2004960,CC(C)(CBr)CCOc1cccc(F)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)(C)CCOc2cccc(F)c2)c1
EN300-1943771,CC(CBr)c1ncccc1C(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)c2ncccc2C(F)(F)F)c1
EN300-2004982,COc1cccc(CCBr)c1C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,COc1cccc(CCOc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)c1C
EN300-1939733,OC(CBr)c1ccc(C(F)(F)F)c(F)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(O)c2ccc(C(F)(F)F)c(F)c2)c1
EN300-2004947,Cc1cc(O)c(C(C)CBr)cc1C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1cc(O)c(C(C)COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)cc1C
EN300-2004983,C=C(CBr)c1cccc(O)c1O,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)c1cccc(O)c1O
EN300-2004948,CC(C)(CBr)c1c(F)ccc(F)c1Cl,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)(C)c2c(F)ccc(F)c2Cl)c1
EN300-1944106,OC(CBr)c1ncccc1C(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(O)c2ncccc2C(F)(F)F)c1
EN300-1948398,CC(C)(CBr)CC1CC(F)(F)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)(C)CC2CC(F)(F)C2)c1
EN300-1956914,CC(CCBr)c1ccc(C(F)(F)F)cc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCC(C)c2ccc(C(F)(F)F)cc2)c1
EN300-1944241,CC(C)(CBr)c1cccc(C(F)(F)F)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)(C)c2cccc(C(F)(F)F)c2)c1
EN300-1948388,C=C(CBr)C1CC(F)(F)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)C1CC(F)(F)C1
EN300-2005111,CC(CBr)c1cccc(S(C)(=O)=O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)c2cccc(S(C)(=O)=O)c2)c1
EN300-1990562,CS(=O)(=O)CC(O)CBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(O)CS(C)(=O)=O)c1
EN300-1961043,Cn1nc(C(F)(F)F)c(CBr)c1Cl,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2c(C(F)(F)F)nn(C)c2Cl)c1
EN300-2005292,COc1ccc(CC(C)(C)CBr)c(C)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,COc1ccc(CC(C)(C)COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)c(C)c1
EN300-1990658,C=C(CBr)CS(C)(=O)=O,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)CS(C)(=O)=O
EN300-2005294,C=C(C=CCC)CBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(C=CCC)COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-1948512,FC1(F)CC(CCBr)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCC2CC(F)(F)C2)c1
EN300-2005296,COC(=O)c1cc(C(C)(C)CBr)cn1C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,COC(=O)c1cc(C(C)(C)COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)cn1C
EN300-1973609,Fc1c(CCBr)cccc1C(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCc2cccc(C(F)(F)F)c2F)c1
EN300-2005119,CS(=O)(=O)c1cccc(CCCBr)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCCc2cccc(S(C)(=O)=O)c2)c1
EN300-2005297,C=C(CBr)c1cc(C(=O)OC)n(C)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)c1cc(C(=O)OC)n(C)c1
EN300-2005140,C=C(CBr)c1cccc(S(C)(=O)=O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)c1cccc(S(C)(=O)=O)c1
EN300-2005298,CC(C)Cn1nccc1C(C)CBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)c2ccnn2CC(C)C)c1
EN300-1940077,C=C(CBr)c1ccc(C(F)(F)F)c(F)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)c1ccc(C(F)(F)F)c(F)c1
EN300-1944251,C=C(CBr)c1cccc(C(F)(F)F)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)c1cccc(C(F)(F)F)c1
EN300-1973423,Cn1cc(CCCBr)c(C(F)(F)F)n1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCCc2cn(C)nc2C(F)(F)F)c1
EN300-1973647,OC(CBr)c1cccc(C(F)(F)F)c1F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(O)c2cccc(C(F)(F)F)c2F)c1
EN300-1948703,FC1(F)CC(CCCBr)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCCC2CC(F)(F)C2)c1
EN300-1952871,FC(F)(F)c1cnccc1CCBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCc2ccncc2C(F)(F)F)c1
EN300-1969366,Cn1cc(C(O)CBr)c(C(F)(F)F)n1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(O)c2cn(C)nc2C(F)(F)F)c1
EN300-1944355,C=C(CBr)C(C)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)C(C)(F)F
EN300-1952857,OC(CBr)c1ccncc1C(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(O)c2ccncc2C(F)(F)F)c1
EN300-1969336,CC(CBr)c1cn(C)nc1C(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)c2cn(C)nc2C(F)(F)F)c1
EN300-1973617,CC(CBr)c1cccc(C(F)(F)F)c1F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)c2cccc(C(F)(F)F)c2F)c1
EN300-1944536,Cc1ccc(C(C)CBr)cc1C(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)c2ccc(C)c(C(F)(F)F)c2)c1
EN300-1952890,FC(F)Sc1ccc(CCBr)cc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCc2ccc(SC(F)F)cc2)c1
EN300-1961176,C=C(CBr)c1ccc(OC(F)(F)F)cc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)c1ccc(OC(F)(F)F)cc1
EN300-1969339,Cn1cc(C(C)(C)CBr)c(C(F)(F)F)n1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)(C)c2cn(C)nc2C(F)(F)F)c1
EN300-1944312,CC(F)(F)C(O)CBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(O)C(C)(F)F)c1
EN300-1952879,CC(CBr)c1ccncc1C(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)c2ccncc2C(F)(F)F)c1
EN300-1952896,CC(CBr)c1ccc(SC(F)F)cc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)c2ccc(SC(F)F)cc2)c1
EN300-1952882,CC(C)(CBr)c1ccncc1C(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)(C)c2ccncc2C(F)(F)F)c1
EN300-1957214,FC(F)Oc1ccc(Cl)cc1CCBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCc2cc(Cl)ccc2OC(F)F)c1
EN300-1948623,COc1ccc(CCBr)c(C(F)(F)F)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,COc1ccc(CCOc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)c(C(F)(F)F)c1
EN300-1940467,OC(CBr)c1cnccc1C(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(O)c2cnccc2C(F)(F)F)c1
EN300-1944714,OC(CBr)c1ccccc1OC(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(O)c2ccccc2OC(F)(F)F)c1
EN300-1973975,Cn1cc(CCBr)c(C(F)F)n1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCc2cn(C)nc2C(F)F)c1
EN300-2005741,CC(C)(CBr)C1CCS(=O)(=O)C1(C)C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)(C)C2CCS(=O)(=O)C2(C)C)c1
EN300-1953344,OC(CBr)c1ccc(SC(F)F)cc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(O)c2ccc(SC(F)F)cc2)c1
EN300-1961495,FC(F)(F)c1cccc(Cl)c1CCBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCc2c(Cl)cccc2C(F)(F)F)c1
EN300-2005694,CC1(C)C(C(O)CBr)CCS1(=O)=O,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(O)C2CCS(=O)(=O)C2(C)C)c1
EN300-1944702,C=C(CBr)c1ccccc1OC(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)c1ccccc1OC(F)(F)F
EN300-2005729,CC1(C)C(CCBr)CCS1(=O)=O,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCC2CCS(=O)(=O)C2(C)C)c1
EN300-1973981,CC(CBr)c1cn(C)nc1C(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)c2cn(C)nc2C(F)F)c1
EN300-1957434,CC(C)(CBr)c1ccc(C(F)(F)F)nc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)(C)c2ccc(C(F)(F)F)nc2)c1
