SMILES,ID,product_1,product_2
NC(=O)c1cn(C2CCNCC2)nn1,EN300-311675,NC(=O)c1cn(C2CCN(C(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)CC2)nn1,NC(=O)c1cn(C2CCN(C(=O)CC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)CC2)nn1
O=C1OC[C@@H]2CNC[C@H]12,EN300-316193,O=C1OC[C@@H]2CN(C(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)C[C@H]12,O=C1OC[C@@H]2CN(C(=O)CC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)C[C@H]12
c1cnc(N2CCNCC2)nn1,EN300-309521,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(c2nccnn2)CC1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(c2nccnn2)CC1
CO[C@@H]1CNC[C@H]1c1cn(C)nn1,EN300-315381,CO[C@@H]1CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C[C@H]1c1cn(C)nn1,CO[C@@H]1CN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C[C@H]1c1cn(C)nn1
OC[C@@H]1CNC[C@H]1CO,EN300-314088,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1C[C@@H](CO)[C@H](CO)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1C[C@@H](CO)[C@H](CO)C1
CN(C)C(=O)CN1CCNCC1,EN300-310558,CN(C)C(=O)CN1CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,CN(C)C(=O)CN1CCN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
CC1(CO)CC(O)CN1,EN300-307336,CC1(CO)CC(O)CN1C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC1(CO)CC(O)CN1C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CO[C@@H]1CNC[C@H]1c1c[nH]nn1,EN300-305250,CO[C@@H]1CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C[C@H]1c1c[nH]nn1,CO[C@@H]1CN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C[C@H]1c1c[nH]nn1
CNCc1cn(C)nn1,EN300-304051,CN(Cc1cn(C)nn1)C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CN(Cc1cn(C)nn1)C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
C[C@@H]1CNCCN1S(C)(=O)=O,EN300-304664,C[C@@H]1CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCN1S(C)(=O)=O,C[C@@H]1CN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCN1S(C)(=O)=O
NC(=O)C12CC(CN1)C2,EN300-307418,NC(=O)C12CC(CN1C(=O)C[C@@]1(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc31)C2,NC(=O)C12CC(CN1C(=O)CC[C@@]1(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc31)C2
CC1CNCCN1S(C)(=O)=O,EN300-297611,CC1CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCN1S(C)(=O)=O,CC1CN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCN1S(C)(=O)=O
CN(C)CCNCC(=O)N(C)C,EN300-300957,CN(C)CCN(CC(=O)N(C)C)C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CN(C)CCN(CC(=O)N(C)C)C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
C1CC(N2CCOCC2)CN1,EN300-307018,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC(N2CCOCC2)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC(N2CCOCC2)C1
OCC1(CO)CCNC1,EN300-306144,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC(CO)(CO)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC(CO)(CO)C1
CC(O)C1CNC1,EN300-301721,CC(O)C1CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,CC(O)C1CN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
NC(=O)C1CNCCN1C1CC1,EN300-304263,NC(=O)C1CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCN1C1CC1,NC(=O)C1CN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCN1C1CC1
CNCC1CN(C)C1,EN300-298159,CN1CC(CN(C)C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,CN1CC(CN(C)C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
CNC(=O)C1(COC)CCCN1,EN300-303536,CNC(=O)C1(COC)CCCN1C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CNC(=O)C1(COC)CCCN1C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CN1CCNCCC1=O,EN300-302105,CN1CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCC1=O,CN1CCN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCC1=O
CN(C)S(=O)(=O)N1CCNCC1,EN300-300111,CN(C)S(=O)(=O)N1CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,CN(C)S(=O)(=O)N1CCN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
CS(=O)(=O)C[C@H]1CCCN1,EN300-300294,CS(=O)(=O)C[C@H]1CCCN1C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CS(=O)(=O)C[C@H]1CCCN1C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
COCC1(C(N)=O)CCCN1,EN300-299375,COCC1(C(N)=O)CCCN1C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COCC1(C(N)=O)CCCN1C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
COC(OC)C(=O)N1CCNCC1,EN300-295268,COC(OC)C(=O)N1CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,COC(OC)C(=O)N1CCN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
Cc1nnc(N2CCNCC2)n1C,EN300-266644,Cc1nnc(N2CCN(C(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)CC2)n1C,Cc1nnc(N2CCN(C(=O)CC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)CC2)n1C
c1nc(N2CCNCC2)n[nH]1,EN300-266552,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(c2nc[nH]n2)CC1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(c2nc[nH]n2)CC1
O=C1OCCN1C1CCNC1,EN300-298550,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC(N2CCOC2=O)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC(N2CCOC2=O)C1
O=C1NC2(CCO1)CNC2,EN300-264318,O=C1NC2(CCO1)CN(C(=O)C[C@@]1(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc31)C2,O=C1NC2(CCO1)CN(C(=O)CC[C@@]1(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc31)C2
O=C1NC[C@@H]2CNCC[C@H]12,EN300-264304,O=C1NC[C@@H]2CN(C(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)CC[C@H]12,O=C1NC[C@@H]2CN(C(=O)CC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)CC[C@H]12
COCCN(CCOC)C1CNC1,EN300-264087,COCCN(CCOC)C1CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,COCCN(CCOC)C1CN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
Cn1cnnc1N1CCNCC1,EN300-266556,Cn1cnnc1N1CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,Cn1cnnc1N1CCN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
COCCOCCN1CCNCC1,EN300-263373,COCCOCCN1CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,COCCOCCN1CCN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
c1nc(CN2CCNCC2)n[nH]1,EN300-261236,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(Cc2nc[nH]n2)CC1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(Cc2nc[nH]n2)CC1
CC1NCN(CCN(C)C)C1=O,EN300-261591,CC1C(=O)N(CCN(C)C)CN1C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC1C(=O)N(CCN(C)C)CN1C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
OC[C@@H]1CC[C@@H](CO)N1,EN300-267089,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1[C@H](CO)CC[C@H]1CO,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1[C@H](CO)CC[C@H]1CO
CC1NCN(C)C1=O,EN300-261410,CC1C(=O)N(C)CN1C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC1C(=O)N(C)CN1C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
Cc1n[nH]c(N2CCNCC2)n1,EN300-262317,Cc1n[nH]c(N2CCN(C(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)CC2)n1,Cc1n[nH]c(N2CCN(C(=O)CC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)CC2)n1
COCc1nnc2n1CCNC2,EN300-265898,COCc1nnc2n1CCN(C(=O)C[C@@]1(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc31)C2,COCc1nnc2n1CCN(C(=O)CC[C@@]1(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc31)C2
O=c1cc(C2CCNC2)[nH]c(=O)[nH]1,EN300-262922,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC(c2cc(=O)[nH]c(=O)[nH]2)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC(c2cc(=O)[nH]c(=O)[nH]2)C1
C1CN(C2CNC2)C1,EN300-262136,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC(N2CCC2)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC(N2CCC2)C1
O=C1NCC2(CNC2)O1,EN300-256453,O=C1NCC2(CN(C(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)C2)O1,O=C1NCC2(CN(C(=O)CC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)C2)O1
CN(C)CCN1CCNCC1=O,EN300-262133,CN(C)CCN1CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1=O,CN(C)CCN1CCN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1=O
Cn1cnnc1C1CNC1,EN300-265003,Cn1cnnc1C1CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,Cn1cnnc1C1CN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
CNC[C@@H]1C[C@H](F)CN1CC(N)=O,EN300-258122,CN(C[C@@H]1C[C@H](F)CN1CC(N)=O)C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CN(C[C@@H]1C[C@H](F)CN1CC(N)=O)C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
NC(=O)CN1CCNCC1=O,EN300-251571,NC(=O)CN1CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1=O,NC(=O)CN1CCN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1=O
OCC1CNCCC1O,EN300-233678,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC(O)C(CO)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC(O)C(CO)C1
CN1CC2(CNC2)OC1=O,EN300-254488,CN1CC2(CN(C(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)C2)OC1=O,CN1CC2(CN(C(=O)CC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)C2)OC1=O
CNC(=O)NC1CCNCC1,EN300-254356,CNC(=O)NC1CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,CNC(=O)NC1CCN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
O=C(C1CC1)N1CCNC1,EN300-245318,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(C(=O)C2CC2)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(C(=O)C2CC2)C1
CCC(=O)N1CCNC1,EN300-257790,CCC(=O)N1CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,CCC(=O)N1CCN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
CC1(C(N)=O)CNC1,EN300-257785,CC1(C(N)=O)CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,CC1(C(N)=O)CN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
CC1CNCC(=O)N1,EN300-96797,CC1CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC(=O)N1,CC1CN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC(=O)N1
OCCNCCOCCO,EN300-252444,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N(CCO)CCOCCO,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N(CCO)CCOCCO
CCNC(=O)N[C@@H]1CNC[C@H]1OC,EN300-248181,CCNC(=O)N[C@@H]1CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C[C@H]1OC,CCNC(=O)N[C@@H]1CN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C[C@H]1OC
NS(=O)(=O)NCC1CCCCN1,EN300-247621,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NS(=O)(=O)NCC1CCCCN1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NS(=O)(=O)NCC1CCCCN1
CO[C@@H]1CN[C@H](C(N)=O)C1,EN300-247497,CO[C@H]1C[C@@H](C(N)=O)N(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,CO[C@H]1C[C@@H](C(N)=O)N(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
Cn1nnc2c1CCNC2,EN300-80813,Cn1nnc2c1CCN(C(=O)C[C@@]1(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc31)C2,Cn1nnc2c1CCN(C(=O)CC[C@@]1(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc31)C2
NC(=O)COC1CCNC1,EN300-98802,NC(=O)COC1CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,NC(=O)COC1CCN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
CNCc1nnc[nH]1,EN300-189093,CN(Cc1nnc[nH]1)C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CN(Cc1nnc[nH]1)C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
O=S(=O)(C1CC1)N1CCNCC1,EN300-236974,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(S(=O)(=O)C2CC2)CC1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(S(=O)(=O)C2CC2)CC1
OCC1CNCC1O,EN300-248521,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC(O)C(CO)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC(O)C(CO)C1
NC(=O)c1cc2c([nH]c1=O)CCNC2,EN300-234348,NC(=O)c1cc2c([nH]c1=O)CCN(C(=O)C[C@@]1(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc31)C2,NC(=O)c1cc2c([nH]c1=O)CCN(C(=O)CC[C@@]1(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc31)C2
CS(=O)(=O)N1CCNCC1,EN300-15308,CS(=O)(=O)N1CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,CS(=O)(=O)N1CCN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
CCCS(=O)(=O)N1CCNCC1,EN300-37073,CCCS(=O)(=O)N1CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,CCCS(=O)(=O)N1CCN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
CNS(=O)(=O)N1CCNCC1,EN300-35861,CN(C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)S(=O)(=O)N1CCNCC1,CN(C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)S(=O)(=O)N1CCNCC1
CNCC(=O)NC,EN300-34491,CNC(=O)CN(C)C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CNC(=O)CN(C)C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
c1nnn2c1CNCC2,EN300-29228,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCn2nncc2C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCn2nncc2C1
Cc1nonc1CN1CCNCC1,EN300-54717,Cc1nonc1CN1CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,Cc1nonc1CN1CCN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
NC(=O)NCC1CCCNC1,EN300-42195,NC(=O)NCC1CCCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,NC(=O)NCC1CCCN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
NS(=O)(=O)NCC1CCCNC1,EN300-41898,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NS(=O)(=O)NCC1CCCNC1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NS(=O)(=O)NCC1CCCNC1
CON1CCNCC1,EN300-249856,CON1CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,CON1CCN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
CS(=O)(=O)NCC1CCCNC1,EN300-39289,CS(=O)(=O)N(CC1CCCNC1)C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CS(=O)(=O)N(CC1CCCNC1)C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CN(C)C(=O)C1CSCN1,EN300-62821,CN(C)C(=O)C1CSCN1C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CN(C)C(=O)C1CSCN1C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CN(C)CCNCCN(C)C,EN300-68850,CN(C)CCN(CCN(C)C)C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CN(C)CCN(CCN(C)C)C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
C1Cc2nn[nH]c2CN1,EN300-90293,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCc2nn[nH]c2C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCc2nn[nH]c2C1
NC(=O)N1CCCNCC1,EN300-65063,NC(=O)N1CCCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,NC(=O)N1CCCN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
C[C@H]1CNCCN1S(C)(=O)=O,EN300-126705,C[C@H]1CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCN1S(C)(=O)=O,C[C@H]1CN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCN1S(C)(=O)=O
NC(=O)CN1CCNCC1,EN300-108422,NC(=O)CN1CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,NC(=O)CN1CCN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
CN1CNCC1=O,EN300-126548,CN1CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1=O,CN1CN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1=O
O=C(CN1CCNCC1)NC1CC1,EN300-13717,O=C(CN1CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1)NC1CC1,O=C(CN1CCN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1)NC1CC1
NC(=O)C1CCCN1,EN300-07127,NC(=O)C1CCCN1C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,NC(=O)C1CCCN1C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
O=C(NC1CC1)NC1CCNC1,EN300-135393,O=C(NC1CC1)NC1CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,O=C(NC1CC1)NC1CCN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
CS(=O)(=O)C1CCCNC1,EN300-133818,CS(=O)(=O)C1CCCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,CS(=O)(=O)C1CCCN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
CNc1ccc(C(N)=O)nn1,EN300-159668,CN(C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1ccc(C(N)=O)nn1,CN(C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1ccc(C(N)=O)nn1
CC1CN(C)C(=O)CN1,EN300-157763,CC1CN(C)C(=O)CN1C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC1CN(C)C(=O)CN1C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
