SMILES,TITLE,fragments,Hybrid2,docked_fragment,Mpro-x0434_dock,site
c1cc(cnc1)NC(=O)Nc2ccc(c(c2)N3CCOC3=O)F,14115,x0434,-3.884324,x0434,-3.884324,active-noncovalent
CCCc1nc(c(s1)NC(=O)Nc2cccnc2)C,14983,x0434,-3.883755,x0434,-3.883755,active-noncovalent
c1cc(cc(c1)N2CCCCCC2)NC(=O)Nc3cccnc3,2731,x0434,-3.883100,x0434,-3.8831,active-noncovalent
Cn1cc2ccc(cc2n1)NC(=O)Nc3cccnc3,5056,x0434,-3.882164,x0434,-3.882164,active-noncovalent
Cn1c(nc2ccccc2c1=O)CNC(=O)Nc3cccnc3,4392,x0434,-3.882156,x0434,-3.882156,active-noncovalent
CC[N@H+]1CC[C@H]([C@@H]1c2ccc(c(c2)F)Cl)NC(=O)Nc3cccnc3,13361,x0434,-3.881259,x0434,-3.881259,active-noncovalent
COc1ccccc1N2CCC[C@@H](C2=O)NC(=O)Nc3cccnc3,2363,x0434,-3.881238,x0434,-3.881238,active-noncovalent
COc1cc(ccc1NC(=O)Nc2cccnc2)Oc3ccccc3,4152,x0434,-3.880262,x0434,-3.880262,active-noncovalent
c1cc(cc(c1)OCc2cscn2)NC(=O)Nc3cccnc3,8249,x0434,-3.878245,x0434,-3.878245,active-noncovalent
CS(=O)(=O)CC1CC(C1)NC(=O)Nc2cccnc2,165,x0434,-3.877834,x0434,-3.877834,active-noncovalent
Cc1cc(ccc1N(C)C)NC(=O)Nc2cccnc2,10872,x0434,-3.877723,x0434,-3.877723,active-noncovalent
c1cc(cnc1)NC(=O)NCc2ccc(cc2)OCC(=O)Nc3ccc(cc3)Cl,5906,x0434,-3.877646,x0434,-3.877646,active-noncovalent
CC(C)(C)[S@](=O)Cc1cccc(c1)NC(=O)Nc2cccnc2,8224,x0434,-3.877551,x0434,-3.877551,active-noncovalent
COc1ccc(cc1NC(=O)Nc2cccnc2)CNS(=O)(=O)C,12010,x0434,-3.876551,x0434,-3.876551,active-noncovalent
COc1ccc(cc1n2cnnn2)NC(=O)Nc3cccnc3,12176,x0434,-3.874592,x0434,-3.874592,active-noncovalent
CN(C)c1cc(ncn1)N2C[C@@H](C[C@@H]2CNC(=O)Nc3cccnc3)O,11336,x0434,-3.874111,x0434,-3.874111,active-noncovalent
c1cc(cnc1)NC(=O)Nc2cc(cnc2)c3cc[nH]n3,9476,x0434,-3.873279,x0434,-3.873279,active-noncovalent
Cc1cc(cnc1NCc2ccc(cc2)Cl)NC(=O)Nc3cccnc3,2232,x0434,-3.873086,x0434,-3.873086,active-noncovalent
c1cc(cnc1)NC(=O)Nc2ccc3c(c2)N(CCC3)C(=O)N,760,x0434,-3.873031,x0434,-3.873031,active-noncovalent
c1cc(cnc1)NC(=O)Nc2cn[nH]c2C(=O)NCC(=O)N,14231,x0434,-3.871425,x0434,-3.871425,active-noncovalent
Cc1cc2cc(ccc2[nH]1)NC(=O)Nc3cccnc3,9030,x0434,-3.868583,x0434,-3.868583,active-noncovalent
c1cc(cnc1)NC(=O)NC2CCC3(CC2)CCOCC3,14399,x0434,-3.868444,x0434,-3.868444,active-noncovalent
CC(=O)NCCc1c[nH]c2c1cc(cc2)NC(=O)Nc3cccnc3,4108,x0434,-3.868308,x0434,-3.868308,active-noncovalent
c1ccc(cc1)C[N@H+]2Cc3nccn3C[C@@H](C2)CNC(=O)Nc4cccnc4,11363,x0434,-3.868157,x0434,-3.868157,active-noncovalent
Cc1ccc(cc1c2nnnn2C3CC3)NC(=O)Nc4cccnc4,13751,x0434,-3.867526,x0434,-3.867526,active-noncovalent
Cc1nccc(n1)CN2CCC[C@@H](C2=O)NC(=O)Nc3cccnc3,7928,x0434,-3.867184,x0434,-3.867184,active-noncovalent
c1cc(cnc1)NC(=O)Nc2ccc(cc2)S(=O)(=O)/N=C\3/NCCS3,6046,x0434,-3.867057,x0434,-3.867057,active-noncovalent
c1cc(cc(c1)OC(F)(F)F)N2CC[C@@H](C2)NC(=O)Nc3cccnc3,9805,x0434,-3.867051,x0434,-3.867051,active-noncovalent
c1ccc(cc1)S(=O)(=O)Nc2cccc(c2)NC(=O)Nc3cccnc3,9777,x0434,-3.866535,x0434,-3.866535,active-noncovalent
COc1cc(cc(c1OC2CCCC2)OC)CCNC(=O)Nc3cccnc3,7736,x0434,-3.866242,x0434,-3.866242,active-noncovalent
CCOC(=O)C[C@H](CC(C)C)CNC(=O)Nc1cccnc1,929,x0434,-3.865879,x0434,-3.865879,active-noncovalent
c1cc(cnc1)NC(=O)Nc2ccc(c(c2)Br)N3CC[C@@H](C3)CO,13834,x0434,-3.863939,x0434,-3.863939,active-noncovalent
Cc1c(n(cn1)c2ccc(cn2)NC(=O)Nc3cccnc3)C,14153,x0434,-3.863297,x0434,-3.863297,active-noncovalent
c1cc(cnc1)NC(=O)Nc2ccnc(c2)OC(F)(F)F,4827,x0434,-3.862823,x0434,-3.862823,active-noncovalent
Cn1cccc1C(=O)NCCNC(=O)Nc2cccnc2,12647,x0434,-3.861789,x0434,-3.861789,active-noncovalent
Cc1cncc(n1)N2C[C@@H](C[C@@H]2CNC(=O)Nc3cccnc3)OC,11330,x0434,-3.861278,x0434,-3.861278,active-noncovalent
c1cc(cnc1)NC(=O)Nc2ccc3cncc(c3c2)F,236,x0434,-3.860703,x0434,-3.860703,active-noncovalent
c1ccc2c(c1)cncc2NC(=O)Nc3cccnc3,5052,x0434,-3.860091,x0434,-3.860091,active-noncovalent
CCc1nnc(o1)c2cccc(c2)NC(=O)Nc3cccnc3,2710,x0434,-3.860055,x0434,-3.860055,active-noncovalent
c1cc(cnc1)NC(=O)NCc2nc3cc(ccc3s2)Br,4960,x0434,-3.859527,x0434,-3.859527,active-noncovalent
COC(=O)N1CCN(CC1)c2ccc(cn2)NC(=O)Nc3cccnc3,4045,x0434,-3.859510,x0434,-3.85951,active-noncovalent
c1cc(cnc1)NC(=O)Nc2cc(c(c(c2)F)N3CCCCC3)F,8034,x0434,-3.859003,x0434,-3.859003,active-noncovalent
Cc1c(cc(cc1OC)NC(=O)Nc2cccnc2)OC,12490,x0434,-3.858208,x0434,-3.858208,active-noncovalent
c1cc(cnc1)NC(=O)Nc2ccc(cc2)c3c4c([nH]n3)CCOC4,111,x0434,-3.858147,x0434,-3.858147,active-noncovalent
CCOC(=O)c1c(csc1NC(=O)Nc2cccnc2)C3CC3,860,x0434,-3.857574,x0434,-3.857574,active-noncovalent
Cc1nccn1c2ccc(cc2)CNC(=O)Nc3cccnc3,12175,x0434,-3.857381,x0434,-3.857381,active-noncovalent
c1cc(cc(c1)[C@H]2C[C@@H](C2)NC(=O)Nc3cnccc3)Cl,8528,x0434,-3.856558,x0434,-3.856558,active-noncovalent
CCc1ccc(cc1OC)NC(=O)Nc2cccnc2,14747,x0434,-3.855981,x0434,-3.855981,active-noncovalent
CCOC(=O)c1c(c(sc1NC(=O)Nc2cccnc2)OC)C,4348,x0434,-3.855821,x0434,-3.855821,active-noncovalent
c1cc(cnc1)NC(=O)N[C@@H]2CCN(C2=O)c3ccc(cc3)F,14058,x0434,-3.855293,x0434,-3.855293,active-noncovalent
c1cc(cnc1)NC(=O)NCc2ccc(cc2)c3cnco3,6563,x0434,-3.854275,x0434,-3.854275,active-noncovalent
Cn1c2ccccc2c(c1C(=O)OC)NC(=O)Nc3cccnc3,13559,x0434,-3.853982,x0434,-3.853982,active-noncovalent
C[C@H]1CCC[C@H](C1)OCc2cccc(c2)NC(=O)Nc3cccnc3,13769,x0434,-3.853942,x0434,-3.853942,active-noncovalent
CCN(c1ccccc1)C(=O)CNC(=O)Nc2cccnc2,6612,x0434,-3.853323,x0434,-3.853323,active-noncovalent
Cc1c[nH+]c([nH]1)c2ccc(cc2)NC(=O)Nc3cccnc3,14273,x0434,-3.850504,x0434,-3.850504,active-noncovalent
Cn1c(c(c(n1)C(F)(F)F)I)CNC(=O)Nc2cccnc2,13371,x0434,-3.850004,x0434,-3.850004,active-noncovalent
c1cc(cnc1)NC(=O)Nc2ccc(c(c2)Cl)OC3CCCC3,8278,x0434,-3.848141,x0434,-3.848141,active-noncovalent
c1cc(cnc1)NC(=O)NC2CC[NH+](CC2)[C@H]3CCOC3,12569,x0434,-3.848090,x0434,-3.84809,active-noncovalent
C[N@](c1ccc(cc1)CNC(=O)Nc2cccnc2)S(=O)(=O)C,2588,x0434,-3.847029,x0434,-3.847029,active-noncovalent
c1ccc(c(c1)c2[nH]c3ccc(cc3n2)NC(=O)Nc4cccnc4)Cl,13671,x0434,-3.846184,x0434,-3.846184,active-noncovalent
c1cncc(c1)NC(=O)NC[C@H]2C[C@@H](C2)n3nncc3,3779,x0434,-3.844548,x0434,-3.844548,active-noncovalent
c1cc(cnc1)NC(=O)Nc2cnn(c2)[C@H]3CC3(F)F,7594,x0434,-3.844520,x0434,-3.84452,active-noncovalent
c1cc(cnc1)NC(=O)NCc2ccc(cc2)OCCOc3ccc(cc3)Cl,3951,x0434,-3.844447,x0434,-3.844447,active-noncovalent
COc1c(cc(cc1NC(=O)Nc2cccnc2)Cl)C(=O)N,4624,x0434,-3.843896,x0434,-3.843896,active-noncovalent
CCOc1cc(cc(c1OCC)Cl)CNC(=O)Nc2cccnc2,565,x0434,-3.843465,x0434,-3.843465,active-noncovalent
c1cc(cnc1)NC(=O)NCCNS(=O)(=O)Cc2ccon2,2760,x0434,-3.842878,x0434,-3.842878,active-noncovalent
COC(=O)C1CC[NH+](CC1)CCNC(=O)Nc2cccnc2,12371,x0434,-3.842427,x0434,-3.842427,active-noncovalent
C[C@@H](c1nc(no1)c2ccccc2OC)NC(=O)Nc3cccnc3,484,x0434,-3.841177,x0434,-3.841177,active-noncovalent
c1cc(cnc1)NC(=O)Nc2ccc(cc2O)C(=O)N,12767,x0434,-3.840718,x0434,-3.840718,active-noncovalent
c1cc(cnc1)NC(=O)Nc2ccc(cc2)NS(=O)(=O)c3ccc(cc3)F,7814,x0434,-3.840231,x0434,-3.840231,active-noncovalent
COc1ccc(cc1NC(=O)N)NC(=O)Nc2cccnc2,10493,x0434,-3.840021,x0434,-3.840021,active-noncovalent
CS(=NC(=O)c1ccc(cc1)NC(=O)Nc2cccnc2)(=O)C,6304,x0434,-3.839564,x0434,-3.839564,active-noncovalent
Cc1c(cccc1NC(=O)Nc2cccnc2)C(=O)N3CCSCC3,485,x0434,-3.838787,x0434,-3.838787,active-noncovalent
COc1ccc2ccc(cc2n1)NC(=O)Nc3cccnc3,884,x0434,-3.838331,x0434,-3.838331,active-noncovalent
c1cc(cnc1)NC(=O)Nc2ccc(cc2)N3CCSCC3,6662,x0434,-3.838244,x0434,-3.838244,active-noncovalent
Cc1c2ccc(cc2n(n1)C)NC(=O)Nc3cccnc3,4868,x0434,-3.837790,x0434,-3.83779,active-noncovalent
Cc1cccc2c1n(c(n2)CNC(=O)Nc3cccnc3)C,10295,x0434,-3.837631,x0434,-3.837631,active-noncovalent
c1cc(cnc1)NC(=O)N[C@H]2CC[N@@](C2)CC[NH+]3CCOCC3,876,x0434,-3.836624,x0434,-3.836624,active-noncovalent
CCOC(=O)c1cc(on1)CNC(=O)Nc2cccnc2,4916,x0434,-3.835246,x0434,-3.835246,active-noncovalent
COc1ccc(cc1C#N)NC(=O)Nc2cccnc2,12771,x0434,-3.834929,x0434,-3.834929,active-noncovalent
Cc1ccc(cc1NC(=O)Nc2cccnc2)c3ccc(nc3)OC,4188,x0434,-3.834079,x0434,-3.834079,active-noncovalent
c1cc(cnc1)C[NH+]2CCC(CC2)NC(=O)Nc3cccnc3,2696,x0434,-3.833970,x0434,-3.83397,active-noncovalent
c1ccn2c(c1)nc(c2Cl)CNC(=O)Nc3cccnc3,10557,x0434,-3.833571,x0434,-3.833571,active-noncovalent
c1ccc2c(c1)ncc(n2)n3cc(cn3)NC(=O)Nc4cccnc4,13719,x0434,-3.832525,x0434,-3.832525,active-noncovalent
CC(C)(C)OC(=O)Cn1ccc2c1cccc2NC(=O)Nc3cccnc3,14322,x0434,-3.832165,x0434,-3.832165,active-noncovalent
Cc1ccc(cc1)S(=O)(=O)N[C@H](c2ccccc2)[C@@H](c3ccccc3)NC(=O)Nc4cccnc4,7731,x0434,-3.830604,x0434,-3.830604,active-noncovalent
c1cc(cnc1)NC(=O)Nc2ccc3c(c2)CC(=O)N3,3292,x0434,-3.829277,x0434,-3.829277,active-noncovalent
Cc1ncc(cn1)NC(=O)Nc2cccnc2,11298,x0434,-3.828525,x0434,-3.828525,active-noncovalent
COCCn1cc(cn1)NC(=O)Nc2cccnc2,14987,x0434,-3.827866,x0434,-3.827866,active-noncovalent
c1cc(cnc1)NC(=O)Nc2cc(cc3c2NC(=O)CO3)Br,2096,x0434,-3.827511,x0434,-3.827511,active-noncovalent
c1cc(cnc1)NC(=O)NC2CCC(CC2)(c3ccc(cc3)F)O,563,x0434,-3.827174,x0434,-3.827174,active-noncovalent
c1ccc2cc(ccc2c1)c3ccc(cc3)CNC(=O)Nc4cccnc4,302,x0434,-3.826849,x0434,-3.826849,active-noncovalent
c1cc(cc(c1)S(=O)(=O)[N@@]2CCNC(=O)C2)CNC(=O)Nc3cccnc3,7783,x0434,-3.826673,x0434,-3.826673,active-noncovalent
CCCc1c(cnn1c2cccc(c2)C)NC(=O)Nc3cccnc3,434,x0434,-3.826596,x0434,-3.826596,active-noncovalent
c1cc(cnc1)NC(=O)Nc2ccc(c(c2)Cl)N3CCCCC3,4596,x0434,-3.824359,x0434,-3.824359,active-noncovalent
C[N@@]1CCOc2c1cc(cc2)NC(=O)Nc3cccnc3,11507,x0434,-3.824252,x0434,-3.824252,active-noncovalent
CCOC(=O)C[NH+]1CCC(CC1)NC(=O)Nc2cccnc2,14385,x0434,-3.824164,x0434,-3.824164,active-noncovalent
C[N@@H+](CCNS(=O)(=O)c1cccc(c1)NC(=O)Nc2cccnc2)CCOC,277,x0434,-3.824100,x0434,-3.8241,active-noncovalent
Cc1cc(ccc1N2CCOCC2=O)NC(=O)Nc3cccnc3,11896,x0434,-3.823787,x0434,-3.823787,active-noncovalent
c1cc(c(c(c1)F)N2CC[C@H](C2=O)NC(=O)Nc3cccnc3)F,6208,x0434,-3.822800,x0434,-3.8228,active-noncovalent
Cn1cc(cn1)c2ccc(cc2)CNC(=O)Nc3cccnc3,2678,x0434,-3.822756,x0434,-3.822756,active-noncovalent
CC(C)(C)OC1CCC(CC1)NC(=O)Nc2cccnc2,12521,x0434,-3.822422,x0434,-3.822422,active-noncovalent
c1cc(cnc1)NC(=O)N[C@H]2CC[C@@H]2[NH+]3CCOCC3,1286,x0434,-3.820917,x0434,-3.820917,active-noncovalent
CCCC(=O)Nc1ccc(cc1)CNC(=O)Nc2cccnc2,12182,x0434,-3.820717,x0434,-3.820717,active-noncovalent
COc1cc(c(cc1OC)NC(=O)Nc2cccnc2)C(=O)N,6486,x0434,-3.820276,x0434,-3.820276,active-noncovalent
c1cc(cnc1)NC(=O)Nc2cnn(c2)Cc3ccc(cc3)F,6468,x0434,-3.819828,x0434,-3.819828,active-noncovalent
C#CCn1cc(cn1)NC(=O)Nc2cccnc2,9235,x0434,-3.819550,x0434,-3.81955,active-noncovalent
c1cc2ccc(cc2nc1)NC(=O)Nc3cccnc3,8871,x0434,-3.817296,x0434,-3.817296,active-noncovalent
CN1CC[C@H](C1=O)[NH+]2CCC(CC2)NC(=O)Nc3cccnc3,12058,x0434,-3.817129,x0434,-3.817129,active-noncovalent
C=CCn1cc(cn1)NC(=O)Nc2cccnc2,6466,x0434,-3.816569,x0434,-3.816569,active-noncovalent
c1cc(cnc1)NC(=O)NCc2nc3ncc(cn3n2)Br,7677,x0434,-3.816526,x0434,-3.816526,active-noncovalent
c1cc(cnc1)NC(=O)Nc2ccc3c(c2)CCC(=O)N3CC(F)(F)F,4039,x0434,-3.816222,x0434,-3.816222,active-noncovalent
c1cc(cnc1)NC(=O)Nc2cc(c(c(c2)Br)Br)Br,14878,x0434,-3.816182,x0434,-3.816182,active-noncovalent
CCOC(=O)c1cnn(c1C(F)(F)F)c2ccc(cc2)NC(=O)Nc3cccnc3,307,x0434,-3.815064,x0434,-3.815064,active-noncovalent
c1cc(cnc1)NC(=O)Nc2cnc(cc2CO)Cl,12898,x0434,-3.814712,x0434,-3.814712,active-noncovalent
c1ccc(cc1)COc2ccc(cc2)[C@@H]3C[C@H]3NC(=O)Nc4cccnc4,11619,x0434,-3.814521,x0434,-3.814521,active-noncovalent
Cc1cc(ccc1NC(=O)Nc2cccnc2)C(=O)NCC(C)C,10055,x0434,-3.812717,x0434,-3.812717,active-noncovalent
Cc1cc(nc(n1)C(C)C)NCCNC(=O)Nc2cccnc2,12225,x0434,-3.812158,x0434,-3.812158,active-noncovalent
COc1ccccc1OCC(=O)Nc2cccc(c2)NC(=O)Nc3cccnc3,5917,x0434,-3.811117,x0434,-3.811117,active-noncovalent
CN1Cc2cc(ccc2NC1=O)NC(=O)Nc3cccnc3,12208,x0434,-3.810514,x0434,-3.810514,active-noncovalent
CC[N@@H+]1C[C@H](C(C1)(C)C)NC(=O)Nc2cccnc2,11575,x0434,-3.809840,x0434,-3.80984,active-noncovalent
Cc1cc(n(n1)c2cccc(c2)NC(=O)Nc3cccnc3)C,2715,x0434,-3.809504,x0434,-3.809504,active-noncovalent
c1ccc(cc1)c2ccc(cn2)NC(=O)Nc3cccnc3,10357,x0434,-3.808759,x0434,-3.808759,active-noncovalent
c1cc(cnc1)NC(=O)NCc2ccc(cc2)c3cccs3,995,x0434,-3.808341,x0434,-3.808341,active-noncovalent
c1cc(cnc1)NC(=O)NCc2ccc(cc2)C(=O)N3CCCC3,6309,x0434,-3.807254,x0434,-3.807254,active-noncovalent
COc1c(cc(cn1)Br)NC(=O)Nc2cccnc2,14917,x0434,-3.806854,x0434,-3.806854,active-noncovalent
CC(C)Cn1cc(cn1)NC(=O)Nc2cccnc2,5327,x0434,-3.806685,x0434,-3.806685,active-noncovalent
COC(=O)[C@H]1C[C@@H](C1)n2nnc(c2)CNC(=O)Nc3cnccc3,9462,x0434,-3.806479,x0434,-3.806479,active-noncovalent
c1cc(cnc1)NC(=O)NCc2cc(no2)c3ccc(cc3)Cl,4428,x0434,-3.805888,x0434,-3.805888,active-noncovalent
CC(C)Oc1cc(ccc1Br)NC(=O)Nc2cccnc2,12448,x0434,-3.804296,x0434,-3.804296,active-noncovalent
COC(=O)c1cc(cc2c1Oc3ccccc3O2)NC(=O)Nc4cccnc4,252,x0434,-3.804203,x0434,-3.804203,active-noncovalent
CCOC(=O)c1c2ccccn2cc1NC(=O)Nc3cccnc3,7546,x0434,-3.804163,x0434,-3.804163,active-noncovalent
COCCOCCOc1cccc(c1)NC(=O)Nc2cccnc2,7553,x0434,-3.804129,x0434,-3.804129,active-noncovalent
CCc1c(cnn1c2cccc(c2)C)NC(=O)Nc3cccnc3,8046,x0434,-3.803011,x0434,-3.803011,active-noncovalent
CCC1([C@H]([C@@H]([C@H]1OC)C)NC(=O)Nc2cccnc2)CC,1086,x0434,-3.802271,x0434,-3.802271,active-noncovalent
C[NH+](C)CCOc1c(cc(cc1Cl)NC(=O)Nc2cccnc2)Cl,8062,x0434,-3.801689,x0434,-3.801689,active-noncovalent
Cc1cc(ncc1NC(=O)Nc2cccnc2)Cl,9236,x0434,-3.801094,x0434,-3.801094,active-noncovalent
c1cc(cnc1)COc2ccc(cc2Cl)NC(=O)Nc3cccnc3,9940,x0434,-3.800205,x0434,-3.800205,active-noncovalent
c1cc(cnc1)NC(=O)Nc2ccc(cc2Cl)c3ncno3,6576,x0434,-3.799105,x0434,-3.799105,active-noncovalent
c1ccc2c(c1)c3ccc(cc3o2)NC(=O)Nc4cccnc4,4543,x0434,-3.798066,x0434,-3.798066,active-noncovalent
Cc1c(cnn1C)[C@@H]2[C@H](CC(=O)N2CCOC)CNC(=O)Nc3cccnc3,9628,x0434,-3.797197,x0434,-3.797197,active-noncovalent
Cc1ccnc(c1)Oc2cc(ccc2C)NC(=O)Nc3cccnc3,11818,x0434,-3.797028,x0434,-3.797028,active-noncovalent
Cn1c(ccn1)N2CCC[C@@H](C2=O)NC(=O)Nc3cccnc3,13984,x0434,-3.796455,x0434,-3.796455,active-noncovalent
COc1ccccc1N2CC[C@H](C2=O)NC(=O)Nc3cccnc3,8141,x0434,-3.796359,x0434,-3.796359,active-noncovalent
c1cc(cnc1)NC(=O)NC2CC[NH+](CC2)[C@@H]3COC[C@H]3O,5796,x0434,-3.794296,x0434,-3.794296,active-noncovalent
c1cc(cnc1)NC(=O)Nc2ccc(c(c2)F)N3CCOCC3,12149,x0434,-3.794054,x0434,-3.794054,active-noncovalent
Cn1cc(c(n1)c2cnccn2)NC(=O)Nc3cccnc3,14179,x0434,-3.793182,x0434,-3.793182,active-noncovalent
c1cc(cnc1)NC(=O)N[C@H]2CCOC3(C2)CCOCC3,6747,x0434,-3.792361,x0434,-3.792361,active-noncovalent
CC1CC[NH+](CC1)Cc2ccc(cc2)NC(=O)Nc3cccnc3,10052,x0434,-3.790643,x0434,-3.790643,active-noncovalent
c1cc(cnc1)NC(=O)Nc2cnn(c2)CC(F)F,5360,x0434,-3.790444,x0434,-3.790444,active-noncovalent
C[C@H](c1ccc(cc1)S(=O)(=O)C)[NH+]2CCC(CC2)NC(=O)Nc3cccnc3,13588,x0434,-3.788651,x0434,-3.788651,active-noncovalent
c1cc(cnc1)NC(=O)Nc2ccc3c(c2)[nH]c(=O)s3,5027,x0434,-3.787074,x0434,-3.787074,active-noncovalent
Cc1ccc(cc1S(=O)(=O)Nc2ccccc2)NC(=O)Nc3cccnc3,2215,x0434,-3.786833,x0434,-3.786833,active-noncovalent
Cc1cc(ccc1NC(=O)Nc2cccnc2)[N@]3CCCC[C@H]3C,8093,x0434,-3.786427,x0434,-3.786427,active-noncovalent
CC(C)Oc1c(cc(cn1)Br)NC(=O)Nc2cccnc2,8684,x0434,-3.785714,x0434,-3.785714,active-noncovalent
c1cc(cnc1)NC(=O)NCc2ccc(cc2)c3nnco3,6674,x0434,-3.784042,x0434,-3.784042,active-noncovalent
CC(C)(C)c1cc(cnc1)NC(=O)Nc2cccnc2,10719,x0434,-3.783834,x0434,-3.783834,active-noncovalent
c1cc(cnc1)NC(=O)Nc2ccc(nc2)c3ccc(s3)Cl,8333,x0434,-3.783369,x0434,-3.783369,active-noncovalent
c1cc(cc(c1)F)C[C@@H](CNC(=O)Nc2cccnc2)C(=O)N3CCOCC3,2197,x0434,-3.780904,x0434,-3.780904,active-noncovalent
CC(C)(C)c1ccc(cc1Cl)NC(=O)Nc2cccnc2,8719,x0434,-3.780560,x0434,-3.78056,active-noncovalent
c1cc(cnc1)NC(=O)Nc2ccc(cc2)Sc3ccc(cc3C#N)Cl,9771,x0434,-3.777764,x0434,-3.777764,active-noncovalent
Cc1c(cccc1OC2CCCC2)NC(=O)Nc3cccnc3,14607,x0434,-3.776894,x0434,-3.776894,active-noncovalent
c1cc(cc(c1)NC(=O)Nc2cccnc2)C(=O)Nc3ccc(cn3)Cl,11737,x0434,-3.775993,x0434,-3.775993,active-noncovalent
CCS(=O)(=O)c1ccc(cc1)N2CCC(CC2)NC(=O)Nc3cccnc3,9743,x0434,-3.774492,x0434,-3.774492,active-noncovalent
c1cc(cnc1)NC(=O)NCC(=O)NC2CCCC2,5334,x0434,-3.774488,x0434,-3.774488,active-noncovalent
CC(C)N(C)C(=O)c1ccc(cc1)CNC(=O)Nc2cccnc2,2576,x0434,-3.773602,x0434,-3.773602,active-noncovalent
c1cc(cnc1)NC(=O)Nc2ccc(cc2)NC(=O)C[NH+]3CCCCCC3,9713,x0434,-3.773500,x0434,-3.7735,active-noncovalent
Cc1cccc(c1)N2CC[NH+](CC2)CCCCNC(=O)Nc3cccnc3,9735,x0434,-3.772232,x0434,-3.772232,active-noncovalent
c1cc(cc(c1)NC(=O)Nc2cccnc2)[C@@H]3CCCC(=O)N3,7583,x0434,-3.771297,x0434,-3.771297,active-noncovalent
c1ccc2c(c1)c(c(cn2)NC(=O)Nc3cccnc3)Cl,1100,x0434,-3.771152,x0434,-3.771152,active-noncovalent
CN(C(=O)[C@H]1CC[C@@H](CC1)NC(=O)Nc2cnccc2)C,14186,x0434,-3.769476,x0434,-3.769476,active-noncovalent
c1cc(cnc1)NC(=O)Nc2ccc(cc2)c3n[nH]c(=S)o3,12266,x0434,-3.767305,x0434,-3.767305,active-noncovalent
CCOC(=O)c1ccc2c(c1)C[C@H](C2)NC(=O)Nc3cccnc3,3810,x0434,-3.767023,x0434,-3.767023,active-noncovalent
c1cc(cnc1)NC(=O)Nc2ccc(c(c2)C#N)OC3CCCC3,13860,x0434,-3.766912,x0434,-3.766912,active-noncovalent
COc1ccccc1CC(=O)N2CCC(CC2)NC(=O)Nc3cccnc3,5963,x0434,-3.766674,x0434,-3.766674,active-noncovalent
Cn1ccc2c1ccc(c2)NC(=O)Nc3cccnc3,12787,x0434,-3.766549,x0434,-3.766549,active-noncovalent
COc1cc(ccc1NC(=O)Nc2cccnc2)SC,3265,x0434,-3.766462,x0434,-3.766462,active-noncovalent
CCOc1ccccc1Oc2ccc(cn2)CNC(=O)Nc3cccnc3,2243,x0434,-3.765918,x0434,-3.765918,active-noncovalent
c1cc(cnc1)NC(=O)NCc2nc3cc(ccc3s2)Cl,10673,x0434,-3.762852,x0434,-3.762852,active-noncovalent
c1cc(cnc1)NC(=O)NCc2[nH]c(=O)c3c(n2)CCOC3,883,x0434,-3.762637,x0434,-3.762637,active-noncovalent
CC(C)(C)c1nc(no1)C[N@H+]2CCC[C@H](C2)CNC(=O)Nc3cccnc3,13603,x0434,-3.762451,x0434,-3.762451,active-noncovalent
CN(C)c1nccc(n1)N2C[C@@H]([C@@H](C2)OC)NC(=O)Nc3cccnc3,5688,x0434,-3.762289,x0434,-3.762289,active-noncovalent
c1cc(cnc1)NC(=O)Nc2ccc3c(c2)ncn3CC(F)(F)F,570,x0434,-3.761839,x0434,-3.761839,active-noncovalent
c1ccc(cc1)Oc2ccc(cc2C#N)NC(=O)Nc3cccnc3,4099,x0434,-3.761049,x0434,-3.761049,active-noncovalent
c1cc(cnc1)NC(=O)Nc2cnn(c2)c3ccnc(c3)F,2797,x0434,-3.760997,x0434,-3.760997,active-noncovalent
CN1c2ccc(cc2CCC1=O)NC(=O)Nc3cccnc3,4731,x0434,-3.758630,x0434,-3.75863,active-noncovalent
COc1cccc(c1)[C@H](c2ccccn2)NC(=O)Nc3cccnc3,4135,x0434,-3.758620,x0434,-3.75862,active-noncovalent
c1cc(cnc1)NC(=O)NCC2CCN(CC2)S(=O)(=O)C(F)F,10140,x0434,-3.757830,x0434,-3.75783,active-noncovalent
c1ccc(c(c1)[C@@H]2C[C@H]2NC(=O)Nc3cccnc3)OC(F)F,13475,x0434,-3.757475,x0434,-3.757475,active-noncovalent
CN1CCN(C1=O)c2cccc(c2)NC(=O)Nc3cccnc3,12070,x0434,-3.756778,x0434,-3.756778,active-noncovalent
CC1(CCc2c(sc(n2)CNC(=O)Nc3cccnc3)C1)C,6573,x0434,-3.754927,x0434,-3.754927,active-noncovalent
c1cc(cnc1)NC(=O)Nc2ccc3c(c2)[nH]c(n3)C[NH+]4CCCCC4,4055,x0434,-3.754758,x0434,-3.754758,active-noncovalent
Cc1cc(ccc1CNC(=O)Nc2cccnc2)S(=O)(=O)N,10291,x0434,-3.754061,x0434,-3.754061,active-noncovalent
COc1ccc(cc1)c2ccc(cc2)CNC(=O)Nc3cccnc3,2366,x0434,-3.753432,x0434,-3.753432,active-noncovalent
COc1cccc(c1)Oc2ccc(cc2F)NC(=O)Nc3cccnc3,7828,x0434,-3.752960,x0434,-3.75296,active-noncovalent
