SMILES,TITLE,intermediate
Cc1c(c(=O)[nH]cn1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-256762_4,C3_amine
COc1cc(on1)CC(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-127197_3,C2_amine
CCS(=O)(=O)NC(C)C(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-31213_4,C3_amine
CC1(CC(CN1C)O)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-313569_3,C2_amine
CC(C)C(=O)NC(C)C(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-31184_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)CCCn5cncn5,EN300-316216_3,C2_amine
CC(C1CCC(=O)N1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-249421_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)C5(CCS(=O)(=O)C5)F,EN300-311920_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)CC5CCC(=O)NC5,EN300-246992_4,C3_amine
CCC1(CCNC1=O)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-304135_3,C2_amine
Cc1c(cn(n1)C)CC(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-245061_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)CC5CCCS5(=O)=O,EN300-155176_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)C5(CCOCC5)CO,EN300-244909_4,C3_amine
Cc1nnc(o1)CCC(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-304662_3,C2_amine
CS(=O)(=O)N1CC(C1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-237298_4,C3_amine
CC1(CN(C1)CC(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)OC,EN300-306840_3,C2_amine
COCC(=O)NCCC(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-31242_4,C3_amine
Cn1cc(nn1)CCC(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-306047_3,C2_amine
CC(C)CC(C(=O)N)C(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-250126_4,C3_amine
Cn1cnc(cc1=O)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-299248_3,C2_amine
Cc1ccc(c(=O)[nH]1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-39151_4,C3_amine
Cn1cncc(c1=O)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-295132_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)CNC(=O)C5CCC5,EN300-62448_4,C3_amine
CCn1c(c[nH]c1=O)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-264184_3,C2_amine
Cc1cc(=O)c(c[nH]1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-85853_4,C3_amine
CC1CN(CC(O1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)C,EN300-300153_3,C2_amine
Cn1ccc(n1)CCC(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-92790_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)C5(CC5)n6cnnn6,EN300-263085_3,C2_amine
COc1ccc(nn1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-82553_4,C3_amine
COC(C1CCOC1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-298552_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)C5CCS(=O)(=O)CC5,EN300-75807_4,C3_amine
CCOC1(CCOC1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-259694_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)C5CCCCS5(=O)=O,EN300-107435_4,C3_amine
C=CCn1cc(nn1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-261596_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)CCCc5[nH]nnn5,EN300-134204_4,C3_amine
Cn1c(cc(n1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)C#N,EN300-248982_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)CCCc5c[nH]nn5,EN300-156995_4,C3_amine
CN1C(CCC1=O)CC(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-207765_3,C2_amine
CC(=O)N(C)CCCC(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-128750_4,C3_amine
Cc1c(c(=O)[nH]cn1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-256762_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)c5cnc(cn5)C#N,EN300-149224_4,C3_amine
CCS(=O)(=O)NC(C)C(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-31213_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)CN5CCOCC5=O,EN300-186943_4,C3_amine
CC(C)C(=O)NC(C)C(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-31184_3,C2_amine
Cn1cc(cn1)C(C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)O,EN300-198540_4,C3_amine
CC(C1CCC(=O)N1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-249421_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)CCC5CCC(=O)N5,EN300-104592_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)CC5CCC(=O)NC5,EN300-246992_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)Cc5ccc(=O)[nH]c5,EN300-189672_4,C3_amine
Cc1c(cn(n1)C)CC(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-245061_3,C2_amine
Cn1ncc(n1)CCC(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-244744_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)C5(CCOCC5)CO,EN300-244909_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)CNS(=O)(=O)C5CC5,EN300-203853_4,C3_amine
CS(=O)(=O)N1CC(C1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-237298_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)Cc5ccc(cn5)O,EN300-188341_4,C3_amine
COCC(=O)NCCC(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-31242_3,C2_amine
CC1CC1C(=O)NCC(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-30768_4,C3_amine
CC(C)CC(C(=O)N)C(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-250126_3,C2_amine
COc1cnc(nc1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-225053_4,C3_amine
Cc1ccc(c(=O)[nH]1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-39151_3,C2_amine
COc1cc(ncn1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-131943_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)CNC(=O)C5CCC5,EN300-62448_3,C2_amine
CCn1c(c(nn1)C)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-217526_4,C3_amine
Cc1cc(=O)c(c[nH]1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-85853_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)Cn5c(=O)cccn5,EN300-237561_4,C3_amine
Cn1ccc(n1)CCC(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-92790_3,C2_amine
CN1CC(CCC1=O)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-52983_4,C3_amine
COc1ccc(nn1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-82553_3,C2_amine
Cn1cc(c(n1)OC)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-142957_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)C5CCS(=O)(=O)CC5,EN300-75807_3,C2_amine
CC(C1CCOC1)(C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)O,EN300-217494_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)C5CCCCS5(=O)=O,EN300-107435_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)CC5CCCC(=O)N5,EN300-210084_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)CCCc5[nH]nnn5,EN300-134204_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)Cc5cc(cnc5)O,EN300-222620_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)CCCc5c[nH]nn5,EN300-156995_3,C2_amine
CCn1nc(c(n1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)C,EN300-215852_4,C3_amine
CC(=O)N(C)CCCC(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-128750_3,C2_amine
Cc1c(cnn1C)CC(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-219437_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)c5cnc(cn5)C#N,EN300-149224_3,C2_amine
Cc1c(c(no1)CO)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-215799_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)CN5CCOCC5=O,EN300-186943_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)C5CCCS(=O)(=O)C5,EN300-77778_4,C3_amine
Cn1cc(cn1)C(C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)O,EN300-198540_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)c5cn(nn5)C6CC6,EN300-210110_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)CCC5CCC(=O)N5,EN300-104592_3,C2_amine
COC1(CCOCC1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-204133_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)Cc5ccc(=O)[nH]c5,EN300-189672_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)C(c5cccnc5)O,EN300-134855_4,C3_amine
Cn1ncc(n1)CCC(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-244744_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)Cc5cnccc5O,EN300-205486_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)CNS(=O)(=O)C5CC5,EN300-203853_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)c5cc(cc(=O)o5)O,EN300-190253_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)Cc5ccc(cn5)O,EN300-188341_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)[C@H]5CCCC(=O)N5,EN300-146491_4,C3_amine
CC1CC1C(=O)NCC(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-30768_3,C2_amine
Cn1cc(cn1)OCC(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-201553_4,C3_amine
COc1cnc(nc1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-225053_3,C2_amine
CC1(CCC(=O)NC1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-195924_4,C3_amine
COc1cc(ncn1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-131943_3,C2_amine
Cn1cc(cn1)OCC(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-201553_4,C3_amine
CCn1c(c(nn1)C)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-217526_3,C2_amine
Cn1cncc1C(C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)O,EN300-190283_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)Cn5c(=O)cccn5,EN300-237561_3,C2_amine
Cn1c(c(cn1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)C#N,EN300-140837_4,C3_amine
CN1CC(CCC1=O)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-52983_3,C2_amine
C[C@@H](C(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)n5cnnn5,EN300-191915_4,C3_amine
Cn1cc(c(n1)OC)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-142957_3,C2_amine
CS(=O)(=O)C1(CCC1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-191771_4,C3_amine
CC(C1CCOC1)(C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)O,EN300-217494_3,C2_amine
CC(=O)NCC(C)(C)C(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-189495_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)CC5CCCC(=O)N5,EN300-210084_3,C2_amine
CN(C)C(=O)C1(CC1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-180875_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)Cc5cc(cnc5)O,EN300-222620_3,C2_amine
CC(C(C)S(=O)(=O)C)C(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-182725_4,C3_amine
CCn1nc(c(n1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)C,EN300-215852_3,C2_amine
CC(C)(CS(=O)(=O)C)C(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-188217_4,C3_amine
Cc1c(cnn1C)CC(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-219437_3,C2_amine
CC1(CCCNC1=O)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-178876_4,C3_amine
Cc1c(c(no1)CO)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-215799_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)CC(=O)NCC5CC5,EN300-178829_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)C5CCCS(=O)(=O)C5,EN300-77778_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)C5CN(C5)CC(F)F,EN300-182579_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)c5cn(nn5)C6CC6,EN300-210110_3,C2_amine
Cn1cncc1CCC(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-174561_4,C3_amine
COC1(CCOCC1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-204133_3,C2_amine
CNC(=O)CCCCC(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-154693_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)C(c5cccnc5)O,EN300-134855_3,C2_amine
Cn1c(cc(n1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)OC,EN300-142240_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)Cc5cnccc5O,EN300-205486_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)C5CCC(=O)NCC5,EN300-152337_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)c5cc(cc(=O)o5)O,EN300-190253_3,C2_amine
CC(C)C(C(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)NC(=O)C,EN300-16582_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)[C@H]5CCCC(=O)N5,EN300-146491_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)C(=O)NCC(F)(F)F,EN300-139268_4,C3_amine
Cn1cc(cn1)OCC(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-201553_3,C2_amine
CN1[C@@H](CCC1=O)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-130825_4,C3_amine
CC1(CCC(=O)NC1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-195924_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)c5cnn6c5[nH]cc6,EN300-135238_4,C3_amine
Cn1cc(cn1)OCC(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-201553_3,C2_amine
CN(C)c1ncc(o1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-137243_4,C3_amine
Cn1cncc1C(C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)O,EN300-190283_3,C2_amine
CC(=O)N1CCCC1C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-12587_4,C3_amine
Cn1c(c(cn1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)C#N,EN300-140837_3,C2_amine
CC(=O)NCCOCC(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-126555_4,C3_amine
C[C@@H](C(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)n5cnnn5,EN300-191915_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)c5cc(no5)C(=O)N,EN300-127156_4,C3_amine
CS(=O)(=O)C1(CCC1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-191771_3,C2_amine
Cn1c(cccc1=O)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-118117_4,C3_amine
CC(=O)NCC(C)(C)C(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-189495_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)CCCn5ccnn5,EN300-124301_4,C3_amine
CN(C)C(=O)C1(CC1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-180875_3,C2_amine
CCCn1cc(nn1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-123416_4,C3_amine
CC(C(C)S(=O)(=O)C)C(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-182725_3,C2_amine
CC(C)(C)S(=O)(=O)CC(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-123589_4,C3_amine
CC(C)(CS(=O)(=O)C)C(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-188217_3,C2_amine
Cn1cnn(c1=O)CC(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-120436_4,C3_amine
CC1(CCCNC1=O)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-178876_3,C2_amine
CCCS(=O)(=O)C(C)C(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-52768_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)CC(=O)NCC5CC5,EN300-178829_3,C2_amine
Cn1cc(cn1)CCC(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-51411_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)C5CN(C5)CC(F)F,EN300-182579_3,C2_amine
CC(C)CS(=O)(=O)CC(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-42243_4,C3_amine
Cn1cncc1CCC(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-174561_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)CN5CCCS5(=O)=O,EN300-43206_4,C3_amine
CNC(=O)CCCCC(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-154693_3,C2_amine
Cn1ccc(cc1=O)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-30480_4,C3_amine
Cn1c(cc(n1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)OC,EN300-142240_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)Cn5ccccc5=O,EN300-11714_4,C3_amine
