SMILES,TITLE,pert_iname,vendor,catalog_no,vendor_name,Hybrid2,docked_fragment,Mpro-_dock,site
C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](Cc3c2c(c4c(c3[O-])C(=O)c5cccc(c5C4=O)OC)[O-])([C@H](C=O)O)O)[NH3+])O[C@@H]6CCCCO6,BRD-K83794624-003-02-1,pirarubicin,MedChemEx,HY-13725A,Pirarubicin (Hydrochloride),-6.376424,x0104,16.236561,active-noncovalent
C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](Cc3c2c(c4c(c3[O-])C(=O)c5cccc(c5C4=O)OC)[O-])([C@H](C=O)O)O)[NH3+])O[C@@H]6CCCCO6,BRD-K83794624-001-03-3,pirarubicin,Selleck,S1393,Pirarubicin,-6.376424,x0104,16.236561,active-noncovalent
C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](Cc3c2c(c4c(c3[O-])C(=O)c5cccc(c5C4=O)OC)[O-])([C@H](C=O)O)O)[NH3+])O[C@@H]6CCCCO6,BRD-K83794624-001-02-5,pirarubicin,Selleck,S1393,Pirarubicin,-6.376424,x0104,16.236561,active-noncovalent
COc1cc(ccc1Nc2ncc(c(n2)Nc3ccccc3NS(=O)(=O)C)Cl)N4CCOCC4,BRD-K87021635-003-02-2,CZC-54252,Tocris,4534,CZC 54252 hydrochloride,-6.376280,x0967,6.673436,active-noncovalent
CC1([C@@H](N2[C@H](S1(=O)=O)CC2=O)C(=O)[O-])C,BRD-A12490291-001-01-2,sulbactam,MicroSource,1502340,SULBACTAM,-6.376079,x0678,2.19464,active-noncovalent
C(C(=O)O)C(CC(=O)O)(C(=O)O)O,BRD-M41245765-001-04-2,lithium-citrate,MicroSource,1504269,LITHIUM CITRATE,-6.375349,x0397,1.513501,active-noncovalent
C(C(=O)O)C(CC(=O)O)(C(=O)O)O,BRD-M41245765-001-05-9,lithium-citrate,Selleck,S4399,lithium citrate,-6.375349,x0397,1.513501,active-noncovalent
C(C(=O)O)C(CC(=O)O)(C(=O)O)O,BRD-M41245765-001-03-4,lithium-citrate,Selleck,S4399,Lithium Citrate,-6.375349,x0397,1.513501,active-noncovalent
CC(C)(c1ccc(cc1)OC[C@H]2CO2)c3ccc(cc3)OC[C@H]4CO4,BRD-A16694057-001-06-8,BADGE,Tocris,1326,BADGE,-6.373281,x0104,3.150494,active-noncovalent
C(CC(=O)[O-])C[NH3+],BRD-K77245796-003-01-6,gamma-aminobutyric-acid,MicroSource,1500678,gamma-AMINOBUTYRIC ACID HYDROCHLORIDE,-6.370827,x0397,-1.117989,active-noncovalent
CC(C)C[C@@H](C(=O)[O-])NC(=O)C,BRD-K27406233-001-07-7,acetyl-l-leucine,MicroSource,1502001,ACETYL-L-LEUCINE,-6.368969,x0397,-0.594247,active-noncovalent
c1cc(ccc1/C=C/C(=C\2/C(=O)[C@@H](C(=O)[C@](C2=O)([C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)/[O-])O,BRD-A52169337-001-01-9,"2-hydroxy-4-((E)-3-(4-hydroxyphenyl)acryloyl)-2-((2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl)-6-((2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl)cyclohexane-1,3,5-trione",MedChemEx,HY-N0567,"2-hydroxy-4-((E)-3-(4-hydroxyphenyl)acryloyl)-2-((2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl)-6-((2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-;2-yl)cyclohexane-1,3,5-trione",-6.367967,x0678,6.650409,active-noncovalent
c1cc(ccc1/C=C/C(=C\2/C(=O)[C@@H](C(=O)[C@](C2=O)([C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)/[O-])O,BRD-A52169337-001-02-7,"2-hydroxy-4-((E)-3-(4-hydroxyphenyl)acryloyl)-2-((2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl)-6-((2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl)cyclohexane-1,3,5-trione",MedChemEx,HY-N0567,Hydroxysafflor yellow A,-6.367967,x0678,6.650409,active-noncovalent
COc1cc2c(cc1NC(=O)/C=C/C[NH+]3CCCCC3)c(ncn2)Nc4ccc(c(c4)Cl)F,BRD-K57169635-001-04-5,dacomitinib,Selleck,S2727,"Dacomitinib (PF299804, PF299)",-6.367520,x0104,9.053497,active-noncovalent
CC(C)(C)[C@@]1(C[C@H]2[C@@]3([C@]14[C@H](C(=O)O[C@H]4OC3=O)O)CC(=O)O2)O,BRD-A41714661-001-02-0,bilobalide,Selleck,S2276,Bilobalide,-6.367469,x0678,3.539291,active-noncovalent
CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@@H]3[C@H]([C@H]2/C=C/c4ccc(cn4)c5cccc(c5)F)[C@H](OC3=O)C,BRD-K93442924-001-03-4,vorapaxar,Adooq,A12832,"ethyl (1R,3aR,4aR,6R,8aR,9S,9aS)-9-((E)-2-(5-(3-fluorophenyl)pyridin-2-yl)vinyl)-1-methyl-3-oxododecahydronaphtho[2,3-c]furan-6-ylcarbamate",-6.364000,x0072,11.598401,active-noncovalent
Cc1cc(ccc1c2ccc(cc2)C(=O)Nc3ccc(c(c3)N4CC[NH+](CC4)C)OC)c5nc(on5)C,BRD-K11911061-003-11-9,GR-127935,Tocris,1477,GR 127935 hydrochloride,-6.361451,x0305,20.587685,active-noncovalent
c1ccc(cc1)/C=C/C[NH+]2CCN(CC2)CCOC(c3ccc(cc3)F)c4ccc(cc4)F,BRD-K92577649-300-01-2,GBR-13069,Tocris,420,GBR 13069 dihydrochloride,-6.361447,x0104,5.191729,active-noncovalent
CC1([C@H](N2[C@@H](S1)[C@H](C2=O)NC(=O)[C@H](c3ccccc3)NC(=O)N4CCN(C4=O)S(=O)(=O)C)C(=O)[O-])C,BRD-K45114938-236-02-6,mezlocillin,Selleck,S4179,Mezlocillin Sodium,-6.358181,x1077,10.015395,active-noncovalent
CC1([C@H](N2[C@@H](S1)[C@H](C2=O)NC(=O)[C@H](c3ccccc3)NC(=O)N4CCN(C4=O)S(=O)(=O)C)C(=O)[O-])C,BRD-K45114938-236-01-8,mezlocillin,Selleck,S4179,Mezlocillin Sodium,-6.358181,x1077,10.015395,active-noncovalent
Cc1c(c(=O)n2ccsc2n1)CC[NH+]3CCC(=C(c4ccc(cc4)F)c5ccc(cc5)F)CC3,BRD-K40887525-001-23-5,ritanserin,Tocris,1955,Ritanserin,-6.356082,x0434,9.699434,active-noncovalent
Cc1c(c(=O)n2ccsc2n1)CC[NH+]3CCC(=C(c4ccc(cc4)F)c5ccc(cc5)F)CC3,BRD-K40887525-001-22-7,ritanserin,MicroSource,1503421,RITANSERIN,-6.356082,x0434,9.699434,active-noncovalent
Cc1c(c(=O)n2ccsc2n1)CC[NH+]3CCC(=C(c4ccc(cc4)F)c5ccc(cc5)F)CC3,BRD-K40887525-001-21-9,ritanserin,Tocris,1955,Ritanserin,-6.356082,x0434,9.699434,active-noncovalent
c1ccc(cc1)Oc2ccc(cc2)CNC(=O)c3nc(no3)c4cc(c(c(c4)Br)[O-])Br,BRD-K84892605-001-01-1,IOWH032,Selleck,S7329,IOWH032,-6.355387,x0434,11.308578,active-noncovalent
c1cc(oc1CO)CO,BRD-K29791386-001-01-8,"2,5-furandimethanol",Key,TS-01680,"furan-2,5-diyldimethanol",-6.355311,x0678,0.863693,active-noncovalent
c1ccc(cc1)O,BRD-K76549667-001-04-6,phenol,Sigma,V800301,phenol,-6.355002,x0678,1.339961,active-noncovalent
CN(C)C(=S)SSC(=S)N(C)C,BRD-K29254801-001-14-7,thiram,MicroSource,1503322,THIRAM,-6.352805,x0678,-0.717324,active-noncovalent
CCOC(=O)N1CSC[C@@H]1C(=O)[O-],BRD-A05523972-001-01-5,telmesteine,TCI,T1974,,-6.350442,x0749,0.401623,active-covalent
CCC1(C(=O)NC(=O)NC1=O)CC,BRD-K83359602-001-02-3,barbital,MicroSource,1900040,BARBITAL,-6.349185,x0354,2.585864,active-noncovalent
C1C[N@](C[C@@H]([NH2+]1)C(=O)[O-])C/C=C/P(=O)([O-])[O-],BRD-K45163704-001-01-5,midafotel,EMDBio,504840-10MG,(R)-CPPene,-6.348824,x0678,0.6934,active-noncovalent
C1C[N@](C[C@@H]([NH2+]1)C(=O)[O-])C/C=C/P(=O)([O-])[O-],BRD-K45163704-001-02-3,midafotel,Tocris,1265,(2R)-4-[(2E)-3-phosphono-2-propenyl]-2-piperazinecarboxylic acid,-6.348824,x0678,0.6934,active-noncovalent
CC(=O)N1CC[N+](CC1)(C)C,BRD-K97019106-005-02-9,"4-acetyl-1,1-dimethylpiperazinium",Tocris,352,"4-Acetyl-1,1-dimethylpiperazinium iodide",-6.345225,x0195,-0.816167,active-noncovalent
CC(C)(C)c1ccc(cc1)CN2CC[NH+](CC2)[C@H](c3ccccc3)c4ccc(cc4)Cl,BRD-A91444184-300-01-9,buclizine,Key,KS-1250,1-(4-tert-butylbenzyl)-4-[(4-chlorophenyl)(phenyl)methyl]piperazine dihydrochloride,-6.344145,x0678,8.813284,active-noncovalent
c1ccc(cc1)C(CC(=O)N2CC[NH+](CC2)C(c3ccccc3)c4ccccc4)c5ccccc5,BRD-K16037980-001-01-1,Z160,MedChemEx,HY-14462,NP118809,-6.343742,x0874,6.011436,active-noncovalent
CS(=O)(=O)c1ccc(nc1)c2nnc(n2c3ccccc3Cl)/C=C/c4nnc(o4)c5ccc(cc5)C#N,BRD-K12198961-001-01-8,G007-LK,MedChemEx,HY-12438,G007-LK,-6.339536,x0104,12.752099,active-noncovalent
CC(C)C[N@@](C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2CCO3)O)S(=O)(=O)c4ccc(cc4)N,BRD-K84986517-001-01-8,darunavir,Selleck,S1620,Darunavir Ethanolate,-6.337689,x0161,7.485701,active-noncovalent
CCCC(=O)C1CCN(CC1)c2c3c(ncn2)CCN(C3)C(=O)c4ccc(cc4)c5ccccc5,BRD-K44043890-001-01-4,PK-THPP,Tocris,5338,PK-THPP,-6.337166,x0161,9.068021,active-noncovalent
Cc1c2c(=O)[nH]c(nn2c(n1)[C@@H](CCCc3ccccc3)[C@@H](C)O)Cc4ccc(c(c4)OC)OC,BRD-K86932920-001-02-9,bay-60-7550,MedChemEx,HY-14992,Bay 60-7550,-6.336129,x0107,6.491718,active-noncovalent
CCCCCCCCCCCCC/C=C/[C@H]([C@H](CO)NC(=O)C)O,BRD-K41707108-001-05-6,ceramide,Tocris,744,Ceramide,-6.335195,x0874,3.830844,active-noncovalent
c1cc(cn(=O)c1)CO,BRD-K78299798-001-02-2,mepiroxol,Selleck,S4333,Mepiroxol,-6.335049,x0397,1.539311,active-noncovalent
c1cc(cn(=O)c1)CO,BRD-K78299798-001-03-0,mepiroxol,MicroSource,1504616,MEPIROXOL,-6.335049,x0397,1.539311,active-noncovalent
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)[NH3+])C(=O)[O-])C,BRD-K30284967-001-01-8,6-aminopenicillanic-acid,Enamine,Z1269203097,,-6.334925,x0678,1.361331,active-noncovalent
C[C@@H](C(=O)N[C@H]1c2ccccc2-c3ccccc3N(C1=O)C)NC(=O)[C@H](c4cc(cc(c4)F)F)O,BRD-K20013301-001-02-6,LY411575,Selleck,S2714,LY411575,-6.334172,x0195,4.822925,active-noncovalent
COc1ccc(cc1OC)/C=C/C(=C/C(=O)/C=C/c2ccc(c(c2)OC)OC)/O,BRD-K30331124-001-01-7,ASC-J9,MedChemEx,HY-15194,ASC-J9,-6.333081,x0104,9.665345,active-noncovalent
COc1ccc(cc1OC)/C=C/C(=C/C(=O)/C=C/c2ccc(c(c2)OC)OC)/O,BRD-K30331124-001-02-5,ASC-J9,Adooq,A11300,"(1E,4E,6E)-1,7-bis(3,4-dimethoxyphenyl)-5-hydroxy-1,4,6-heptatrien-3-one",-6.333081,x0104,9.665345,active-noncovalent
COc1ccc(cc1OC)/C=C/C(=C/C(=O)/C=C/c2ccc(c(c2)OC)OC)/O,BRD-K30331124-001-03-3,ASC-J9,MedChemEx,HY-15194,ASC-J9,-6.333081,x0104,9.665345,active-noncovalent
C1CC1Nc2nc(nc(n2)N)N,BRD-K36711084-001-02-0,cyromazine,MicroSource,1505903,CYROMAZINE,-6.331579,x0195,-0.557496,active-noncovalent
C1CC1Nc2nc(nc(n2)N)N,BRD-K36711084-001-01-2,cyromazine,Selleck,S4167,Cyromazine,-6.331579,x0195,-0.557496,active-noncovalent
CC(=O)O[C@@H]1C[C@@H]2[C@](C=CC(=O)C2(C)C)([C@@H]3[C@@]1(C45[C@H](O4)C(=O)O[C@H]([C@@]5(CC3)C)c6ccoc6)C)C,BRD-K02703275-001-07-5,gedunin,Tocris,3387,Gedunin,-6.331065,x0104,4.822803,active-noncovalent
C1C[C@]([C@H]2[C@@H]1[C@@H]2C(=O)[O-])(C(=O)[O-])[NH3+],BRD-K65359424-001-02-1,eglumetad,MedChemEx,HY-18941,LY354740,-6.328829,x0678,-1.195588,active-noncovalent
C1C[C@]([C@H]2[C@@H]1[C@@H]2C(=O)[O-])(C(=O)[O-])[NH3+],BRD-K65359424-001-01-3,eglumetad,EMDBio,504685-10MG,LY 354740,-6.328829,x0678,-1.195588,active-noncovalent
C[C@@H](C[NH+]1CCC(CC1)n2c3ccc(cc3[nH]c2=O)Cl)NC(=O)c4ccc5ccccc5c4,BRD-K48535733-003-02-0,VU0155069,Tocris,3575,VU 0155069,-6.328038,x0072,9.062818,active-noncovalent
C[C@@H](C[NH+]1CCC(CC1)n2c3ccc(cc3[nH]c2=O)Cl)NC(=O)c4ccc5ccccc5c4,BRD-K48535733-003-01-2,VU0155069,Tocris,3575,VU 0155069,-6.328038,x0072,9.062818,active-noncovalent
CN(C)C(=O)C(CC[NH+]1CCC(CC1)(c2ccc(cc2)Cl)O)(c3ccccc3)c4ccccc4,BRD-K61250553-003-32-2,loperamide,MicroSource,2300241,LOPERAMIDE HYDROCHLORIDE,-6.326635,x0874,6.237812,active-noncovalent
CN(C)C(=O)C(CC[NH+]1CCC(CC1)(c2ccc(cc2)Cl)O)(c3ccccc3)c4ccccc4,BRD-K61250553-003-29-8,loperamide,Selleck,S2480,Loperamide HCl,-6.326635,x0874,6.237812,active-noncovalent
CN(C)C(=O)C(CC[NH+]1CCC(CC1)(c2ccc(cc2)Cl)O)(c3ccccc3)c4ccccc4,BRD-K61250553-003-30-6,loperamide,Tocris,840,Loperamide hydrochloride,-6.326635,x0874,6.237812,active-noncovalent
c1ccc(cc1)C(=O)NNC(=O)c2ccc(cc2)CNS(=O)(=O)c3ccc(c(c3)Cl)F,BRD-K09787262-001-02-7,TCN201,Tocris,4154,TCN 201,-6.321129,x1077,6.760864,active-noncovalent
c1ccc(cc1)C(=O)NNC(=O)c2ccc(cc2)CNS(=O)(=O)c3ccc(c(c3)Cl)F,BRD-K09787262-001-01-9,TCN201,Tocris,4154,TCN 201,-6.321129,x1077,6.760864,active-noncovalent
C#CC[C@H](Cc1cnc2c(n1)c(nc(n2)N)N)c3ccc(cc3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-],BRD-A74914197-001-02-9,pralatrexate,Selleck,S1497,Pralatrexate,-6.320901,x0161,9.643076,active-noncovalent
CS(=O)(=O)OC[C@@H]([C@H](COS(=O)(=O)C)O)O,BRD-K20902145-001-01-2,treosulfan,MedChemEx,HY-16503,Treosulfan,-6.314137,x0678,0.175831,active-noncovalent
CS(=O)(=O)OC[C@@H]([C@H](COS(=O)(=O)C)O)O,BRD-K20902145-001-02-0,treosulfan,MedChemEx,HY-16503,Treosulfan,-6.314137,x0678,0.175831,active-noncovalent
Cc1c(cccc1O)C(=O)N[C@@H](CSc2ccccc2)[C@@H](C[N@@H+]3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C)O,BRD-K74117820-066-10-8,nelfinavir,Enzo,DL566,NELFINAVIR MESYLATE,-6.314024,x0678,9.362102,active-noncovalent
CC(C)[C@H]1C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](C(=O)N1C)Cc2ccccc2)CC(=O)[O-])CCCNC(=[NH2+])N,BRD-K57252450-001-02-5,cilengitide,Selleck,S7077,Cilengitide,-6.313160,x0678,12.992766,active-noncovalent
Cc1ccc(c(c1)NC(=O)Nc2ccc(cc2)c3cccc4c3c([nH]n4)N)F,BRD-K99749624-001-07-0,linifanib,Selleck,S1003,Linifanib (ABT-869),-6.308022,x1093,6.920532,active-noncovalent
CC(C)C[C@H]([C@H](CSc1cccs1)C(=O)NO)C(=O)N[C@@H](Cc2ccccc2)C(=O)NC,BRD-K82818427-001-04-8,batimastat,Selleck,S7155,Batimastat (BB-94),-6.307945,x0161,4.617013,active-noncovalent
CC(C)C[C@H]([C@H](CSc1cccs1)C(=O)NO)C(=O)N[C@@H](Cc2ccccc2)C(=O)NC,BRD-K82818427-001-02-2,batimastat,Selleck,S7155,Batimastat (BB-94),-6.307945,x0161,4.617013,active-noncovalent
CCC(=O)N1CCN(CC1)c2ccc(cc2C(F)(F)F)n3c(=O)ccc4c3c5cc(ccc5nc4)c6cc7ccccc7nc6,BRD-K40175214-001-13-2,torin-1,Selleck,S2827,Torin 1,-6.306356,x0161,9.416107,active-noncovalent
CCC(=O)N1CCN(CC1)c2ccc(cc2C(F)(F)F)n3c(=O)ccc4c3c5cc(ccc5nc4)c6cc7ccccc7nc6,BRD-K40175214-001-11-6,torin-1,Selleck,S2827,Torin 1,-6.306356,x0161,9.416107,active-noncovalent
COc1ccc(cc1OC)S(=O)(=O)[N@]2c3ccc(cc3[C@@]([C@@H]2C(=O)N4CCC[C@H]4C(=O)N)(c5ccccc5Cl)O)Cl,BRD-K96720755-001-02-6,relcovaptan,Tocris,2310,SR 49059,-6.305134,x0678,8.038572,active-noncovalent
COc1ccc(cc1OC)S(=O)(=O)[N@]2c3ccc(cc3[C@@]([C@@H]2C(=O)N4CCC[C@H]4C(=O)N)(c5ccccc5Cl)O)Cl,BRD-K96720755-001-03-4,relcovaptan,Tocris,2310,SR 49059,-6.305134,x0678,8.038572,active-noncovalent
Cc1c(n(nc1C(=O)NCc2cccnc2)c3ccc(cc3Cl)Cl)c4ccc(cc4)Cl,BRD-K71315565-001-01-6,MJ-15,Tocris,4063,MJ 15,-6.303871,x0161,6.172039,active-noncovalent
C[C@@H]1CN(C[C@@H](O1)C)c2nc3c(ccc(n3)c4ccc(c(c4)CO)OC)c(n2)N5CCOCC5,BRD-K67566344-001-08-3,ku-0063794,Selleck,S1226,Ku-0063794,-6.301973,x0104,8.929121,active-noncovalent
C[C@@H]1CN(C[C@@H](O1)C)c2nc3c(ccc(n3)c4ccc(c(c4)CO)OC)c(n2)N5CCOCC5,BRD-K67566344-001-07-5,ku-0063794,Selleck,S1226,KU-0063794,-6.301973,x0104,8.929121,active-noncovalent
CC(C)(C)c1cc(n(n1)C)C(=O)N[C@@H](Cc2cccc(c2)Cl)C(=O)NCC#N,BRD-K40269473-001-02-2,cathepsin-inhibitor-1,Selleck,S2847,Cathepsin Inhibitor 1,-6.299233,x1077,3.24539,active-noncovalent
COc1cc(cc(c1)OC)C(=O)NNC(=O)Nc2cccc3c2cccc3,BRD-K54297077-001-01-8,TC-O-9311,Tocris,4255,TC-O 9311,-6.297140,x0874,5.670385,active-noncovalent
Cc1c(c(c(c2c1O[C@@](CC2)(C)CCC[C@@H](C)CCC[C@H](C)CCCC(C)C)C)OC(=O)CCC(=O)OCCO)C,BRD-A39830855-001-01-6,tocofersolan,MedChemEx,HY-B0717,Tocofersolan,-6.295692,x0104,14.890189,active-noncovalent
Cn1cc(cn1)c2cc3c(ccc4ccc(cc4c3=O)NS(=O)(=O)[N@](C)C[C@@H]5COCCO5)nc2,BRD-K56405753-001-02-4,MK-2461,Selleck,S2774,MK-2461,-6.295341,x0161,7.971868,active-noncovalent
CC[C@@H]1C[C@@H](c2cc(ccc2N1C(=O)OCC)C(F)(F)F)N(Cc3cc(cc(c3)C(F)(F)F)C(F)(F)F)C(=O)OC,BRD-K55675242-001-02-2,torcetrapib,Tocris,4184,Torcetrapib,-6.290599,x0434,6.889785,active-noncovalent
CC[C@@H]1C[C@@H](c2cc(ccc2N1C(=O)OCC)C(F)(F)F)N(Cc3cc(cc(c3)C(F)(F)F)C(F)(F)F)C(=O)OC,BRD-K55675242-001-03-0,torcetrapib,Selleck,S2792,Torcetrapib,-6.290599,x0434,6.889785,active-noncovalent
C(C(=O)[O-])[NH3+],BRD-K72369578-001-04-1,AZD4282,Enzo,AC389,Glycine,-6.288817,x0397,-1.204358,active-noncovalent
CN(CCOP(=O)([O-])[O-])C(=[NH2+])N,BRD-K42991124-001-04-8,creatinol-phosphate,CombiBlocks,QA-2638,2-[[amino(imino)methyl](methyl)amino]ethyl dihydrogen phosphate,-6.288644,x0678,-0.761039,active-noncovalent
CN(CCOP(=O)([O-])[O-])C(=[NH2+])N,BRD-K42991124-001-03-0,creatinol-phosphate,CombiBlocks,QA-2638,,-6.288644,x0678,-0.761039,active-noncovalent
Cc1cc(n(n1)c2cccc(c2)[C@H](CC(=O)[O-])C[N@H+]3CC[C@H](C3)CCc4ccc5c(n4)NCCC5)C,BRD-K88165431-003-01-4,integrin-antagonist-1,MedChemEx,HY-19767A,Integrin Antagonist 1 (hydrochloride),-6.286559,x0195,8.532822,active-noncovalent
CCSC(=[NH2+])N,BRD-K81623406-004-08-3,EIT-hydrobromide,Tocris,873,EIT hydrobromide,-6.284570,x0195,-0.679324,active-noncovalent
CCCCc1[nH+]c(cn1c2ccc(cc2)Oc3ccc(cc3)Cl)c4ccc(cc4)OCCC[NH+](CC)CC,BRD-K51899933-001-02-6,azeliragon,MedChemEx,HY-50682,Azeliragon,-6.280085,x1249,16.313515,active-noncovalent
Cc1cc(cc(c1)NC(=O)Nc2ccc(cc2)OS(=O)(=O)N)C,BRD-K96798615-001-01-4,S4,Tocris,5577,S4,-6.274925,x0161,6.27191,active-noncovalent
CCCCCCCCNC(=O)/C(=C/c1cn(c2c1cccc2)CCC[NH+](C)C)/C#N,BRD-K23479488-001-01-3,dynole-34-2,Tocris,4222,Dynole 34-2,-6.273475,x0161,5.999307,active-noncovalent
C[C@H]1[C@H](O1)P(=O)([O-])[O-],BRD-K81101512-234-01-9,fosfomycin,Selleck,S4385,Fosfomycin Tromethamine,-6.271924,x0397,0.386062,active-noncovalent
COc1ccc(cc1OP(=O)([O-])[O-])CS(=O)(=O)/C=C/c2c(cc(cc2OC)OC)OC,BRD-K05531427-001-01-7,briciclib,MedChemEx,HY-16366,Briciclib,-6.271150,x0874,4.890191,active-noncovalent
C1[C@H]([C@H]([C@@H]([C@](O1)(CO)O)O)O)O,BRD-K89588135-001-01-9,tagatose,TCI,F0060,,-6.265881,x0397,1.492321,active-noncovalent
C1[C@@H]([C@H]([C@@H]([C@H]([N@@H+]1CCO)CO)O)O)O,BRD-K44779798-001-11-5,miglitol,Selleck,S2589,Miglitol,-6.265810,x0104,1.967342,active-noncovalent
C1[C@@H]([C@H]([C@@H]([C@H]([N@@H+]1CCO)CO)O)O)O,BRD-K44779798-001-10-7,miglitol,Tocris,4985,Miglitol,-6.265810,x0104,1.967342,active-noncovalent
CCCC[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,BRD-K26134695-001-03-6,calpeptin,Tocris,448,Calpeptin,-6.265189,x0195,3.109439,active-noncovalent
CCCC[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,BRD-K26134695-001-04-4,calpeptin,Tocris,448,Calpeptin,-6.265189,x0195,3.109439,active-noncovalent
C[C@@H](C(=O)[O-])[NH3+],BRD-K25125382-001-02-5,L-alanine,Sigma,5130,L-alanine,-6.264976,x0397,-1.295259,active-noncovalent
C[C@@H](C(=O)[O-])[NH3+],BRD-A33317514-001-01-3,alanine,Sigma,V900641,alanine,-6.264976,x0397,-1.295259,active-noncovalent
CC(=O)Nc1ncc(s1)N(=O)=O,BRD-K39467894-001-06-7,nithiamide,Selleck,S4232,Nithiamide,-6.264691,x0195,-0.719063,active-noncovalent
CC(=O)Nc1ncc(s1)N(=O)=O,BRD-K39467894-001-04-2,nithiamide,Selleck,S4232,Nithiamide,-6.264691,x0195,-0.719063,active-noncovalent
CC(=O)Nc1ncc(s1)N(=O)=O,BRD-K39467894-001-05-9,nithiamide,MicroSource,1505448,NITHIAMIDE,-6.264691,x0195,-0.719063,active-noncovalent
CC1(CC(CC(N1[O-])(C)C)O)C,BRD-K95053546-001-02-7,tempol,Acros,17505,,-6.263585,x0678,1.66846,active-noncovalent
CC1(CC(CC(N1[O-])(C)C)O)C,BRD-K95053546-001-03-5,tempol,Selleck,S2910,Tempol (4-Hydroxy-TEMPO),-6.263585,x0678,1.66846,active-noncovalent
CC1(CC(CC(N1[O-])(C)C)O)C,BRD-K95053546-001-01-9,tempol,Selleck,S2910,Tempol,-6.263585,x0678,1.66846,active-noncovalent
Cc1c2ccc(cc2oc(=O)c1Cc3ccnc(c3F)NS(=O)(=O)NC)Oc4ncccn4,BRD-K82804538-001-02-8,Ro-5126766,MedChemEx,HY-18652,Ro 5126766,-6.262840,x0104,6.141362,active-noncovalent
Cc1c2ccc(cc2oc(=O)c1Cc3ccnc(c3F)NS(=O)(=O)NC)Oc4ncccn4,BRD-K82804538-001-03-6,Ro-5126766,MedChemEx,HY-18652,Ro 5126766,-6.262840,x0104,6.141362,active-noncovalent
Cc1c2ccc(cc2oc(=O)c1Cc3ccnc(c3F)NS(=O)(=O)NC)Oc4ncccn4,BRD-K82804538-001-01-0,Ro-5126766,Selleck,S7170,RO5126766 (CH5126766),-6.262840,x0104,6.141362,active-noncovalent
c1ccc(c(c1)[C@@H](C(=O)NC2CC(C2)(F)F)N(c3cc(cnc3)F)C(=O)[C@@H]4CCC(=O)N4c5cc(ccn5)C#N)Cl,BRD-K93073858-001-01-1,ivosidenib,MedChemEx,HY-18767,Ivosidenib,-6.262630,x0072,8.022852,active-noncovalent
C1[C@H](CN(C1=O)CC(=O)N)O,BRD-K50677762-001-01-5,oxiracetam,MedChemEx,HY-17554,(R)-Oxiracetam,-6.261655,x0678,-0.915121,active-noncovalent
C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@@]([C@H]2O)(CO)O)CO)O)O)O)O,BRD-K77258318-001-04-6,lactulose,MicroSource,1500363,LACTULOSE,-6.258671,x0397,0.069418,active-noncovalent
C[C@@H](Cn1cnc2c1ncnc2N)OC[P@@](=O)(N[C@H](C)C(=O)OC(C)C)Oc3ccccc3,BRD-A25988899-001-01-6,tenofovir-alafenamide,Selleck,S7856,Tenofovir Alafenamide (GS-7340),-6.257431,x0161,7.294532,active-noncovalent
